+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam,                      | adamW,             |
|                        | SGD                        |  sgd               |
+------------------------+----------------------------+--------------------+
+------------------------------+------------------------------------------+
|          Parameter           |                  Value                   |
+==============================+==========================================+
| Layer Type:                  | hopfield_pooling                         |
+------------------------------+------------------------------------------+
| Loss Metric:                 | mse                                      |
+------------------------------+------------------------------------------+
| Sequence Length:             | 20                                       |
+------------------------------+------------------------------------------+
| Learning Rate:               | 0.000                                    |
+------------------------------+------------------------------------------+
| Target Update Steps:         | 100                                      |
+------------------------------+------------------------------------------+
| Optimizer:                   | rmsprop                                  |
+------------------------------+------------------------------------------+
| Weight Decay:                | 0                                        |
+------------------------------+------------------------------------------+
| Hopfield Inverse Temperature | 0.100                                    |
+------------------------------+------------------------------------------+
| Scale Q-values with lr       | False                                    |
+------------------------------+------------------------------------------+
| Hard or Soft Update          | True                                     |
+------------------------------+------------------------------------------+
| Polyak Factor                | None                                     |
+------------------------------+------------------------------------------+
| Make POMDP                   | Train: False, Hidden dims: [1], mask     |
|                              | Evaluation: True, Hidden dims: [1], mask |
+------------------------------+------------------------------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.89 | Reward:   0.0 | Average Reward: 0.000 | Steps:   155 | Total Reward:   0.0|
| Episode:  83 | Epsilon:  0.45 | Reward:   2.0 | Average Reward: 1.795 | Steps: 20396 | Total Reward: 149.0|
| Episode:  84 | Epsilon:  0.45 | Reward:   1.0 | Average Reward: 1.786 | Steps: 20617 | Total Reward: 150.0|
| Episode:  85 | Epsilon:  0.44 | Reward:   2.0 | Average Reward: 1.788 | Steps: 20876 | Total Reward: 152.0|
| Episode:  86 | Epsilon:  0.44 | Reward:   1.0 | Average Reward: 1.779 | Steps: 21093 | Total Reward: 153.0|
| Episode:  87 | Epsilon:  0.44 | Reward:   0.0 | Average Reward: 1.759 | Steps: 21243 | Total Reward: 153.0|
| Episode:  88 | Epsilon:  0.43 | Reward:   0.0 | Average Reward: 1.739 | Steps: 21397 | Total Reward: 153.0|
| Episode:  89 | Epsilon:  0.43 | Reward:   2.0 | Average Reward: 1.742 | Steps: 21640 | Total Reward: 155.0|
| Episode:  90 | Epsilon:  0.43 | Reward:   0.0 | Average Reward: 1.722 | Steps: 21797 | Total Reward: 155.0|
| Episode:  91 | Epsilon:  0.42 | Reward:   4.0 | Average Reward: 1.747 | Steps: 22161 | Total Reward: 159.0|
| Episode:  92 | Epsilon:  0.42 | Reward:   2.0 | Average Reward: 1.750 | Steps: 22422 | Total Reward: 161.0|
| Episode:  93 | Epsilon:  0.42 | Reward:   1.0 | Average Reward: 1.742 | Steps: 22636 | Total Reward: 162.0|
| Episode:  94 | Epsilon:  0.41 | Reward:   0.0 | Average Reward: 1.723 | Steps: 22786 | Total Reward: 162.0|
| Episode:  95 | Epsilon:  0.41 | Reward:   3.0 | Average Reward: 1.737 | Steps: 23065 | Total Reward: 165.0|
| Episode:  96 | Epsilon:  0.41 | Reward:   2.0 | Average Reward: 1.740 | Steps: 23324 | Total Reward: 167.0|
| Episode:  97 | Epsilon:  0.40 | Reward:   3.0 | Average Reward: 1.753 | Steps: 23666 | Total Reward: 170.0|
| Episode:  98 | Epsilon:  0.40 | Reward:   2.0 | Average Reward: 1.755 | Steps: 23913 | Total Reward: 172.0|
| Episode:  99 | Epsilon:  0.40 | Reward:   2.0 | Average Reward: 1.758 | Steps: 24172 | Total Reward: 174.0|
| Episode: 100 | Epsilon:  0.39 | Reward:   3.0 | Average Reward: 1.770 | Steps: 24456 | Total Reward: 177.0|
| Episode: 101 | Epsilon:  0.39 | Reward:   2.0 | Average Reward: 1.790 | Steps: 24704 | Total Reward: 179.0|
| Episode: 102 | Epsilon:  0.39 | Reward:   0.0 | Average Reward: 1.790 | Steps: 24857 | Total Reward: 179.0|
| Episode: 103 | Epsilon:  0.39 | Reward:   1.0 | Average Reward: 1.710 | Steps: 25043 | Total Reward: 180.0|
| Episode: 104 | Epsilon:  0.38 | Reward:   4.0 | Average Reward: 1.750 | Steps: 25416 | Total Reward: 184.0|
| Episode: 105 | Epsilon:  0.38 | Reward:   0.0 | Average Reward: 1.750 | Steps: 25566 | Total Reward: 184.0|
| Episode: 106 | Epsilon:  0.38 | Reward:   1.0 | Average Reward: 1.750 | Steps: 25780 | Total Reward: 185.0|
| Episode: 107 | Epsilon:  0.37 | Reward:   3.0 | Average Reward: 1.760 | Steps: 26099 | Total Reward: 188.0|
| Episode: 108 | Epsilon:  0.37 | Reward:   0.0 | Average Reward: 1.730 | Steps: 26250 | Total Reward: 188.0|
| Episode: 109 | Epsilon:  0.37 | Reward:   1.0 | Average Reward: 1.660 | Steps: 26437 | Total Reward: 189.0|
| Episode: 110 | Epsilon:  0.37 | Reward:   2.0 | Average Reward: 1.650 | Steps: 26689 | Total Reward: 191.0|
| Episode: 111 | Epsilon:  0.36 | Reward:   1.0 | Average Reward: 1.650 | Steps: 26877 | Total Reward: 192.0|
| Episode: 112 | Epsilon:  0.36 | Reward:   4.0 | Average Reward: 1.680 | Steps: 27222 | Total Reward: 196.0|
| Episode: 113 | Epsilon:  0.36 | Reward:   3.0 | Average Reward: 1.690 | Steps: 27537 | Total Reward: 199.0|
| Episode: 114 | Epsilon:  0.36 | Reward:   0.0 | Average Reward: 1.650 | Steps: 27684 | Total Reward: 199.0|
| Episode: 115 | Epsilon:  0.35 | Reward:   3.0 | Average Reward: 1.680 | Steps: 28031 | Total Reward: 202.0|
| Episode: 116 | Epsilon:  0.35 | Reward:   0.0 | Average Reward: 1.680 | Steps: 28183 | Total Reward: 202.0|
| Episode: 117 | Epsilon:  0.35 | Reward:   3.0 | Average Reward: 1.700 | Steps: 28505 | Total Reward: 205.0|
| Episode: 118 | Epsilon:  0.35 | Reward:   0.0 | Average Reward: 1.700 | Steps: 28652 | Total Reward: 205.0|
| Episode: 119 | Epsilon:  0.34 | Reward:   0.0 | Average Reward: 1.660 | Steps: 28795 | Total Reward: 205.0|
| Episode: 120 | Epsilon:  0.34 | Reward:   3.0 | Average Reward: 1.690 | Steps: 29092 | Total Reward: 208.0|
| Episode: 121 | Epsilon:  0.34 | Reward:   2.0 | Average Reward: 1.690 | Steps: 29348 | Total Reward: 210.0|
| Episode: 122 | Epsilon:  0.34 | Reward:   0.0 | Average Reward: 1.660 | Steps: 29501 | Total Reward: 210.0|
| Episode: 123 | Epsilon:  0.33 | Reward:   2.0 | Average Reward: 1.650 | Steps: 29783 | Total Reward: 212.0|
| Episode: 124 | Epsilon:  0.33 | Reward:   0.0 | Average Reward: 1.630 | Steps: 29930 | Total Reward: 212.0|
| Episode: 125 | Epsilon:  0.33 | Reward:   2.0 | Average Reward: 1.620 | Steps: 30208 | Total Reward: 214.0|
| Episode: 126 | Epsilon:  0.33 | Reward:   0.0 | Average Reward: 1.610 | Steps: 30358 | Total Reward: 214.0|
| Episode: 127 | Epsilon:  0.33 | Reward:   2.0 | Average Reward: 1.620 | Steps: 30638 | Total Reward: 216.0|
| Episode: 128 | Epsilon:  0.32 | Reward:   2.0 | Average Reward: 1.620 | Steps: 30886 | Total Reward: 218.0|
| Episode: 129 | Epsilon:  0.32 | Reward:   1.0 | Average Reward: 1.630 | Steps: 31069 | Total Reward: 219.0|
| Episode: 130 | Epsilon:  0.32 | Reward:   0.0 | Average Reward: 1.610 | Steps: 31218 | Total Reward: 219.0|
| Episode: 131 | Epsilon:  0.32 | Reward:   2.0 | Average Reward: 1.630 | Steps: 31468 | Total Reward: 221.0|
| Episode: 132 | Epsilon:  0.31 | Reward:   0.0 | Average Reward: 1.630 | Steps: 31621 | Total Reward: 221.0|
| Episode: 133 | Epsilon:  0.31 | Reward:   2.0 | Average Reward: 1.640 | Steps: 31872 | Total Reward: 223.0|
| Episode: 134 | Epsilon:  0.31 | Reward:   1.0 | Average Reward: 1.640 | Steps: 32079 | Total Reward: 224.0|
| Episode: 135 | Epsilon:  0.31 | Reward:   2.0 | Average Reward: 1.660 | Steps: 32333 | Total Reward: 226.0|
| Episode: 136 | Epsilon:  0.31 | Reward:   2.0 | Average Reward: 1.640 | Steps: 32585 | Total Reward: 228.0|
| Episode: 137 | Epsilon:  0.30 | Reward:   2.0 | Average Reward: 1.630 | Steps: 32835 | Total Reward: 230.0|
| Episode: 138 | Epsilon:  0.30 | Reward:   2.0 | Average Reward: 1.640 | Steps: 33080 | Total Reward: 232.0|
| Episode: 139 | Epsilon:  0.30 | Reward:   1.0 | Average Reward: 1.640 | Steps: 33269 | Total Reward: 233.0|
| Episode: 140 | Epsilon:  0.30 | Reward:   3.0 | Average Reward: 1.670 | Steps: 33610 | Total Reward: 236.0|
| Episode: 141 | Epsilon:  0.30 | Reward:   2.0 | Average Reward: 1.670 | Steps: 33856 | Total Reward: 238.0|
| Episode: 142 | Epsilon:  0.29 | Reward:   0.0 | Average Reward: 1.630 | Steps: 34004 | Total Reward: 238.0|
| Episode: 143 | Epsilon:  0.29 | Reward:   2.0 | Average Reward: 1.650 | Steps: 34242 | Total Reward: 240.0|
| Episode: 144 | Epsilon:  0.29 | Reward:   1.0 | Average Reward: 1.660 | Steps: 34435 | Total Reward: 241.0|
| Episode: 145 | Epsilon:  0.29 | Reward:   1.0 | Average Reward: 1.650 | Steps: 34648 | Total Reward: 242.0|
| Episode: 146 | Epsilon:  0.29 | Reward:   4.0 | Average Reward: 1.670 | Steps: 35027 | Total Reward: 246.0|
| Episode: 147 | Epsilon:  0.28 | Reward:   0.0 | Average Reward: 1.660 | Steps: 35178 | Total Reward: 246.0|
| Episode: 148 | Epsilon:  0.28 | Reward:   3.0 | Average Reward: 1.650 | Steps: 35497 | Total Reward: 249.0|
| Episode: 149 | Epsilon:  0.28 | Reward:   2.0 | Average Reward: 1.670 | Steps: 35750 | Total Reward: 251.0|
| Episode: 150 | Epsilon:  0.28 | Reward:   0.0 | Average Reward: 1.640 | Steps: 35903 | Total Reward: 251.0|
| Episode: 151 | Epsilon:  0.28 | Reward:   1.0 | Average Reward: 1.620 | Steps: 36090 | Total Reward: 252.0|
| Episode: 152 | Epsilon:  0.28 | Reward:   0.0 | Average Reward: 1.610 | Steps: 36235 | Total Reward: 252.0|
| Episode: 153 | Epsilon:  0.27 | Reward:   0.0 | Average Reward: 1.580 | Steps: 36391 | Total Reward: 252.0|
| Episode: 154 | Epsilon:  0.27 | Reward:   1.0 | Average Reward: 1.570 | Steps: 36582 | Total Reward: 253.0|
| Episode: 155 | Epsilon:  0.27 | Reward:   0.0 | Average Reward: 1.560 | Steps: 36741 | Total Reward: 253.0|
| Episode: 156 | Epsilon:  0.27 | Reward:   3.0 | Average Reward: 1.560 | Steps: 37022 | Total Reward: 256.0|
| Episode: 157 | Epsilon:  0.27 | Reward:   0.0 | Average Reward: 1.550 | Steps: 37180 | Total Reward: 256.0|
| Episode: 158 | Epsilon:  0.27 | Reward:   3.0 | Average Reward: 1.560 | Steps: 37492 | Total Reward: 259.0|
| Episode: 159 | Epsilon:  0.26 | Reward:   3.0 | Average Reward: 1.570 | Steps: 37782 | Total Reward: 262.0|
| Episode: 160 | Epsilon:  0.26 | Reward:   0.0 | Average Reward: 1.540 | Steps: 37938 | Total Reward: 262.0|
| Episode: 161 | Epsilon:  0.26 | Reward:   5.0 | Average Reward: 1.580 | Steps: 38352 | Total Reward: 267.0|
| Episode: 162 | Epsilon:  0.26 | Reward:   0.0 | Average Reward: 1.580 | Steps: 38503 | Total Reward: 267.0|
| Episode: 163 | Epsilon:  0.26 | Reward:   2.0 | Average Reward: 1.530 | Steps: 38751 | Total Reward: 269.0|
| Episode: 164 | Epsilon:  0.26 | Reward:   2.0 | Average Reward: 1.530 | Steps: 38973 | Total Reward: 271.0|
| Episode: 165 | Epsilon:  0.25 | Reward:   1.0 | Average Reward: 1.540 | Steps: 39180 | Total Reward: 272.0|
| Episode: 166 | Epsilon:  0.25 | Reward:   3.0 | Average Reward: 1.540 | Steps: 39497 | Total Reward: 275.0|
| Episode: 167 | Epsilon:  0.25 | Reward:   3.0 | Average Reward: 1.550 | Steps: 39777 | Total Reward: 278.0|
| Episode: 168 | Epsilon:  0.25 | Reward:   4.0 | Average Reward: 1.570 | Steps: 40114 | Total Reward: 282.0|
| Episode: 169 | Epsilon:  0.25 | Reward:   4.0 | Average Reward: 1.590 | Steps: 40492 | Total Reward: 286.0|
| Episode: 170 | Epsilon:  0.25 | Reward:   2.0 | Average Reward: 1.610 | Steps: 40748 | Total Reward: 288.0|
| Episode: 171 | Epsilon:  0.24 | Reward:   0.0 | Average Reward: 1.580 | Steps: 40895 | Total Reward: 288.0|
| Episode: 172 | Epsilon:  0.24 | Reward:   0.0 | Average Reward: 1.570 | Steps: 41045 | Total Reward: 288.0|
| Episode: 173 | Epsilon:  0.24 | Reward:   2.0 | Average Reward: 1.590 | Steps: 41324 | Total Reward: 290.0|
| Episode: 174 | Epsilon:  0.24 | Reward:   0.0 | Average Reward: 1.550 | Steps: 41476 | Total Reward: 290.0|
| Episode: 175 | Epsilon:  0.24 | Reward:   3.0 | Average Reward: 1.560 | Steps: 41822 | Total Reward: 293.0|
| Episode: 176 | Epsilon:  0.24 | Reward:   1.0 | Average Reward: 1.560 | Steps: 42028 | Total Reward: 294.0|
| Episode: 177 | Epsilon:  0.24 | Reward:   3.0 | Average Reward: 1.580 | Steps: 42373 | Total Reward: 297.0|
| Episode: 178 | Epsilon:  0.24 | Reward:   2.0 | Average Reward: 1.580 | Steps: 42626 | Total Reward: 299.0|
| Episode: 179 | Epsilon:  0.23 | Reward:   0.0 | Average Reward: 1.580 | Steps: 42774 | Total Reward: 299.0|
| Episode: 180 | Epsilon:  0.23 | Reward:   1.0 | Average Reward: 1.590 | Steps: 42978 | Total Reward: 300.0|
| Episode: 181 | Epsilon:  0.23 | Reward:   1.0 | Average Reward: 1.580 | Steps: 43191 | Total Reward: 301.0|
| Episode: 182 | Epsilon:  0.23 | Reward:   2.0 | Average Reward: 1.560 | Steps: 43434 | Total Reward: 303.0|
| Episode: 183 | Epsilon:  0.23 | Reward:   2.0 | Average Reward: 1.560 | Steps: 43686 | Total Reward: 305.0|
| Episode: 184 | Epsilon:  0.23 | Reward:   3.0 | Average Reward: 1.580 | Steps: 44005 | Total Reward: 308.0|
| Episode: 185 | Epsilon:  0.23 | Reward:   1.0 | Average Reward: 1.570 | Steps: 44195 | Total Reward: 309.0|
| Episode: 186 | Epsilon:  0.22 | Reward:   1.0 | Average Reward: 1.570 | Steps: 44414 | Total Reward: 310.0|
| Episode: 187 | Epsilon:  0.22 | Reward:   2.0 | Average Reward: 1.590 | Steps: 44698 | Total Reward: 312.0|
| Episode: 188 | Epsilon:  0.22 | Reward:   2.0 | Average Reward: 1.610 | Steps: 44947 | Total Reward: 314.0|
