+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam,                      | adamW,             |
|                        | SGD                        |  sgd               |
+------------------------+----------------------------+--------------------+
+------------------------------+-----------------------------------------------+
|          Parameter           |                     Value                     |
+==============================+===============================================+
| Layer Type:                  | lstm                                          |
+------------------------------+-----------------------------------------------+
| Loss Metric:                 | huber                                         |
+------------------------------+-----------------------------------------------+
| Sequence Length:             | 20                                            |
+------------------------------+-----------------------------------------------+
| Learning Rate:               | 0.001                                         |
+------------------------------+-----------------------------------------------+
| Target Update Steps:         | 100                                           |
+------------------------------+-----------------------------------------------+
| Optimizer:                   | rmsprop                                       |
+------------------------------+-----------------------------------------------+
| Weight Decay:                | 0                                             |
+------------------------------+-----------------------------------------------+
| Hopfield Inverse Temperature | 0.100                                         |
+------------------------------+-----------------------------------------------+
| Scale Q-values with lr       | True                                          |
+------------------------------+-----------------------------------------------+
| Hard or Soft Update          | True                                          |
+------------------------------+-----------------------------------------------+
| Polyak Factor                | None                                          |
+------------------------------+-----------------------------------------------+
| Make POMDP                   | Train: True, Hidden dims: [1, 2], mask        |
|                              | Evaluation: True, Hidden dims: [1, 2, 3],     |
|                              | mask                                          |
+------------------------------+-----------------------------------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.90 | Reward:  19.0 | Average Reward: 19.000 | Steps:    19 | Total Reward:  19.0|
| Episode:  45 | Epsilon:  0.19 | Reward:   9.0 | Average Reward: 13.311 | Steps:   599 | Total Reward: 599.0|
| Episode:  46 | Epsilon:  0.18 | Reward:   9.0 | Average Reward: 13.217 | Steps:   608 | Total Reward: 608.0|
| Episode:  47 | Epsilon:  0.18 | Reward:  13.0 | Average Reward: 13.213 | Steps:   621 | Total Reward: 621.0|
| Episode:  48 | Epsilon:  0.18 | Reward:  11.0 | Average Reward: 13.167 | Steps:   632 | Total Reward: 632.0|
| Episode:  49 | Epsilon:  0.17 | Reward:   9.0 | Average Reward: 13.082 | Steps:   641 | Total Reward: 641.0|
| Episode:  50 | Epsilon:  0.17 | Reward:  11.0 | Average Reward: 13.040 | Steps:   652 | Total Reward: 652.0|
| Episode:  51 | Epsilon:  0.17 | Reward:  11.0 | Average Reward: 13.000 | Steps:   663 | Total Reward: 663.0|
| Episode:  52 | Epsilon:  0.16 | Reward:   9.0 | Average Reward: 12.923 | Steps:   672 | Total Reward: 672.0|
| Episode:  53 | Epsilon:  0.16 | Reward:   9.0 | Average Reward: 12.849 | Steps:   681 | Total Reward: 681.0|
| Episode:  54 | Epsilon:  0.16 | Reward:  10.0 | Average Reward: 12.796 | Steps:   691 | Total Reward: 691.0|
| Episode:  55 | Epsilon:  0.15 | Reward:   9.0 | Average Reward: 12.727 | Steps:   700 | Total Reward: 700.0|
| Episode:  56 | Epsilon:  0.15 | Reward:  10.0 | Average Reward: 12.679 | Steps:   710 | Total Reward: 710.0|
| Episode:  57 | Epsilon:  0.15 | Reward:  10.0 | Average Reward: 12.632 | Steps:   720 | Total Reward: 720.0|
| Episode:  58 | Epsilon:  0.15 | Reward:  10.0 | Average Reward: 12.586 | Steps:   730 | Total Reward: 730.0|
| Episode:  59 | Epsilon:  0.14 | Reward:   8.0 | Average Reward: 12.508 | Steps:   738 | Total Reward: 738.0|
| Episode:  60 | Epsilon:  0.14 | Reward:  12.0 | Average Reward: 12.500 | Steps:   750 | Total Reward: 750.0|
| Episode:  61 | Epsilon:  0.14 | Reward:  10.0 | Average Reward: 12.459 | Steps:   760 | Total Reward: 760.0|
| Episode:  62 | Epsilon:  0.14 | Reward:  10.0 | Average Reward: 12.419 | Steps:   770 | Total Reward: 770.0|
| Episode:  63 | Epsilon:  0.14 | Reward:  11.0 | Average Reward: 12.397 | Steps:   781 | Total Reward: 781.0|
| Episode:  64 | Epsilon:  0.13 | Reward:   8.0 | Average Reward: 12.328 | Steps:   789 | Total Reward: 789.0|
| Episode:  65 | Epsilon:  0.13 | Reward:  10.0 | Average Reward: 12.292 | Steps:   799 | Total Reward: 799.0|
| Episode:  66 | Epsilon:  0.13 | Reward:  10.0 | Average Reward: 12.258 | Steps:   809 | Total Reward: 809.0|
| Episode:  67 | Epsilon:  0.13 | Reward:   8.0 | Average Reward: 12.194 | Steps:   817 | Total Reward: 817.0|
| Episode:  68 | Epsilon:  0.13 | Reward:  11.0 | Average Reward: 12.176 | Steps:   828 | Total Reward: 828.0|
| Episode:  69 | Epsilon:  0.13 | Reward:   8.0 | Average Reward: 12.116 | Steps:   836 | Total Reward: 836.0|
| Episode:  70 | Epsilon:  0.13 | Reward:  11.0 | Average Reward: 12.100 | Steps:   847 | Total Reward: 847.0|
| Episode:  71 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 12.056 | Steps:   856 | Total Reward: 856.0|
| Episode:  72 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 12.014 | Steps:   865 | Total Reward: 865.0|
| Episode:  73 | Epsilon:  0.12 | Reward:  11.0 | Average Reward: 12.000 | Steps:   876 | Total Reward: 876.0|
| Episode:  74 | Epsilon:  0.12 | Reward:  12.0 | Average Reward: 12.000 | Steps:   888 | Total Reward: 888.0|
| Episode:  75 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.973 | Steps:   898 | Total Reward: 898.0|
| Episode:  76 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.947 | Steps:   908 | Total Reward: 908.0|
| Episode:  77 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 11.909 | Steps:   917 | Total Reward: 917.0|
| Episode:  78 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 11.872 | Steps:   926 | Total Reward: 926.0|
| Episode:  79 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 11.835 | Steps:   935 | Total Reward: 935.0|
| Episode:  80 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.812 | Steps:   945 | Total Reward: 945.0|
| Episode:  81 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 11.778 | Steps:   954 | Total Reward: 954.0|
| Episode:  82 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 11.744 | Steps:   963 | Total Reward: 963.0|
| Episode:  83 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.723 | Steps:   973 | Total Reward: 973.0|
| Episode:  84 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.702 | Steps:   983 | Total Reward: 983.0|
| Episode:  85 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 11.671 | Steps:   992 | Total Reward: 992.0|
| Episode:  86 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 11.640 | Steps:  1001 | Total Reward: 1001.0|
| Episode:  87 | Epsilon:  0.11 | Reward:  29.0 | Average Reward: 11.839 | Steps:  1030 | Total Reward: 1030.0|
| Episode:  88 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.818 | Steps:  1040 | Total Reward: 1040.0|
| Episode:  89 | Epsilon:  0.11 | Reward:  16.0 | Average Reward: 11.865 | Steps:  1056 | Total Reward: 1056.0|
| Episode:  90 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 11.833 | Steps:  1065 | Total Reward: 1065.0|
| Episode:  91 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.813 | Steps:  1075 | Total Reward: 1075.0|
| Episode:  92 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.793 | Steps:  1085 | Total Reward: 1085.0|
| Episode:  93 | Epsilon:  0.11 | Reward:  16.0 | Average Reward: 11.839 | Steps:  1101 | Total Reward: 1101.0|
| Episode:  94 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.819 | Steps:  1111 | Total Reward: 1111.0|
| Episode:  95 | Epsilon:  0.11 | Reward:  14.0 | Average Reward: 11.842 | Steps:  1125 | Total Reward: 1125.0|
| Episode:  96 | Epsilon:  0.11 | Reward:  13.0 | Average Reward: 11.854 | Steps:  1138 | Total Reward: 1138.0|
| Episode:  97 | Epsilon:  0.11 | Reward:  13.0 | Average Reward: 11.866 | Steps:  1151 | Total Reward: 1151.0|
| Episode:  98 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 11.837 | Steps:  1160 | Total Reward: 1160.0|
| Episode:  99 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 11.808 | Steps:  1169 | Total Reward: 1169.0|
| Episode: 100 | Epsilon:  0.11 | Reward:  18.0 | Average Reward: 11.870 | Steps:  1187 | Total Reward: 1187.0|
| Episode: 101 | Epsilon:  0.11 | Reward:  11.0 | Average Reward: 11.790 | Steps:  1198 | Total Reward: 1198.0|
| Episode: 102 | Epsilon:  0.11 | Reward:  16.0 | Average Reward: 11.780 | Steps:  1214 | Total Reward: 1214.0|
| Episode: 103 | Epsilon:  0.10 | Reward:  13.0 | Average Reward: 11.790 | Steps:  1227 | Total Reward: 1227.0|
| Episode: 104 | Epsilon:  0.10 | Reward:  21.0 | Average Reward: 11.910 | Steps:  1248 | Total Reward: 1248.0|
| Episode: 105 | Epsilon:  0.10 | Reward:  18.0 | Average Reward: 11.940 | Steps:  1266 | Total Reward: 1266.0|
| Episode: 106 | Epsilon:  0.10 | Reward:  28.0 | Average Reward: 12.100 | Steps:  1294 | Total Reward: 1294.0|
| Episode: 107 | Epsilon:  0.10 | Reward:  14.0 | Average Reward: 12.040 | Steps:  1308 | Total Reward: 1308.0|
| Episode: 108 | Epsilon:  0.10 | Reward:  31.0 | Average Reward: 12.250 | Steps:  1339 | Total Reward: 1339.0|
| Episode: 109 | Epsilon:  0.10 | Reward:  39.0 | Average Reward: 12.520 | Steps:  1378 | Total Reward: 1378.0|
| Episode: 110 | Epsilon:  0.10 | Reward:  24.0 | Average Reward: 12.210 | Steps:  1402 | Total Reward: 1402.0|
| Episode: 111 | Epsilon:  0.10 | Reward:  61.0 | Average Reward: 12.680 | Steps:  1463 | Total Reward: 1463.0|
| Episode: 112 | Epsilon:  0.10 | Reward:  43.0 | Average Reward: 12.940 | Steps:  1506 | Total Reward: 1506.0|
| Episode: 113 | Epsilon:  0.10 | Reward:  29.0 | Average Reward: 13.050 | Steps:  1535 | Total Reward: 1535.0|
| Episode: 114 | Epsilon:  0.10 | Reward:  43.0 | Average Reward: 13.310 | Steps:  1578 | Total Reward: 1578.0|
| Episode: 115 | Epsilon:  0.10 | Reward:  32.0 | Average Reward: 13.500 | Steps:  1610 | Total Reward: 1610.0|
| Episode: 116 | Epsilon:  0.10 | Reward:  31.0 | Average Reward: 13.660 | Steps:  1641 | Total Reward: 1641.0|
| Episode: 117 | Epsilon:  0.10 | Reward:  33.0 | Average Reward: 13.900 | Steps:  1674 | Total Reward: 1674.0|
| Episode: 118 | Epsilon:  0.10 | Reward:  23.0 | Average Reward: 13.960 | Steps:  1697 | Total Reward: 1697.0|
| Episode: 119 | Epsilon:  0.10 | Reward:  69.0 | Average Reward: 14.570 | Steps:  1766 | Total Reward: 1766.0|
| Episode: 120 | Epsilon:  0.10 | Reward:  32.0 | Average Reward: 14.720 | Steps:  1798 | Total Reward: 1798.0|
| Episode: 121 | Epsilon:  0.10 | Reward:  54.0 | Average Reward: 15.160 | Steps:  1852 | Total Reward: 1852.0|
| Episode: 122 | Epsilon:  0.10 | Reward:  44.0 | Average Reward: 15.500 | Steps:  1896 | Total Reward: 1896.0|
| Episode: 123 | Epsilon:  0.10 | Reward:  53.0 | Average Reward: 15.920 | Steps:  1949 | Total Reward: 1949.0|
| Episode: 124 | Epsilon:  0.10 | Reward:  66.0 | Average Reward: 16.460 | Steps:  2015 | Total Reward: 2015.0|
| Episode: 125 | Epsilon:  0.10 | Reward:  60.0 | Average Reward: 16.920 | Steps:  2075 | Total Reward: 2075.0|
| Episode: 126 | Epsilon:  0.10 | Reward:  30.0 | Average Reward: 17.120 | Steps:  2105 | Total Reward: 2105.0|
| Episode: 127 | Epsilon:  0.10 | Reward:  66.0 | Average Reward: 17.690 | Steps:  2171 | Total Reward: 2171.0|
| Episode: 128 | Epsilon:  0.10 | Reward:  62.0 | Average Reward: 18.210 | Steps:  2233 | Total Reward: 2233.0|
| Episode: 129 | Epsilon:  0.10 | Reward:  66.0 | Average Reward: 18.750 | Steps:  2299 | Total Reward: 2299.0|
| Episode: 130 | Epsilon:  0.10 | Reward:  57.0 | Average Reward: 19.190 | Steps:  2356 | Total Reward: 2356.0|
| Episode: 131 | Epsilon:  0.10 | Reward:  51.0 | Average Reward: 19.580 | Steps:  2407 | Total Reward: 2407.0|
| Episode: 132 | Epsilon:  0.10 | Reward:  55.0 | Average Reward: 20.030 | Steps:  2462 | Total Reward: 2462.0|
| Episode: 133 | Epsilon:  0.10 | Reward:  87.0 | Average Reward: 20.770 | Steps:  2549 | Total Reward: 2549.0|
| Episode: 134 | Epsilon:  0.10 | Reward: 103.0 | Average Reward: 21.700 | Steps:  2652 | Total Reward: 2652.0|
| Episode: 135 | Epsilon:  0.10 | Reward:  31.0 | Average Reward: 21.920 | Steps:  2683 | Total Reward: 2683.0|
| Episode: 136 | Epsilon:  0.10 | Reward:  64.0 | Average Reward: 22.470 | Steps:  2747 | Total Reward: 2747.0|
| Episode: 137 | Epsilon:  0.10 | Reward:  38.0 | Average Reward: 22.750 | Steps:  2785 | Total Reward: 2785.0|
| Episode: 138 | Epsilon:  0.10 | Reward: 114.0 | Average Reward: 23.740 | Steps:  2899 | Total Reward: 2899.0|
| Episode: 139 | Epsilon:  0.10 | Reward: 139.0 | Average Reward: 25.040 | Steps:  3038 | Total Reward: 3038.0|
| Episode: 140 | Epsilon:  0.10 | Reward: 102.0 | Average Reward: 25.890 | Steps:  3140 | Total Reward: 3140.0|
| Episode: 141 | Epsilon:  0.10 | Reward: 110.0 | Average Reward: 26.870 | Steps:  3250 | Total Reward: 3250.0|
| Episode: 142 | Epsilon:  0.10 | Reward:  63.0 | Average Reward: 27.410 | Steps:  3313 | Total Reward: 3313.0|
| Episode: 143 | Epsilon:  0.10 | Reward:  92.0 | Average Reward: 28.240 | Steps:  3405 | Total Reward: 3405.0|
| Episode: 144 | Epsilon:  0.10 | Reward:  45.0 | Average Reward: 28.600 | Steps:  3450 | Total Reward: 3450.0|
| Episode: 145 | Epsilon:  0.10 | Reward:  59.0 | Average Reward: 29.100 | Steps:  3509 | Total Reward: 3509.0|
| Episode: 146 | Epsilon:  0.10 | Reward:  59.0 | Average Reward: 29.600 | Steps:  3568 | Total Reward: 3568.0|
| Episode: 147 | Epsilon:  0.10 | Reward:  49.0 | Average Reward: 29.960 | Steps:  3617 | Total Reward: 3617.0|
| Episode: 148 | Epsilon:  0.10 | Reward:  42.0 | Average Reward: 30.270 | Steps:  3659 | Total Reward: 3659.0|
| Episode: 149 | Epsilon:  0.10 | Reward:  47.0 | Average Reward: 30.650 | Steps:  3706 | Total Reward: 3706.0|
| Episode: 150 | Epsilon:  0.10 | Reward:  45.0 | Average Reward: 30.990 | Steps:  3751 | Total Reward: 3751.0|
| Episode: 151 | Epsilon:  0.10 | Reward:  52.0 | Average Reward: 31.400 | Steps:  3803 | Total Reward: 3803.0|
| Episode: 152 | Epsilon:  0.10 | Reward:  58.0 | Average Reward: 31.890 | Steps:  3861 | Total Reward: 3861.0|
| Episode: 153 | Epsilon:  0.10 | Reward:  58.0 | Average Reward: 32.380 | Steps:  3919 | Total Reward: 3919.0|
| Episode: 154 | Epsilon:  0.10 | Reward:  61.0 | Average Reward: 32.890 | Steps:  3980 | Total Reward: 3980.0|
| Episode: 155 | Epsilon:  0.10 | Reward:  57.0 | Average Reward: 33.370 | Steps:  4037 | Total Reward: 4037.0|
| Episode: 156 | Epsilon:  0.10 | Reward:  46.0 | Average Reward: 33.730 | Steps:  4083 | Total Reward: 4083.0|
| Episode: 157 | Epsilon:  0.10 | Reward:  31.0 | Average Reward: 33.940 | Steps:  4114 | Total Reward: 4114.0|
| Episode: 158 | Epsilon:  0.10 | Reward:  85.0 | Average Reward: 34.690 | Steps:  4199 | Total Reward: 4199.0|
| Episode: 159 | Epsilon:  0.10 | Reward:  48.0 | Average Reward: 35.090 | Steps:  4247 | Total Reward: 4247.0|
| Episode: 160 | Epsilon:  0.10 | Reward:  40.0 | Average Reward: 35.370 | Steps:  4287 | Total Reward: 4287.0|
| Episode: 161 | Epsilon:  0.10 | Reward:  68.0 | Average Reward: 35.950 | Steps:  4355 | Total Reward: 4355.0|
| Episode: 162 | Epsilon:  0.10 | Reward:  66.0 | Average Reward: 36.510 | Steps:  4421 | Total Reward: 4421.0|
| Episode: 163 | Epsilon:  0.10 | Reward:  64.0 | Average Reward: 37.040 | Steps:  4485 | Total Reward: 4485.0|
| Episode: 164 | Epsilon:  0.10 | Reward:  47.0 | Average Reward: 37.430 | Steps:  4532 | Total Reward: 4532.0|
| Episode: 165 | Epsilon:  0.10 | Reward:  67.0 | Average Reward: 38.000 | Steps:  4599 | Total Reward: 4599.0|
| Episode: 166 | Epsilon:  0.10 | Reward:  54.0 | Average Reward: 38.440 | Steps:  4653 | Total Reward: 4653.0|
| Episode: 167 | Epsilon:  0.10 | Reward:  59.0 | Average Reward: 38.950 | Steps:  4712 | Total Reward: 4712.0|
| Episode: 168 | Epsilon:  0.10 | Reward:  47.0 | Average Reward: 39.310 | Steps:  4759 | Total Reward: 4759.0|
| Episode: 169 | Epsilon:  0.10 | Reward:  85.0 | Average Reward: 40.080 | Steps:  4844 | Total Reward: 4844.0|
| Episode: 170 | Epsilon:  0.10 | Reward:  86.0 | Average Reward: 40.830 | Steps:  4930 | Total Reward: 4930.0|
| Episode: 171 | Epsilon:  0.10 | Reward:  35.0 | Average Reward: 41.090 | Steps:  4965 | Total Reward: 4965.0|
| Episode: 172 | Epsilon:  0.10 | Reward:  47.0 | Average Reward: 41.470 | Steps:  5012 | Total Reward: 5012.0|
| Episode: 173 | Epsilon:  0.10 | Reward:  50.0 | Average Reward: 41.860 | Steps:  5062 | Total Reward: 5062.0|
| Episode: 174 | Epsilon:  0.10 | Reward:  38.0 | Average Reward: 42.120 | Steps:  5100 | Total Reward: 5100.0|
| Episode: 175 | Epsilon:  0.10 | Reward:  95.0 | Average Reward: 42.970 | Steps:  5195 | Total Reward: 5195.0|
| Episode: 176 | Epsilon:  0.10 | Reward:  35.0 | Average Reward: 43.220 | Steps:  5230 | Total Reward: 5230.0|
| Episode: 177 | Epsilon:  0.10 | Reward: 155.0 | Average Reward: 44.680 | Steps:  5385 | Total Reward: 5385.0|
| Episode: 178 | Epsilon:  0.10 | Reward:  96.0 | Average Reward: 45.550 | Steps:  5481 | Total Reward: 5481.0|
| Episode: 179 | Epsilon:  0.10 | Reward:  39.0 | Average Reward: 45.850 | Steps:  5520 | Total Reward: 5520.0|
| Episode: 180 | Epsilon:  0.10 | Reward: 120.0 | Average Reward: 46.950 | Steps:  5640 | Total Reward: 5640.0|
| Episode: 181 | Epsilon:  0.10 | Reward:  34.0 | Average Reward: 47.200 | Steps:  5674 | Total Reward: 5674.0|
| Episode: 182 | Epsilon:  0.10 | Reward:  22.0 | Average Reward: 47.330 | Steps:  5696 | Total Reward: 5696.0|
| Episode: 183 | Epsilon:  0.10 | Reward:  41.0 | Average Reward: 47.640 | Steps:  5737 | Total Reward: 5737.0|
| Episode: 184 | Epsilon:  0.10 | Reward:  23.0 | Average Reward: 47.770 | Steps:  5760 | Total Reward: 5760.0|
| Episode: 185 | Epsilon:  0.10 | Reward:  62.0 | Average Reward: 48.300 | Steps:  5822 | Total Reward: 5822.0|
| Episode: 186 | Epsilon:  0.10 | Reward:  16.0 | Average Reward: 48.370 | Steps:  5838 | Total Reward: 5838.0|
| Episode: 187 | Epsilon:  0.10 | Reward:  26.0 | Average Reward: 48.340 | Steps:  5864 | Total Reward: 5864.0|
