+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
+------------------------------+------------------+
|          Parameter           |      Value       |
+==============================+==================+
| Layer Type:                  | hopfield_pooling |
+------------------------------+------------------+
| Loss Metric:                 | smooth_l1        |
+------------------------------+------------------+
| Sequence Length:             | 20               |
+------------------------------+------------------+
| Learning Rate:               | 0.000            |
+------------------------------+------------------+
| Update Target Steps:         | 5000             |
+------------------------------+------------------+
| Optimizer:                   | adamW            |
+------------------------------+------------------+
| Hopfield Inverse Temperature | 0.100            |
+------------------------------+------------------+
| Big or Small Loss            | no               |
+------------------------------+------------------+
| Soft or Hard Update          | soft             |
+------------------------------+------------------+
| Polyak Factor                | 0.500            |
+------------------------------+------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.75 | Reward:   2.0 | Average Reward: 2.000 | Steps:    57 | Total Reward:   2.0|
| Episode:  30 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.133 | Steps:  1808 | Total Reward:  64.0|
| Episode:  31 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.097 | Steps:  1856 | Total Reward:  65.0|
| Episode:  32 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.031 | Steps:  1888 | Total Reward:  65.0|
| Episode:  33 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.970 | Steps:  1919 | Total Reward:  65.0|
| Episode:  34 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.941 | Steps:  1968 | Total Reward:  66.0|
| Episode:  35 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.943 | Steps:  2029 | Total Reward:  68.0|
| Episode:  36 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.972 | Steps:  2104 | Total Reward:  71.0|
| Episode:  37 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.946 | Steps:  2145 | Total Reward:  72.0|
| Episode:  38 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.921 | Steps:  2189 | Total Reward:  73.0|
| Episode:  39 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.897 | Steps:  2230 | Total Reward:  74.0|
| Episode:  40 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.850 | Steps:  2262 | Total Reward:  74.0|
| Episode:  41 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.829 | Steps:  2303 | Total Reward:  75.0|
| Episode:  42 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.881 | Steps:  2384 | Total Reward:  79.0|
| Episode:  43 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.930 | Steps:  2476 | Total Reward:  83.0|
| Episode:  44 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.955 | Steps:  2538 | Total Reward:  86.0|
| Episode:  45 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 2.022 | Steps:  2633 | Total Reward:  91.0|
| Episode:  46 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 2.087 | Steps:  2741 | Total Reward:  96.0|
| Episode:  47 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.064 | Steps:  2781 | Total Reward:  97.0|
| Episode:  48 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.083 | Steps:  2849 | Total Reward: 100.0|
| Episode:  49 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.061 | Steps:  2893 | Total Reward: 101.0|
| Episode:  50 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.080 | Steps:  2964 | Total Reward: 104.0|
| Episode:  51 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.078 | Steps:  3018 | Total Reward: 106.0|
| Episode:  52 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.038 | Steps:  3048 | Total Reward: 106.0|
| Episode:  53 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.038 | Steps:  3102 | Total Reward: 108.0|
| Episode:  54 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.019 | Steps:  3142 | Total Reward: 109.0|
| Episode:  55 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.018 | Steps:  3198 | Total Reward: 111.0|
| Episode:  56 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.018 | Steps:  3262 | Total Reward: 113.0|
| Episode:  57 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.035 | Steps:  3335 | Total Reward: 116.0|
| Episode:  58 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 2.069 | Steps:  3416 | Total Reward: 120.0|
| Episode:  59 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.034 | Steps:  3449 | Total Reward: 120.0|
| Episode:  60 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.000 | Steps:  3477 | Total Reward: 120.0|
| Episode:  61 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.016 | Steps:  3550 | Total Reward: 123.0|
| Episode:  62 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.984 | Steps:  3581 | Total Reward: 123.0|
| Episode:  63 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.000 | Steps:  3663 | Total Reward: 126.0|
| Episode:  64 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.969 | Steps:  3692 | Total Reward: 126.0|
| Episode:  65 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.969 | Steps:  3752 | Total Reward: 128.0|
| Episode:  66 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 2.000 | Steps:  3837 | Total Reward: 132.0|
| Episode:  67 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.015 | Steps:  3912 | Total Reward: 135.0|
| Episode:  68 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.985 | Steps:  3943 | Total Reward: 135.0|
| Episode:  69 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.957 | Steps:  3977 | Total Reward: 135.0|
| Episode:  70 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.943 | Steps:  4020 | Total Reward: 136.0|
| Episode:  71 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.915 | Steps:  4051 | Total Reward: 136.0|
| Episode:  72 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.903 | Steps:  4093 | Total Reward: 137.0|
| Episode:  73 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.918 | Steps:  4165 | Total Reward: 140.0|
| Episode:  74 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.919 | Steps:  4227 | Total Reward: 142.0|
| Episode:  75 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.907 | Steps:  4273 | Total Reward: 143.0|
| Episode:  76 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.908 | Steps:  4335 | Total Reward: 145.0|
| Episode:  77 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.883 | Steps:  4370 | Total Reward: 145.0|
| Episode:  78 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.897 | Steps:  4447 | Total Reward: 148.0|
| Episode:  79 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.886 | Steps:  4493 | Total Reward: 149.0|
| Episode:  80 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.875 | Steps:  4534 | Total Reward: 150.0|
| Episode:  81 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.864 | Steps:  4580 | Total Reward: 151.0|
| Episode:  82 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.854 | Steps:  4618 | Total Reward: 152.0|
| Episode:  83 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.880 | Steps:  4701 | Total Reward: 156.0|
| Episode:  84 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.869 | Steps:  4748 | Total Reward: 157.0|
| Episode:  85 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.859 | Steps:  4793 | Total Reward: 158.0|
| Episode:  86 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.872 | Steps:  4869 | Total Reward: 161.0|
| Episode:  87 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.851 | Steps:  4899 | Total Reward: 161.0|
| Episode:  88 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.864 | Steps:  4971 | Total Reward: 164.0|
| Episode:  89 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.843 | Steps:  5004 | Total Reward: 164.0|
| Episode:  90 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.844 | Steps:  5057 | Total Reward: 166.0|
| Episode:  91 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.857 | Steps:  5129 | Total Reward: 169.0|
| Episode:  92 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.837 | Steps:  5157 | Total Reward: 169.0|
| Episode:  93 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.839 | Steps:  5210 | Total Reward: 171.0|
| Episode:  94 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.840 | Steps:  5266 | Total Reward: 173.0|
| Episode:  95 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.832 | Steps:  5304 | Total Reward: 174.0|
| Episode:  96 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.812 | Steps:  5336 | Total Reward: 174.0|
| Episode:  97 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.814 | Steps:  5385 | Total Reward: 176.0|
| Episode:  98 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.806 | Steps:  5426 | Total Reward: 177.0|
| Episode:  99 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.798 | Steps:  5464 | Total Reward: 178.0|
| Episode: 100 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.800 | Steps:  5526 | Total Reward: 180.0|
| Episode: 101 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.800 | Steps:  5584 | Total Reward: 182.0|
| Episode: 102 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.760 | Steps:  5615 | Total Reward: 182.0|
| Episode: 103 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.710 | Steps:  5648 | Total Reward: 182.0|
| Episode: 104 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.680 | Steps:  5711 | Total Reward: 184.0|
| Episode: 105 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.700 | Steps:  5796 | Total Reward: 188.0|
| Episode: 106 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.670 | Steps:  5840 | Total Reward: 189.0|
| Episode: 107 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.640 | Steps:  5873 | Total Reward: 189.0|
| Episode: 108 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.630 | Steps:  5918 | Total Reward: 190.0|
| Episode: 109 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.630 | Steps:  5948 | Total Reward: 190.0|
| Episode: 110 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.610 | Steps:  6003 | Total Reward: 192.0|
| Episode: 111 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.610 | Steps:  6033 | Total Reward: 192.0|
| Episode: 112 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.610 | Steps:  6065 | Total Reward: 192.0|
| Episode: 113 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.640 | Steps:  6129 | Total Reward: 195.0|
| Episode: 114 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.650 | Steps:  6201 | Total Reward: 198.0|
| Episode: 115 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.610 | Steps:  6232 | Total Reward: 198.0|
| Episode: 116 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.590 | Steps:  6262 | Total Reward: 198.0|
| Episode: 117 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.590 | Steps:  6307 | Total Reward: 199.0|
| Episode: 118 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.570 | Steps:  6338 | Total Reward: 199.0|
| Episode: 119 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 1.620 | Steps:  6439 | Total Reward: 204.0|
| Episode: 120 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.600 | Steps:  6486 | Total Reward: 205.0|
| Episode: 121 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.610 | Steps:  6539 | Total Reward: 207.0|
| Episode: 122 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.640 | Steps:  6612 | Total Reward: 211.0|
| Episode: 123 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.620 | Steps:  6641 | Total Reward: 211.0|
| Episode: 124 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.590 | Steps:  6691 | Total Reward: 212.0|
| Episode: 125 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.590 | Steps:  6746 | Total Reward: 214.0|
| Episode: 126 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.610 | Steps:  6823 | Total Reward: 217.0|
| Episode: 127 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.590 | Steps:  6886 | Total Reward: 219.0|
| Episode: 128 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.590 | Steps:  6929 | Total Reward: 220.0|
| Episode: 129 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.600 | Steps:  6994 | Total Reward: 223.0|
| Episode: 130 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.590 | Steps:  7024 | Total Reward: 223.0|
| Episode: 131 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.580 | Steps:  7056 | Total Reward: 223.0|
| Episode: 132 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.600 | Steps:  7117 | Total Reward: 225.0|
| Episode: 133 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.640 | Steps:  7204 | Total Reward: 229.0|
| Episode: 134 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.630 | Steps:  7234 | Total Reward: 229.0|
| Episode: 135 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.630 | Steps:  7293 | Total Reward: 231.0|
| Episode: 136 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.620 | Steps:  7349 | Total Reward: 233.0|
| Episode: 137 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.640 | Steps:  7421 | Total Reward: 236.0|
| Episode: 138 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.670 | Steps:  7516 | Total Reward: 240.0|
| Episode: 139 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.670 | Steps:  7565 | Total Reward: 241.0|
| Episode: 140 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.680 | Steps:  7612 | Total Reward: 242.0|
| Episode: 141 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.690 | Steps:  7668 | Total Reward: 244.0|
| Episode: 142 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.650 | Steps:  7700 | Total Reward: 244.0|
| Episode: 143 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.640 | Steps:  7773 | Total Reward: 247.0|
| Episode: 144 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.610 | Steps:  7804 | Total Reward: 247.0|
| Episode: 145 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.560 | Steps:  7836 | Total Reward: 247.0|
| Episode: 146 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.520 | Steps:  7883 | Total Reward: 248.0|
| Episode: 147 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.520 | Steps:  7923 | Total Reward: 249.0|
| Episode: 148 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.510 | Steps:  7981 | Total Reward: 251.0|
| Episode: 149 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.500 | Steps:  8010 | Total Reward: 251.0|
| Episode: 150 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.470 | Steps:  8041 | Total Reward: 251.0|
| Episode: 151 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.480 | Steps:  8106 | Total Reward: 254.0|
| Episode: 152 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.500 | Steps:  8162 | Total Reward: 256.0|
| Episode: 153 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.510 | Steps:  8235 | Total Reward: 259.0|
| Episode: 154 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.530 | Steps:  8308 | Total Reward: 262.0|
| Episode: 155 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.510 | Steps:  8336 | Total Reward: 262.0|
| Episode: 156 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.490 | Steps:  8367 | Total Reward: 262.0|
| Episode: 157 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.460 | Steps:  8398 | Total Reward: 262.0|
| Episode: 158 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.450 | Steps:  8468 | Total Reward: 265.0|
| Episode: 159 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.450 | Steps:  8499 | Total Reward: 265.0|
| Episode: 160 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.450 | Steps:  8531 | Total Reward: 265.0|
| Episode: 161 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.440 | Steps:  8584 | Total Reward: 267.0|
| Episode: 162 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.460 | Steps:  8646 | Total Reward: 269.0|
| Episode: 163 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.430 | Steps:  8676 | Total Reward: 269.0|
| Episode: 164 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.430 | Steps:  8703 | Total Reward: 269.0|
| Episode: 165 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.440 | Steps:  8782 | Total Reward: 272.0|
| Episode: 166 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.400 | Steps:  8808 | Total Reward: 272.0|
| Episode: 167 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.400 | Steps:  8871 | Total Reward: 275.0|
| Episode: 168 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.420 | Steps:  8929 | Total Reward: 277.0|
| Episode: 169 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.440 | Steps:  8982 | Total Reward: 279.0|
| Episode: 170 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.430 | Steps:  9013 | Total Reward: 279.0|
| Episode: 171 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.440 | Steps:  9060 | Total Reward: 280.0|
| Episode: 172 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.440 | Steps:  9108 | Total Reward: 281.0|
| Episode: 173 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.450 | Steps:  9190 | Total Reward: 285.0|
| Episode: 174 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.440 | Steps:  9237 | Total Reward: 286.0|
| Episode: 175 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.460 | Steps:  9308 | Total Reward: 289.0|
| Episode: 176 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.460 | Steps:  9366 | Total Reward: 291.0|
| Episode: 177 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.470 | Steps:  9412 | Total Reward: 292.0|
| Episode: 178 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.450 | Steps:  9459 | Total Reward: 293.0|
| Episode: 179 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.460 | Steps:  9516 | Total Reward: 295.0|
| Episode: 180 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.470 | Steps:  9575 | Total Reward: 297.0|
| Episode: 181 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.490 | Steps:  9649 | Total Reward: 300.0|
| Episode: 182 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.490 | Steps:  9695 | Total Reward: 301.0|
| Episode: 183 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.480 | Steps:  9766 | Total Reward: 304.0|
| Episode: 184 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.510 | Steps:  9856 | Total Reward: 308.0|
| Episode: 185 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.500 | Steps:  9887 | Total Reward: 308.0|
| Episode: 186 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.470 | Steps:  9917 | Total Reward: 308.0|
| Episode: 187 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.490 | Steps:  9972 | Total Reward: 310.0|
| Episode: 188 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.500 | Steps: 10057 | Total Reward: 314.0|
| Episode: 189 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.530 | Steps: 10130 | Total Reward: 317.0|
| Episode: 190 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.530 | Steps: 10187 | Total Reward: 319.0|
| Episode: 191 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.500 | Steps: 10218 | Total Reward: 319.0|
| Episode: 192 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.520 | Steps: 10274 | Total Reward: 321.0|
| Episode: 193 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.500 | Steps: 10306 | Total Reward: 321.0|
| Episode: 194 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.500 | Steps: 10361 | Total Reward: 323.0|
