+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
+------------------------------+------------------+
|          Parameter           |      Value       |
+==============================+==================+
| Layer Type:                  | hopfield_pooling |
+------------------------------+------------------+
| Loss Metric:                 | huber            |
+------------------------------+------------------+
| Sequence Length:             | 20               |
+------------------------------+------------------+
| Learning Rate:               | 0.010            |
+------------------------------+------------------+
| Update Target Steps:         | 100              |
+------------------------------+------------------+
| Optimizer:                   | rmsprop          |
+------------------------------+------------------+
| Hopfield Inverse Temperature | 0.100            |
+------------------------------+------------------+
| Big or Small Loss            | yes              |
+------------------------------+------------------+
| Soft or Hard Update          | hard             |
+------------------------------+------------------+
| Polyak Factor                | None             |
+------------------------------+------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.75 | Reward:   1.0 | Average Reward: 1.000 | Steps:    42 | Total Reward:   1.0|
| Episode:  45 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.533 | Steps:  2355 | Total Reward:  69.0|
| Episode:  46 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.587 | Steps:  2446 | Total Reward:  73.0|
| Episode:  47 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.596 | Steps:  2501 | Total Reward:  75.0|
| Episode:  48 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.625 | Steps:  2574 | Total Reward:  78.0|
| Episode:  49 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.633 | Steps:  2632 | Total Reward:  80.0|
| Episode:  50 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.680 | Steps:  2722 | Total Reward:  84.0|
| Episode:  51 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.706 | Steps:  2794 | Total Reward:  87.0|
| Episode:  52 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.712 | Steps:  2858 | Total Reward:  89.0|
| Episode:  53 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.736 | Steps:  2933 | Total Reward:  92.0|
| Episode:  54 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.778 | Steps:  3017 | Total Reward:  96.0|
| Episode:  55 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.782 | Steps:  3078 | Total Reward:  98.0|
| Episode:  56 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.821 | Steps:  3169 | Total Reward: 102.0|
| Episode:  57 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.825 | Steps:  3235 | Total Reward: 104.0|
| Episode:  58 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.793 | Steps:  3268 | Total Reward: 104.0|
| Episode:  59 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.831 | Steps:  3359 | Total Reward: 108.0|
| Episode:  60 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.833 | Steps:  3418 | Total Reward: 110.0|
| Episode:  61 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.869 | Steps:  3510 | Total Reward: 114.0|
| Episode:  62 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.887 | Steps:  3586 | Total Reward: 117.0|
| Episode:  63 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.857 | Steps:  3617 | Total Reward: 117.0|
| Episode:  64 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.859 | Steps:  3675 | Total Reward: 119.0|
| Episode:  65 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.877 | Steps:  3743 | Total Reward: 122.0|
| Episode:  66 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.848 | Steps:  3777 | Total Reward: 122.0|
| Episode:  67 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.821 | Steps:  3811 | Total Reward: 122.0|
| Episode:  68 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.794 | Steps:  3843 | Total Reward: 122.0|
| Episode:  69 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.812 | Steps:  3915 | Total Reward: 125.0|
| Episode:  70 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.829 | Steps:  3988 | Total Reward: 128.0|
| Episode:  71 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.831 | Steps:  4044 | Total Reward: 130.0|
| Episode:  72 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.819 | Steps:  4091 | Total Reward: 131.0|
| Episode:  73 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.836 | Steps:  4167 | Total Reward: 134.0|
| Episode:  74 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.811 | Steps:  4201 | Total Reward: 134.0|
| Episode:  75 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.840 | Steps:  4291 | Total Reward: 138.0|
| Episode:  76 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.816 | Steps:  4322 | Total Reward: 138.0|
| Episode:  77 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.792 | Steps:  4356 | Total Reward: 138.0|
| Episode:  78 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.795 | Steps:  4413 | Total Reward: 140.0|
| Episode:  79 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.785 | Steps:  4460 | Total Reward: 141.0|
| Episode:  80 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 1.825 | Steps:  4569 | Total Reward: 146.0|
| Episode:  81 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.840 | Steps:  4640 | Total Reward: 149.0|
| Episode:  82 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.841 | Steps:  4697 | Total Reward: 151.0|
| Episode:  83 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.831 | Steps:  4744 | Total Reward: 152.0|
| Episode:  84 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.833 | Steps:  4801 | Total Reward: 154.0|
| Episode:  85 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.859 | Steps:  4886 | Total Reward: 158.0|
| Episode:  86 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.837 | Steps:  4918 | Total Reward: 158.0|
| Episode:  87 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.839 | Steps:  4974 | Total Reward: 160.0|
| Episode:  88 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.818 | Steps:  5007 | Total Reward: 160.0|
| Episode:  89 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.798 | Steps:  5040 | Total Reward: 160.0|
| Episode:  90 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.778 | Steps:  5072 | Total Reward: 160.0|
| Episode:  91 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.780 | Steps:  5128 | Total Reward: 162.0|
| Episode:  92 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.793 | Steps:  5207 | Total Reward: 165.0|
| Episode:  93 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.796 | Steps:  5265 | Total Reward: 167.0|
| Episode:  94 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.798 | Steps:  5323 | Total Reward: 169.0|
| Episode:  95 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 1.832 | Steps:  5425 | Total Reward: 174.0|
| Episode:  96 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.833 | Steps:  5482 | Total Reward: 176.0|
| Episode:  97 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.814 | Steps:  5513 | Total Reward: 176.0|
| Episode:  98 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.827 | Steps:  5587 | Total Reward: 179.0|
| Episode:  99 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.828 | Steps:  5645 | Total Reward: 181.0|
| Episode: 100 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.830 | Steps:  5701 | Total Reward: 183.0|
| Episode: 101 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.840 | Steps:  5759 | Total Reward: 185.0|
| Episode: 102 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.860 | Steps:  5832 | Total Reward: 188.0|
| Episode: 103 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.860 | Steps:  5905 | Total Reward: 191.0|
| Episode: 104 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.850 | Steps:  5938 | Total Reward: 191.0|
| Episode: 105 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.830 | Steps:  5970 | Total Reward: 191.0|
| Episode: 106 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.820 | Steps:  6003 | Total Reward: 191.0|
| Episode: 107 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.810 | Steps:  6035 | Total Reward: 191.0|
| Episode: 108 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.830 | Steps:  6091 | Total Reward: 193.0|
| Episode: 109 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.870 | Steps:  6183 | Total Reward: 197.0|
| Episode: 110 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.870 | Steps:  6241 | Total Reward: 199.0|
| Episode: 111 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.880 | Steps:  6298 | Total Reward: 201.0|
| Episode: 112 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.900 | Steps:  6357 | Total Reward: 203.0|
| Episode: 113 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.920 | Steps:  6430 | Total Reward: 206.0|
| Episode: 114 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.930 | Steps:  6487 | Total Reward: 208.0|
| Episode: 115 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.930 | Steps:  6547 | Total Reward: 210.0|
| Episode: 116 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.930 | Steps:  6579 | Total Reward: 210.0|
| Episode: 117 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.940 | Steps:  6637 | Total Reward: 212.0|
| Episode: 118 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.940 | Steps:  6670 | Total Reward: 212.0|
| Episode: 119 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.960 | Steps:  6743 | Total Reward: 215.0|
| Episode: 120 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.940 | Steps:  6776 | Total Reward: 215.0|
| Episode: 121 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.970 | Steps:  6860 | Total Reward: 219.0|
| Episode: 122 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.990 | Steps:  6936 | Total Reward: 222.0|
| Episode: 123 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.990 | Steps:  6983 | Total Reward: 223.0|
| Episode: 124 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.990 | Steps:  7017 | Total Reward: 223.0|
| Episode: 125 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.970 | Steps:  7050 | Total Reward: 223.0|
| Episode: 126 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.990 | Steps:  7141 | Total Reward: 227.0|
| Episode: 127 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.990 | Steps:  7196 | Total Reward: 229.0|
| Episode: 128 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.990 | Steps:  7270 | Total Reward: 232.0|
| Episode: 129 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.990 | Steps:  7303 | Total Reward: 232.0|
| Episode: 130 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.960 | Steps:  7337 | Total Reward: 232.0|
| Episode: 131 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.940 | Steps:  7369 | Total Reward: 232.0|
| Episode: 132 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.950 | Steps:  7442 | Total Reward: 235.0|
| Episode: 133 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.930 | Steps:  7499 | Total Reward: 237.0|
| Episode: 134 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.900 | Steps:  7533 | Total Reward: 237.0|
| Episode: 135 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.890 | Steps:  7574 | Total Reward: 238.0|
| Episode: 136 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.880 | Steps:  7632 | Total Reward: 240.0|
| Episode: 137 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.880 | Steps:  7698 | Total Reward: 242.0|
| Episode: 138 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.860 | Steps:  7733 | Total Reward: 242.0|
| Episode: 139 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.880 | Steps:  7791 | Total Reward: 244.0|
| Episode: 140 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.860 | Steps:  7825 | Total Reward: 244.0|
| Episode: 141 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.870 | Steps:  7898 | Total Reward: 247.0|
| Episode: 142 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.900 | Steps:  7970 | Total Reward: 250.0|
| Episode: 143 | Epsilon:  0.10 | Reward:   6.0 | Average Reward: 1.920 | Steps:  8086 | Total Reward: 256.0|
| Episode: 144 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.940 | Steps:  8180 | Total Reward: 260.0|
| Episode: 145 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.910 | Steps:  8213 | Total Reward: 260.0|
| Episode: 146 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.870 | Steps:  8247 | Total Reward: 260.0|
| Episode: 147 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.860 | Steps:  8287 | Total Reward: 261.0|
| Episode: 148 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.850 | Steps:  8345 | Total Reward: 263.0|
| Episode: 149 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.850 | Steps:  8402 | Total Reward: 265.0|
| Episode: 150 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.840 | Steps:  8474 | Total Reward: 268.0|
| Episode: 151 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.840 | Steps:  8547 | Total Reward: 271.0|
| Episode: 152 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.830 | Steps:  8590 | Total Reward: 272.0|
| Episode: 153 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.800 | Steps:  8623 | Total Reward: 272.0|
| Episode: 154 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.780 | Steps:  8681 | Total Reward: 274.0|
| Episode: 155 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 1.810 | Steps:  8798 | Total Reward: 279.0|
| Episode: 156 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.770 | Steps:  8831 | Total Reward: 279.0|
| Episode: 157 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.780 | Steps:  8904 | Total Reward: 282.0|
| Episode: 158 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.800 | Steps:  8962 | Total Reward: 284.0|
| Episode: 159 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.780 | Steps:  9023 | Total Reward: 286.0|
| Episode: 160 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.800 | Steps:  9115 | Total Reward: 290.0|
| Episode: 161 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.780 | Steps:  9180 | Total Reward: 292.0|
| Episode: 162 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.750 | Steps:  9214 | Total Reward: 292.0|
| Episode: 163 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.770 | Steps:  9278 | Total Reward: 294.0|
| Episode: 164 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.770 | Steps:  9337 | Total Reward: 296.0|
| Episode: 165 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.740 | Steps:  9369 | Total Reward: 296.0|
| Episode: 166 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.770 | Steps:  9442 | Total Reward: 299.0|
| Episode: 167 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.780 | Steps:  9491 | Total Reward: 300.0|
| Episode: 168 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.820 | Steps:  9583 | Total Reward: 304.0|
| Episode: 169 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.790 | Steps:  9616 | Total Reward: 304.0|
| Episode: 170 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.760 | Steps:  9647 | Total Reward: 304.0|
| Episode: 171 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.760 | Steps:  9704 | Total Reward: 306.0|
| Episode: 172 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.750 | Steps:  9738 | Total Reward: 306.0|
| Episode: 173 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.740 | Steps:  9795 | Total Reward: 308.0|
| Episode: 174 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 1.790 | Steps:  9900 | Total Reward: 313.0|
| Episode: 175 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.750 | Steps:  9932 | Total Reward: 313.0|
| Episode: 176 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.770 | Steps:  9991 | Total Reward: 315.0|
| Episode: 177 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.780 | Steps: 10039 | Total Reward: 316.0|
| Episode: 178 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.780 | Steps: 10097 | Total Reward: 318.0|
| Episode: 179 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.770 | Steps: 10131 | Total Reward: 318.0|
| Episode: 180 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.720 | Steps: 10164 | Total Reward: 318.0|
| Episode: 181 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.690 | Steps: 10196 | Total Reward: 318.0|
| Episode: 182 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.710 | Steps: 10284 | Total Reward: 322.0|
| Episode: 183 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.720 | Steps: 10340 | Total Reward: 324.0|
| Episode: 184 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.730 | Steps: 10413 | Total Reward: 327.0|
| Episode: 185 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.730 | Steps: 10497 | Total Reward: 331.0|
| Episode: 186 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.750 | Steps: 10564 | Total Reward: 333.0|
| Episode: 187 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.730 | Steps: 10595 | Total Reward: 333.0|
| Episode: 188 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.730 | Steps: 10628 | Total Reward: 333.0|
| Episode: 189 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.770 | Steps: 10724 | Total Reward: 337.0|
| Episode: 190 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.790 | Steps: 10784 | Total Reward: 339.0|
| Episode: 191 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.800 | Steps: 10859 | Total Reward: 342.0|
| Episode: 192 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.770 | Steps: 10893 | Total Reward: 342.0|
| Episode: 193 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.780 | Steps: 10967 | Total Reward: 345.0|
| Episode: 194 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.780 | Steps: 11025 | Total Reward: 347.0|
| Episode: 195 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 1.780 | Steps: 11126 | Total Reward: 352.0|
