+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
+------------------------------+----------+
|          Parameter           |  Value   |
+==============================+==========+
| Layer Type:                  | hopfield |
+------------------------------+----------+
| Loss Metric:                 | huber    |
+------------------------------+----------+
| Sequence Length:             | 20       |
+------------------------------+----------+
| Learning Rate:               | 0.001    |
+------------------------------+----------+
| Update Target Steps:         | 100      |
+------------------------------+----------+
| Optimizer:                   | adamW    |
+------------------------------+----------+
| Hopfield Inverse Temperature | 0.100    |
+------------------------------+----------+
| Big or Small Loss            | yes      |
+------------------------------+----------+
| Soft or Hard Update          | hard     |
+------------------------------+----------+
| Polyak Factor                | None     |
+------------------------------+----------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.88 | Reward:   3.0 | Average Reward: 3.000 | Steps:    70 | Total Reward:   3.0|
| Episode:  22 | Epsilon:  0.56 | Reward:   1.0 | Average Reward: 1.955 | Steps:  1278 | Total Reward:  43.0|
| Episode:  23 | Epsilon:  0.55 | Reward:   1.0 | Average Reward: 1.913 | Steps:  1325 | Total Reward:  44.0|
| Episode:  24 | Epsilon:  0.54 | Reward:   1.0 | Average Reward: 1.875 | Steps:  1371 | Total Reward:  45.0|
| Episode:  25 | Epsilon:  0.53 | Reward:   3.0 | Average Reward: 1.920 | Steps:  1446 | Total Reward:  48.0|
| Episode:  26 | Epsilon:  0.52 | Reward:   2.0 | Average Reward: 1.923 | Steps:  1502 | Total Reward:  50.0|
| Episode:  27 | Epsilon:  0.51 | Reward:   2.0 | Average Reward: 1.926 | Steps:  1560 | Total Reward:  52.0|
| Episode:  28 | Epsilon:  0.50 | Reward:   0.0 | Average Reward: 1.857 | Steps:  1593 | Total Reward:  52.0|
| Episode:  29 | Epsilon:  0.49 | Reward:   3.0 | Average Reward: 1.897 | Steps:  1667 | Total Reward:  55.0|
| Episode:  30 | Epsilon:  0.48 | Reward:   3.0 | Average Reward: 1.933 | Steps:  1741 | Total Reward:  58.0|
| Episode:  31 | Epsilon:  0.47 | Reward:   0.0 | Average Reward: 1.871 | Steps:  1773 | Total Reward:  58.0|
| Episode:  32 | Epsilon:  0.46 | Reward:   3.0 | Average Reward: 1.906 | Steps:  1846 | Total Reward:  61.0|
| Episode:  33 | Epsilon:  0.45 | Reward:   1.0 | Average Reward: 1.879 | Steps:  1889 | Total Reward:  62.0|
| Episode:  34 | Epsilon:  0.44 | Reward:   0.0 | Average Reward: 1.824 | Steps:  1922 | Total Reward:  62.0|
| Episode:  35 | Epsilon:  0.44 | Reward:   0.0 | Average Reward: 1.771 | Steps:  1953 | Total Reward:  62.0|
| Episode:  36 | Epsilon:  0.43 | Reward:   0.0 | Average Reward: 1.722 | Steps:  1984 | Total Reward:  62.0|
| Episode:  37 | Epsilon:  0.42 | Reward:   1.0 | Average Reward: 1.703 | Steps:  2032 | Total Reward:  63.0|
| Episode:  38 | Epsilon:  0.41 | Reward:   2.0 | Average Reward: 1.711 | Steps:  2091 | Total Reward:  65.0|
| Episode:  39 | Epsilon:  0.40 | Reward:   2.0 | Average Reward: 1.718 | Steps:  2150 | Total Reward:  67.0|
| Episode:  40 | Epsilon:  0.40 | Reward:   2.0 | Average Reward: 1.725 | Steps:  2208 | Total Reward:  69.0|
| Episode:  41 | Epsilon:  0.39 | Reward:   1.0 | Average Reward: 1.707 | Steps:  2255 | Total Reward:  70.0|
| Episode:  42 | Epsilon:  0.38 | Reward:   3.0 | Average Reward: 1.738 | Steps:  2327 | Total Reward:  73.0|
| Episode:  43 | Epsilon:  0.37 | Reward:   0.0 | Average Reward: 1.698 | Steps:  2358 | Total Reward:  73.0|
| Episode:  44 | Epsilon:  0.37 | Reward:   3.0 | Average Reward: 1.727 | Steps:  2433 | Total Reward:  76.0|
| Episode:  45 | Epsilon:  0.36 | Reward:   2.0 | Average Reward: 1.733 | Steps:  2491 | Total Reward:  78.0|
| Episode:  46 | Epsilon:  0.35 | Reward:   4.0 | Average Reward: 1.783 | Steps:  2576 | Total Reward:  82.0|
| Episode:  47 | Epsilon:  0.35 | Reward:   0.0 | Average Reward: 1.745 | Steps:  2606 | Total Reward:  82.0|
| Episode:  48 | Epsilon:  0.34 | Reward:   5.0 | Average Reward: 1.812 | Steps:  2711 | Total Reward:  87.0|
| Episode:  49 | Epsilon:  0.34 | Reward:   2.0 | Average Reward: 1.816 | Steps:  2776 | Total Reward:  89.0|
| Episode:  50 | Epsilon:  0.33 | Reward:   4.0 | Average Reward: 1.860 | Steps:  2874 | Total Reward:  93.0|
| Episode:  51 | Epsilon:  0.32 | Reward:   3.0 | Average Reward: 1.882 | Steps:  2945 | Total Reward:  96.0|
| Episode:  52 | Epsilon:  0.32 | Reward:   1.0 | Average Reward: 1.865 | Steps:  2993 | Total Reward:  97.0|
| Episode:  53 | Epsilon:  0.31 | Reward:   4.0 | Average Reward: 1.906 | Steps:  3083 | Total Reward: 101.0|
| Episode:  54 | Epsilon:  0.31 | Reward:   2.0 | Average Reward: 1.907 | Steps:  3135 | Total Reward: 103.0|
| Episode:  55 | Epsilon:  0.30 | Reward:   2.0 | Average Reward: 1.909 | Steps:  3193 | Total Reward: 105.0|
| Episode:  56 | Epsilon:  0.30 | Reward:   1.0 | Average Reward: 1.893 | Steps:  3240 | Total Reward: 106.0|
| Episode:  57 | Epsilon:  0.29 | Reward:   0.0 | Average Reward: 1.860 | Steps:  3272 | Total Reward: 106.0|
| Episode:  58 | Epsilon:  0.29 | Reward:   4.0 | Average Reward: 1.897 | Steps:  3357 | Total Reward: 110.0|
| Episode:  59 | Epsilon:  0.28 | Reward:   3.0 | Average Reward: 1.915 | Steps:  3431 | Total Reward: 113.0|
| Episode:  60 | Epsilon:  0.28 | Reward:   0.0 | Average Reward: 1.883 | Steps:  3461 | Total Reward: 113.0|
| Episode:  61 | Epsilon:  0.27 | Reward:   1.0 | Average Reward: 1.869 | Steps:  3508 | Total Reward: 114.0|
| Episode:  62 | Epsilon:  0.27 | Reward:   6.0 | Average Reward: 1.935 | Steps:  3631 | Total Reward: 120.0|
| Episode:  63 | Epsilon:  0.27 | Reward:   2.0 | Average Reward: 1.937 | Steps:  3690 | Total Reward: 122.0|
| Episode:  64 | Epsilon:  0.26 | Reward:   0.0 | Average Reward: 1.906 | Steps:  3724 | Total Reward: 122.0|
| Episode:  65 | Epsilon:  0.26 | Reward:   2.0 | Average Reward: 1.908 | Steps:  3788 | Total Reward: 124.0|
| Episode:  66 | Epsilon:  0.25 | Reward:   3.0 | Average Reward: 1.924 | Steps:  3862 | Total Reward: 127.0|
| Episode:  67 | Epsilon:  0.25 | Reward:   0.0 | Average Reward: 1.896 | Steps:  3894 | Total Reward: 127.0|
| Episode:  68 | Epsilon:  0.25 | Reward:   6.0 | Average Reward: 1.956 | Steps:  4008 | Total Reward: 133.0|
| Episode:  69 | Epsilon:  0.24 | Reward:   2.0 | Average Reward: 1.957 | Steps:  4059 | Total Reward: 135.0|
| Episode:  70 | Epsilon:  0.24 | Reward:   3.0 | Average Reward: 1.971 | Steps:  4120 | Total Reward: 138.0|
| Episode:  71 | Epsilon:  0.24 | Reward:   0.0 | Average Reward: 1.944 | Steps:  4154 | Total Reward: 138.0|
| Episode:  72 | Epsilon:  0.23 | Reward:   0.0 | Average Reward: 1.917 | Steps:  4186 | Total Reward: 138.0|
| Episode:  73 | Epsilon:  0.23 | Reward:   3.0 | Average Reward: 1.932 | Steps:  4261 | Total Reward: 141.0|
| Episode:  74 | Epsilon:  0.23 | Reward:   2.0 | Average Reward: 1.932 | Steps:  4317 | Total Reward: 143.0|
| Episode:  75 | Epsilon:  0.22 | Reward:   4.0 | Average Reward: 1.960 | Steps:  4397 | Total Reward: 147.0|
| Episode:  76 | Epsilon:  0.22 | Reward:   1.0 | Average Reward: 1.947 | Steps:  4440 | Total Reward: 148.0|
| Episode:  77 | Epsilon:  0.22 | Reward:   2.0 | Average Reward: 1.948 | Steps:  4504 | Total Reward: 150.0|
| Episode:  78 | Epsilon:  0.21 | Reward:   1.0 | Average Reward: 1.936 | Steps:  4555 | Total Reward: 151.0|
| Episode:  79 | Epsilon:  0.21 | Reward:   3.0 | Average Reward: 1.949 | Steps:  4621 | Total Reward: 154.0|
| Episode:  80 | Epsilon:  0.21 | Reward:   7.0 | Average Reward: 2.013 | Steps:  4732 | Total Reward: 161.0|
| Episode:  81 | Epsilon:  0.21 | Reward:   2.0 | Average Reward: 2.012 | Steps:  4789 | Total Reward: 163.0|
| Episode:  82 | Epsilon:  0.20 | Reward:   1.0 | Average Reward: 2.000 | Steps:  4828 | Total Reward: 164.0|
| Episode:  83 | Epsilon:  0.20 | Reward:   0.0 | Average Reward: 1.976 | Steps:  4861 | Total Reward: 164.0|
| Episode:  84 | Epsilon:  0.20 | Reward:   0.0 | Average Reward: 1.952 | Steps:  4893 | Total Reward: 164.0|
| Episode:  85 | Epsilon:  0.20 | Reward:   2.0 | Average Reward: 1.953 | Steps:  4958 | Total Reward: 166.0|
| Episode:  86 | Epsilon:  0.19 | Reward:   1.0 | Average Reward: 1.942 | Steps:  4998 | Total Reward: 167.0|
| Episode:  87 | Epsilon:  0.19 | Reward:   0.0 | Average Reward: 1.920 | Steps:  5028 | Total Reward: 167.0|
| Episode:  88 | Epsilon:  0.19 | Reward:   1.0 | Average Reward: 1.909 | Steps:  5072 | Total Reward: 168.0|
| Episode:  89 | Epsilon:  0.19 | Reward:   0.0 | Average Reward: 1.888 | Steps:  5101 | Total Reward: 168.0|
| Episode:  90 | Epsilon:  0.18 | Reward:   1.0 | Average Reward: 1.878 | Steps:  5146 | Total Reward: 169.0|
| Episode:  91 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.879 | Steps:  5203 | Total Reward: 171.0|
| Episode:  92 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.880 | Steps:  5267 | Total Reward: 173.0|
| Episode:  93 | Epsilon:  0.18 | Reward:   3.0 | Average Reward: 1.892 | Steps:  5341 | Total Reward: 176.0|
| Episode:  94 | Epsilon:  0.18 | Reward:   1.0 | Average Reward: 1.883 | Steps:  5390 | Total Reward: 177.0|
| Episode:  95 | Epsilon:  0.17 | Reward:   1.0 | Average Reward: 1.874 | Steps:  5439 | Total Reward: 178.0|
| Episode:  96 | Epsilon:  0.17 | Reward:   2.0 | Average Reward: 1.875 | Steps:  5488 | Total Reward: 180.0|
| Episode:  97 | Epsilon:  0.17 | Reward:   0.0 | Average Reward: 1.856 | Steps:  5521 | Total Reward: 180.0|
| Episode:  98 | Epsilon:  0.17 | Reward:   2.0 | Average Reward: 1.857 | Steps:  5579 | Total Reward: 182.0|
| Episode:  99 | Epsilon:  0.17 | Reward:   3.0 | Average Reward: 1.869 | Steps:  5647 | Total Reward: 185.0|
| Episode: 100 | Epsilon:  0.17 | Reward:   0.0 | Average Reward: 1.850 | Steps:  5680 | Total Reward: 185.0|
| Episode: 101 | Epsilon:  0.16 | Reward:   1.0 | Average Reward: 1.830 | Steps:  5728 | Total Reward: 186.0|
| Episode: 102 | Epsilon:  0.16 | Reward:   6.0 | Average Reward: 1.880 | Steps:  5852 | Total Reward: 192.0|
| Episode: 103 | Epsilon:  0.16 | Reward:   1.0 | Average Reward: 1.880 | Steps:  5900 | Total Reward: 193.0|
| Episode: 104 | Epsilon:  0.16 | Reward:   3.0 | Average Reward: 1.860 | Steps:  5966 | Total Reward: 196.0|
| Episode: 105 | Epsilon:  0.16 | Reward:   3.0 | Average Reward: 1.870 | Steps:  6032 | Total Reward: 199.0|
| Episode: 106 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.890 | Steps:  6094 | Total Reward: 201.0|
| Episode: 107 | Epsilon:  0.16 | Reward:   3.0 | Average Reward: 1.910 | Steps:  6160 | Total Reward: 204.0|
| Episode: 108 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 1.900 | Steps:  6222 | Total Reward: 206.0|
| Episode: 109 | Epsilon:  0.15 | Reward:   0.0 | Average Reward: 1.880 | Steps:  6256 | Total Reward: 206.0|
| Episode: 110 | Epsilon:  0.15 | Reward:   3.0 | Average Reward: 1.900 | Steps:  6330 | Total Reward: 209.0|
| Episode: 111 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 1.900 | Steps:  6383 | Total Reward: 211.0|
| Episode: 112 | Epsilon:  0.15 | Reward:   0.0 | Average Reward: 1.880 | Steps:  6417 | Total Reward: 211.0|
| Episode: 113 | Epsilon:  0.15 | Reward:   1.0 | Average Reward: 1.870 | Steps:  6459 | Total Reward: 212.0|
| Episode: 114 | Epsilon:  0.15 | Reward:   1.0 | Average Reward: 1.860 | Steps:  6501 | Total Reward: 213.0|
| Episode: 115 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 1.850 | Steps:  6554 | Total Reward: 215.0|
| Episode: 116 | Epsilon:  0.14 | Reward:   1.0 | Average Reward: 1.850 | Steps:  6597 | Total Reward: 216.0|
| Episode: 117 | Epsilon:  0.14 | Reward:   3.0 | Average Reward: 1.860 | Steps:  6669 | Total Reward: 219.0|
| Episode: 118 | Epsilon:  0.14 | Reward:   4.0 | Average Reward: 1.880 | Steps:  6745 | Total Reward: 223.0|
| Episode: 119 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 1.880 | Steps:  6809 | Total Reward: 225.0|
| Episode: 120 | Epsilon:  0.14 | Reward:   3.0 | Average Reward: 1.870 | Steps:  6879 | Total Reward: 228.0|
| Episode: 121 | Epsilon:  0.14 | Reward:   3.0 | Average Reward: 1.890 | Steps:  6954 | Total Reward: 231.0|
| Episode: 122 | Epsilon:  0.14 | Reward:   1.0 | Average Reward: 1.890 | Steps:  7002 | Total Reward: 232.0|
| Episode: 123 | Epsilon:  0.14 | Reward:   1.0 | Average Reward: 1.890 | Steps:  7044 | Total Reward: 233.0|
| Episode: 124 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.880 | Steps:  7077 | Total Reward: 233.0|
| Episode: 125 | Epsilon:  0.14 | Reward:   3.0 | Average Reward: 1.880 | Steps:  7156 | Total Reward: 236.0|
| Episode: 126 | Epsilon:  0.13 | Reward:   1.0 | Average Reward: 1.870 | Steps:  7203 | Total Reward: 237.0|
| Episode: 127 | Epsilon:  0.13 | Reward:   2.0 | Average Reward: 1.870 | Steps:  7263 | Total Reward: 239.0|
| Episode: 128 | Epsilon:  0.13 | Reward:   0.0 | Average Reward: 1.870 | Steps:  7294 | Total Reward: 239.0|
| Episode: 129 | Epsilon:  0.13 | Reward:   2.0 | Average Reward: 1.860 | Steps:  7355 | Total Reward: 241.0|
| Episode: 130 | Epsilon:  0.13 | Reward:   3.0 | Average Reward: 1.860 | Steps:  7422 | Total Reward: 244.0|
| Episode: 131 | Epsilon:  0.13 | Reward:   2.0 | Average Reward: 1.880 | Steps:  7476 | Total Reward: 246.0|
| Episode: 132 | Epsilon:  0.13 | Reward:   5.0 | Average Reward: 1.900 | Steps:  7570 | Total Reward: 251.0|
| Episode: 133 | Epsilon:  0.13 | Reward:   1.0 | Average Reward: 1.900 | Steps:  7617 | Total Reward: 252.0|
| Episode: 134 | Epsilon:  0.13 | Reward:   1.0 | Average Reward: 1.910 | Steps:  7659 | Total Reward: 253.0|
| Episode: 135 | Epsilon:  0.13 | Reward:   0.0 | Average Reward: 1.910 | Steps:  7689 | Total Reward: 253.0|
| Episode: 136 | Epsilon:  0.13 | Reward:   1.0 | Average Reward: 1.920 | Steps:  7736 | Total Reward: 254.0|
| Episode: 137 | Epsilon:  0.13 | Reward:   0.0 | Average Reward: 1.910 | Steps:  7769 | Total Reward: 254.0|
| Episode: 138 | Epsilon:  0.13 | Reward:   2.0 | Average Reward: 1.910 | Steps:  7827 | Total Reward: 256.0|
| Episode: 139 | Epsilon:  0.12 | Reward:   1.0 | Average Reward: 1.900 | Steps:  7869 | Total Reward: 257.0|
| Episode: 140 | Epsilon:  0.12 | Reward:   4.0 | Average Reward: 1.920 | Steps:  7954 | Total Reward: 261.0|
| Episode: 141 | Epsilon:  0.12 | Reward:   0.0 | Average Reward: 1.910 | Steps:  7986 | Total Reward: 261.0|
| Episode: 142 | Epsilon:  0.12 | Reward:   2.0 | Average Reward: 1.900 | Steps:  8041 | Total Reward: 263.0|
| Episode: 143 | Epsilon:  0.12 | Reward:   4.0 | Average Reward: 1.940 | Steps:  8124 | Total Reward: 267.0|
| Episode: 144 | Epsilon:  0.12 | Reward:   3.0 | Average Reward: 1.940 | Steps:  8195 | Total Reward: 270.0|
| Episode: 145 | Epsilon:  0.12 | Reward:   0.0 | Average Reward: 1.920 | Steps:  8229 | Total Reward: 270.0|
| Episode: 146 | Epsilon:  0.12 | Reward:   3.0 | Average Reward: 1.910 | Steps:  8305 | Total Reward: 273.0|
| Episode: 147 | Epsilon:  0.12 | Reward:   4.0 | Average Reward: 1.950 | Steps:  8380 | Total Reward: 277.0|
| Episode: 148 | Epsilon:  0.12 | Reward:   3.0 | Average Reward: 1.930 | Steps:  8451 | Total Reward: 280.0|
| Episode: 149 | Epsilon:  0.12 | Reward:   0.0 | Average Reward: 1.910 | Steps:  8481 | Total Reward: 280.0|
| Episode: 150 | Epsilon:  0.12 | Reward:   0.0 | Average Reward: 1.870 | Steps:  8515 | Total Reward: 280.0|
| Episode: 151 | Epsilon:  0.12 | Reward:   0.0 | Average Reward: 1.840 | Steps:  8548 | Total Reward: 280.0|
| Episode: 152 | Epsilon:  0.12 | Reward:   1.0 | Average Reward: 1.840 | Steps:  8590 | Total Reward: 281.0|
| Episode: 153 | Epsilon:  0.12 | Reward:   1.0 | Average Reward: 1.810 | Steps:  8639 | Total Reward: 282.0|
| Episode: 154 | Epsilon:  0.12 | Reward:   2.0 | Average Reward: 1.810 | Steps:  8697 | Total Reward: 284.0|
| Episode: 155 | Epsilon:  0.12 | Reward:   0.0 | Average Reward: 1.790 | Steps:  8728 | Total Reward: 284.0|
| Episode: 156 | Epsilon:  0.12 | Reward:   1.0 | Average Reward: 1.790 | Steps:  8776 | Total Reward: 285.0|
| Episode: 157 | Epsilon:  0.12 | Reward:   0.0 | Average Reward: 1.790 | Steps:  8808 | Total Reward: 285.0|
| Episode: 158 | Epsilon:  0.12 | Reward:   0.0 | Average Reward: 1.750 | Steps:  8838 | Total Reward: 285.0|
| Episode: 159 | Epsilon:  0.12 | Reward:   7.0 | Average Reward: 1.790 | Steps:  8967 | Total Reward: 292.0|
| Episode: 160 | Epsilon:  0.11 | Reward:   1.0 | Average Reward: 1.800 | Steps:  9013 | Total Reward: 293.0|
| Episode: 161 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.810 | Steps:  9079 | Total Reward: 295.0|
| Episode: 162 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.770 | Steps:  9144 | Total Reward: 297.0|
| Episode: 163 | Epsilon:  0.11 | Reward:   1.0 | Average Reward: 1.760 | Steps:  9192 | Total Reward: 298.0|
| Episode: 164 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.780 | Steps:  9253 | Total Reward: 300.0|
| Episode: 165 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.780 | Steps:  9308 | Total Reward: 302.0|
| Episode: 166 | Epsilon:  0.11 | Reward:   1.0 | Average Reward: 1.760 | Steps:  9352 | Total Reward: 303.0|
| Episode: 167 | Epsilon:  0.11 | Reward:   0.0 | Average Reward: 1.760 | Steps:  9385 | Total Reward: 303.0|
| Episode: 168 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.720 | Steps:  9452 | Total Reward: 305.0|
| Episode: 169 | Epsilon:  0.11 | Reward:   3.0 | Average Reward: 1.730 | Steps:  9517 | Total Reward: 308.0|
| Episode: 170 | Epsilon:  0.11 | Reward:   0.0 | Average Reward: 1.700 | Steps:  9548 | Total Reward: 308.0|
| Episode: 171 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.720 | Steps:  9604 | Total Reward: 310.0|
| Episode: 172 | Epsilon:  0.11 | Reward:   5.0 | Average Reward: 1.770 | Steps:  9702 | Total Reward: 315.0|
| Episode: 173 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.760 | Steps:  9751 | Total Reward: 317.0|
| Episode: 174 | Epsilon:  0.11 | Reward:   1.0 | Average Reward: 1.750 | Steps:  9799 | Total Reward: 318.0|
| Episode: 175 | Epsilon:  0.11 | Reward:   3.0 | Average Reward: 1.740 | Steps:  9865 | Total Reward: 321.0|
| Episode: 176 | Epsilon:  0.11 | Reward:   0.0 | Average Reward: 1.730 | Steps:  9899 | Total Reward: 321.0|
| Episode: 177 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.730 | Steps:  9954 | Total Reward: 323.0|
| Episode: 178 | Epsilon:  0.11 | Reward:   3.0 | Average Reward: 1.750 | Steps: 10028 | Total Reward: 326.0|
| Episode: 179 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.740 | Steps: 10090 | Total Reward: 328.0|
| Episode: 180 | Epsilon:  0.11 | Reward:   1.0 | Average Reward: 1.680 | Steps: 10130 | Total Reward: 329.0|
| Episode: 181 | Epsilon:  0.11 | Reward:   3.0 | Average Reward: 1.690 | Steps: 10197 | Total Reward: 332.0|
| Episode: 182 | Epsilon:  0.11 | Reward:   4.0 | Average Reward: 1.720 | Steps: 10276 | Total Reward: 336.0|
| Episode: 183 | Epsilon:  0.11 | Reward:   1.0 | Average Reward: 1.730 | Steps: 10316 | Total Reward: 337.0|
| Episode: 184 | Epsilon:  0.11 | Reward:   1.0 | Average Reward: 1.740 | Steps: 10358 | Total Reward: 338.0|
| Episode: 185 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.740 | Steps: 10419 | Total Reward: 340.0|
| Episode: 186 | Epsilon:  0.11 | Reward:   3.0 | Average Reward: 1.760 | Steps: 10493 | Total Reward: 343.0|
| Episode: 187 | Epsilon:  0.11 | Reward:   0.0 | Average Reward: 1.760 | Steps: 10526 | Total Reward: 343.0|
| Episode: 188 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.770 | Steps: 10584 | Total Reward: 345.0|
| Episode: 189 | Epsilon:  0.11 | Reward:   5.0 | Average Reward: 1.820 | Steps: 10673 | Total Reward: 350.0|
| Episode: 190 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.830 | Steps: 10728 | Total Reward: 352.0|
| Episode: 191 | Epsilon:  0.11 | Reward:   4.0 | Average Reward: 1.850 | Steps: 10823 | Total Reward: 356.0|
| Episode: 192 | Epsilon:  0.11 | Reward:   1.0 | Average Reward: 1.840 | Steps: 10871 | Total Reward: 357.0|
| Episode: 193 | Epsilon:  0.11 | Reward:   1.0 | Average Reward: 1.820 | Steps: 10917 | Total Reward: 358.0|
| Episode: 194 | Epsilon:  0.11 | Reward:   2.0 | Average Reward: 1.830 | Steps: 10968 | Total Reward: 360.0|
| Episode: 195 | Epsilon:  0.11 | Reward:   1.0 | Average Reward: 1.830 | Steps: 11016 | Total Reward: 361.0|
