+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
+------------------------------+----------+
|          Parameter           |  Value   |
+==============================+==========+
| Layer Type:                  | hopfield |
+------------------------------+----------+
| Loss Metric:                 | huber    |
+------------------------------+----------+
| Sequence Length:             | 20       |
+------------------------------+----------+
| Learning Rate:               | 0.010    |
+------------------------------+----------+
| Update Target Steps:         | 100      |
+------------------------------+----------+
| Optimizer:                   | rmsprop  |
+------------------------------+----------+
| Hopfield Inverse Temperature | 0.100    |
+------------------------------+----------+
| Big or Small Loss            | yes      |
+------------------------------+----------+
| Soft or Hard Update          | hard     |
+------------------------------+----------+
| Polyak Factor                | None     |
+------------------------------+----------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.75 | Reward:   1.0 | Average Reward: 1.000 | Steps:    48 | Total Reward:   1.0|
| Episode:  29 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.069 | Steps:  1692 | Total Reward:  60.0|
| Episode:  30 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.100 | Steps:  1762 | Total Reward:  63.0|
| Episode:  31 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.065 | Steps:  1811 | Total Reward:  64.0|
| Episode:  32 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.094 | Steps:  1884 | Total Reward:  67.0|
| Episode:  33 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.030 | Steps:  1916 | Total Reward:  67.0|
| Episode:  34 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.029 | Steps:  1975 | Total Reward:  69.0|
| Episode:  35 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.057 | Steps:  2050 | Total Reward:  72.0|
| Episode:  36 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.056 | Steps:  2108 | Total Reward:  74.0|
| Episode:  37 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.081 | Steps:  2187 | Total Reward:  77.0|
| Episode:  38 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.079 | Steps:  2248 | Total Reward:  79.0|
| Episode:  39 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.051 | Steps:  2297 | Total Reward:  80.0|
| Episode:  40 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.000 | Steps:  2329 | Total Reward:  80.0|
| Episode:  41 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.000 | Steps:  2387 | Total Reward:  82.0|
| Episode:  42 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.952 | Steps:  2421 | Total Reward:  82.0|
| Episode:  43 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.953 | Steps:  2480 | Total Reward:  84.0|
| Episode:  44 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.977 | Steps:  2551 | Total Reward:  87.0|
| Episode:  45 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.978 | Steps:  2611 | Total Reward:  89.0|
| Episode:  46 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.000 | Steps:  2687 | Total Reward:  92.0|
| Episode:  47 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.021 | Steps:  2769 | Total Reward:  95.0|
| Episode:  48 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.979 | Steps:  2803 | Total Reward:  95.0|
| Episode:  49 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.980 | Steps:  2863 | Total Reward:  97.0|
| Episode:  50 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.980 | Steps:  2921 | Total Reward:  99.0|
| Episode:  51 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.941 | Steps:  2954 | Total Reward:  99.0|
| Episode:  52 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.942 | Steps:  3013 | Total Reward: 101.0|
| Episode:  53 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.906 | Steps:  3048 | Total Reward: 101.0|
| Episode:  54 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.889 | Steps:  3095 | Total Reward: 102.0|
| Episode:  55 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 1.945 | Steps:  3202 | Total Reward: 107.0|
| Episode:  56 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.946 | Steps:  3264 | Total Reward: 109.0|
| Episode:  57 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.912 | Steps:  3298 | Total Reward: 109.0|
| Episode:  58 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.914 | Steps:  3357 | Total Reward: 111.0|
| Episode:  59 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.881 | Steps:  3390 | Total Reward: 111.0|
| Episode:  60 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.850 | Steps:  3422 | Total Reward: 111.0|
| Episode:  61 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.852 | Steps:  3479 | Total Reward: 113.0|
| Episode:  62 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.823 | Steps:  3512 | Total Reward: 113.0|
| Episode:  63 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.857 | Steps:  3594 | Total Reward: 117.0|
| Episode:  64 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.859 | Steps:  3652 | Total Reward: 119.0|
| Episode:  65 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.877 | Steps:  3726 | Total Reward: 122.0|
| Episode:  66 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.879 | Steps:  3791 | Total Reward: 124.0|
| Episode:  67 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.896 | Steps:  3871 | Total Reward: 127.0|
| Episode:  68 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.882 | Steps:  3920 | Total Reward: 128.0|
| Episode:  69 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.884 | Steps:  3980 | Total Reward: 130.0|
| Episode:  70 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.857 | Steps:  4013 | Total Reward: 130.0|
| Episode:  71 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.859 | Steps:  4077 | Total Reward: 132.0|
| Episode:  72 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.875 | Steps:  4153 | Total Reward: 135.0|
| Episode:  73 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.904 | Steps:  4246 | Total Reward: 139.0|
| Episode:  74 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.905 | Steps:  4306 | Total Reward: 141.0|
| Episode:  75 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.907 | Steps:  4366 | Total Reward: 143.0|
| Episode:  76 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.908 | Steps:  4423 | Total Reward: 145.0|
| Episode:  77 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.922 | Steps:  4499 | Total Reward: 148.0|
| Episode:  78 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.923 | Steps:  4554 | Total Reward: 150.0|
| Episode:  79 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.937 | Steps:  4628 | Total Reward: 153.0|
| Episode:  80 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.913 | Steps:  4661 | Total Reward: 153.0|
| Episode:  81 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.926 | Steps:  4736 | Total Reward: 156.0|
| Episode:  82 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.927 | Steps:  4793 | Total Reward: 158.0|
| Episode:  83 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.904 | Steps:  4824 | Total Reward: 158.0|
| Episode:  84 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.905 | Steps:  4884 | Total Reward: 160.0|
| Episode:  85 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.929 | Steps:  4979 | Total Reward: 164.0|
| Episode:  86 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.942 | Steps:  5054 | Total Reward: 167.0|
| Episode:  87 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.920 | Steps:  5085 | Total Reward: 167.0|
| Episode:  88 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.898 | Steps:  5118 | Total Reward: 167.0|
| Episode:  89 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.888 | Steps:  5165 | Total Reward: 168.0|
| Episode:  90 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.889 | Steps:  5222 | Total Reward: 170.0|
| Episode:  91 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.901 | Steps:  5296 | Total Reward: 173.0|
| Episode:  92 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.880 | Steps:  5327 | Total Reward: 173.0|
| Episode:  93 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.882 | Steps:  5385 | Total Reward: 175.0|
| Episode:  94 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.872 | Steps:  5434 | Total Reward: 176.0|
| Episode:  95 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.853 | Steps:  5467 | Total Reward: 176.0|
| Episode:  96 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.854 | Steps:  5523 | Total Reward: 178.0|
| Episode:  97 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.866 | Steps:  5590 | Total Reward: 181.0|
| Episode:  98 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.847 | Steps:  5623 | Total Reward: 181.0|
| Episode:  99 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.859 | Steps:  5697 | Total Reward: 184.0|
| Episode: 100 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 1.890 | Steps:  5799 | Total Reward: 189.0|
| Episode: 101 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.900 | Steps:  5856 | Total Reward: 191.0|
| Episode: 102 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.880 | Steps:  5890 | Total Reward: 191.0|
| Episode: 103 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.880 | Steps:  5948 | Total Reward: 193.0|
| Episode: 104 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.860 | Steps:  5982 | Total Reward: 193.0|
| Episode: 105 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.860 | Steps:  6042 | Total Reward: 195.0|
| Episode: 106 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.860 | Steps:  6102 | Total Reward: 197.0|
| Episode: 107 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.860 | Steps:  6180 | Total Reward: 200.0|
| Episode: 108 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.840 | Steps:  6213 | Total Reward: 200.0|
| Episode: 109 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.860 | Steps:  6304 | Total Reward: 204.0|
| Episode: 110 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.870 | Steps:  6394 | Total Reward: 208.0|
| Episode: 111 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.850 | Steps:  6426 | Total Reward: 208.0|
| Episode: 112 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.860 | Steps:  6485 | Total Reward: 210.0|
| Episode: 113 | Epsilon:  0.10 | Reward:   8.0 | Average Reward: 1.890 | Steps:  6633 | Total Reward: 218.0|
| Episode: 114 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.880 | Steps:  6682 | Total Reward: 219.0|
| Episode: 115 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.850 | Steps:  6716 | Total Reward: 219.0|
| Episode: 116 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.850 | Steps:  6749 | Total Reward: 219.0|
| Episode: 117 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.820 | Steps:  6782 | Total Reward: 219.0|
| Episode: 118 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 1.860 | Steps:  6874 | Total Reward: 223.0|
| Episode: 119 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.870 | Steps:  6931 | Total Reward: 225.0|
| Episode: 120 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.850 | Steps:  6990 | Total Reward: 227.0|
| Episode: 121 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.830 | Steps:  7065 | Total Reward: 230.0|
| Episode: 122 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.780 | Steps:  7129 | Total Reward: 232.0|
| Episode: 123 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.780 | Steps:  7163 | Total Reward: 232.0|
| Episode: 124 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.800 | Steps:  7221 | Total Reward: 234.0|
| Episode: 125 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.790 | Steps:  7270 | Total Reward: 235.0|
| Episode: 126 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.800 | Steps:  7345 | Total Reward: 238.0|
| Episode: 127 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.810 | Steps:  7418 | Total Reward: 241.0|
| Episode: 128 | Epsilon:  0.10 | Reward:   6.0 | Average Reward: 1.870 | Steps:  7529 | Total Reward: 247.0|
| Episode: 129 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.880 | Steps:  7577 | Total Reward: 248.0|
| Episode: 130 | Epsilon:  0.10 | Reward:   6.0 | Average Reward: 1.910 | Steps:  7684 | Total Reward: 254.0|
| Episode: 131 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.910 | Steps:  7733 | Total Reward: 255.0|
| Episode: 132 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.890 | Steps:  7782 | Total Reward: 256.0|
| Episode: 133 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 1.940 | Steps:  7881 | Total Reward: 261.0|
| Episode: 134 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.950 | Steps:  7954 | Total Reward: 264.0|
| Episode: 135 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.950 | Steps:  8036 | Total Reward: 267.0|
| Episode: 136 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.940 | Steps:  8085 | Total Reward: 268.0|
| Episode: 137 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.930 | Steps:  8142 | Total Reward: 270.0|
| Episode: 138 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.930 | Steps:  8200 | Total Reward: 272.0|
| Episode: 139 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 1.950 | Steps:  8273 | Total Reward: 275.0|
| Episode: 140 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 2.000 | Steps:  8375 | Total Reward: 280.0|
| Episode: 141 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.000 | Steps:  8440 | Total Reward: 282.0|
| Episode: 142 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.010 | Steps:  8492 | Total Reward: 283.0|
| Episode: 143 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.010 | Steps:  8553 | Total Reward: 285.0|
| Episode: 144 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.010 | Steps:  8626 | Total Reward: 288.0|
| Episode: 145 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.020 | Steps:  8702 | Total Reward: 291.0|
| Episode: 146 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.010 | Steps:  8760 | Total Reward: 293.0|
| Episode: 147 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.980 | Steps:  8793 | Total Reward: 293.0|
| Episode: 148 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 1.980 | Steps:  8826 | Total Reward: 293.0|
| Episode: 149 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 2.010 | Steps:  8923 | Total Reward: 298.0|
| Episode: 150 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.010 | Steps:  8981 | Total Reward: 300.0|
| Episode: 151 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.030 | Steps:  9041 | Total Reward: 302.0|
| Episode: 152 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.020 | Steps:  9089 | Total Reward: 303.0|
| Episode: 153 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.030 | Steps:  9138 | Total Reward: 304.0|
| Episode: 154 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.040 | Steps:  9196 | Total Reward: 306.0|
| Episode: 155 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.010 | Steps:  9254 | Total Reward: 308.0|
| Episode: 156 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.000 | Steps:  9301 | Total Reward: 309.0|
| Episode: 157 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.030 | Steps:  9376 | Total Reward: 312.0|
| Episode: 158 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.020 | Steps:  9422 | Total Reward: 313.0|
| Episode: 159 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.050 | Steps:  9497 | Total Reward: 316.0|
| Episode: 160 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.050 | Steps:  9531 | Total Reward: 316.0|
| Episode: 161 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 2.080 | Steps:  9632 | Total Reward: 321.0|
| Episode: 162 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.100 | Steps:  9691 | Total Reward: 323.0|
| Episode: 163 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.080 | Steps:  9751 | Total Reward: 325.0|
| Episode: 164 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.060 | Steps:  9783 | Total Reward: 325.0|
| Episode: 165 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.060 | Steps:  9856 | Total Reward: 328.0|
| Episode: 166 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.060 | Steps:  9920 | Total Reward: 330.0|
| Episode: 167 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 2.070 | Steps: 10003 | Total Reward: 334.0|
| Episode: 168 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.080 | Steps: 10061 | Total Reward: 336.0|
| Episode: 169 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.080 | Steps: 10119 | Total Reward: 338.0|
| Episode: 170 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.100 | Steps: 10174 | Total Reward: 340.0|
| Episode: 171 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.100 | Steps: 10232 | Total Reward: 342.0|
| Episode: 172 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.070 | Steps: 10266 | Total Reward: 342.0|
| Episode: 173 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.050 | Steps: 10325 | Total Reward: 344.0|
| Episode: 174 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.050 | Steps: 10381 | Total Reward: 346.0|
| Episode: 175 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.030 | Steps: 10413 | Total Reward: 346.0|
| Episode: 176 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.030 | Steps: 10472 | Total Reward: 348.0|
| Episode: 177 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 2.010 | Steps: 10521 | Total Reward: 349.0|
| Episode: 178 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.010 | Steps: 10577 | Total Reward: 351.0|
| Episode: 179 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.000 | Steps: 10634 | Total Reward: 353.0|
| Episode: 180 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.000 | Steps: 10666 | Total Reward: 353.0|
| Episode: 181 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.980 | Steps: 10714 | Total Reward: 354.0|
| Episode: 182 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.970 | Steps: 10763 | Total Reward: 355.0|
| Episode: 183 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.990 | Steps: 10828 | Total Reward: 357.0|
| Episode: 184 | Epsilon:  0.10 | Reward:   1.0 | Average Reward: 1.980 | Steps: 10869 | Total Reward: 358.0|
| Episode: 185 | Epsilon:  0.10 | Reward:   5.0 | Average Reward: 1.990 | Steps: 10975 | Total Reward: 363.0|
| Episode: 186 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 1.980 | Steps: 11033 | Total Reward: 365.0|
| Episode: 187 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.010 | Steps: 11106 | Total Reward: 368.0|
| Episode: 188 | Epsilon:  0.10 | Reward:   6.0 | Average Reward: 2.070 | Steps: 11230 | Total Reward: 374.0|
| Episode: 189 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.090 | Steps: 11303 | Total Reward: 377.0|
| Episode: 190 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.100 | Steps: 11376 | Total Reward: 380.0|
| Episode: 191 | Epsilon:  0.10 | Reward:   3.0 | Average Reward: 2.100 | Steps: 11452 | Total Reward: 383.0|
| Episode: 192 | Epsilon:  0.10 | Reward:   0.0 | Average Reward: 2.100 | Steps: 11486 | Total Reward: 383.0|
| Episode: 193 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.100 | Steps: 11545 | Total Reward: 385.0|
| Episode: 194 | Epsilon:  0.10 | Reward:   4.0 | Average Reward: 2.130 | Steps: 11627 | Total Reward: 389.0|
| Episode: 195 | Epsilon:  0.10 | Reward:   2.0 | Average Reward: 2.150 | Steps: 11684 | Total Reward: 391.0|
