+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam,                      | adamW,             |
|                        | SGD                        |  sgd               |
+------------------------+----------------------------+--------------------+
+------------------------------+------------------------------------------+
|          Parameter           |                  Value                   |
+==============================+==========================================+
| Layer Type:                  | gru                                      |
+------------------------------+------------------------------------------+
| Loss Metric:                 | mse                                      |
+------------------------------+------------------------------------------+
| Sequence Length:             | 20                                       |
+------------------------------+------------------------------------------+
| Learning Rate:               | 0.000                                    |
+------------------------------+------------------------------------------+
| Target Update Steps:         | 100                                      |
+------------------------------+------------------------------------------+
| Optimizer:                   | rmsprop                                  |
+------------------------------+------------------------------------------+
| Weight Decay:                | 0                                        |
+------------------------------+------------------------------------------+
| Hopfield Inverse Temperature | 0.100                                    |
+------------------------------+------------------------------------------+
| Scale Q-values with lr       | False                                    |
+------------------------------+------------------------------------------+
| Hard or Soft Update          | True                                     |
+------------------------------+------------------------------------------+
| Polyak Factor                | None                                     |
+------------------------------+------------------------------------------+
| Make POMDP                   | Train: False, Hidden dims: [1], mask     |
|                              | Evaluation: True, Hidden dims: [1], mask |
+------------------------------+------------------------------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.89 | Reward:   0.0 | Average Reward: 0.000 | Steps:   153 | Total Reward:   0.0|
| Episode:  64 | Epsilon:  0.52 | Reward:   1.0 | Average Reward: 1.266 | Steps: 13686 | Total Reward:  81.0|
| Episode:  65 | Epsilon:  0.52 | Reward:   0.0 | Average Reward: 1.246 | Steps: 13841 | Total Reward:  81.0|
| Episode:  66 | Epsilon:  0.51 | Reward:   2.0 | Average Reward: 1.258 | Steps: 14095 | Total Reward:  83.0|
| Episode:  67 | Epsilon:  0.51 | Reward:   2.0 | Average Reward: 1.269 | Steps: 14353 | Total Reward:  85.0|
| Episode:  68 | Epsilon:  0.51 | Reward:   1.0 | Average Reward: 1.265 | Steps: 14545 | Total Reward:  86.0|
| Episode:  69 | Epsilon:  0.50 | Reward:   2.0 | Average Reward: 1.275 | Steps: 14786 | Total Reward:  88.0|
| Episode:  70 | Epsilon:  0.50 | Reward:   0.0 | Average Reward: 1.257 | Steps: 14945 | Total Reward:  88.0|
| Episode:  71 | Epsilon:  0.49 | Reward:   1.0 | Average Reward: 1.254 | Steps: 15137 | Total Reward:  89.0|
| Episode:  72 | Epsilon:  0.49 | Reward:   1.0 | Average Reward: 1.250 | Steps: 15327 | Total Reward:  90.0|
| Episode:  73 | Epsilon:  0.49 | Reward:   2.0 | Average Reward: 1.260 | Steps: 15553 | Total Reward:  92.0|
| Episode:  74 | Epsilon:  0.48 | Reward:   1.0 | Average Reward: 1.257 | Steps: 15742 | Total Reward:  93.0|
| Episode:  75 | Epsilon:  0.48 | Reward:   1.0 | Average Reward: 1.253 | Steps: 15933 | Total Reward:  94.0|
| Episode:  76 | Epsilon:  0.47 | Reward:   1.0 | Average Reward: 1.250 | Steps: 16125 | Total Reward:  95.0|
| Episode:  77 | Epsilon:  0.47 | Reward:   1.0 | Average Reward: 1.247 | Steps: 16315 | Total Reward:  96.0|
| Episode:  78 | Epsilon:  0.47 | Reward:   2.0 | Average Reward: 1.256 | Steps: 16549 | Total Reward:  98.0|
| Episode:  79 | Epsilon:  0.46 | Reward:   1.0 | Average Reward: 1.253 | Steps: 16743 | Total Reward:  99.0|
| Episode:  80 | Epsilon:  0.46 | Reward:   1.0 | Average Reward: 1.250 | Steps: 16932 | Total Reward: 100.0|
| Episode:  81 | Epsilon:  0.46 | Reward:   0.0 | Average Reward: 1.235 | Steps: 17083 | Total Reward: 100.0|
| Episode:  82 | Epsilon:  0.45 | Reward:   1.0 | Average Reward: 1.232 | Steps: 17273 | Total Reward: 101.0|
| Episode:  83 | Epsilon:  0.45 | Reward:   1.0 | Average Reward: 1.229 | Steps: 17465 | Total Reward: 102.0|
| Episode:  84 | Epsilon:  0.45 | Reward:   0.0 | Average Reward: 1.214 | Steps: 17624 | Total Reward: 102.0|
| Episode:  85 | Epsilon:  0.44 | Reward:   1.0 | Average Reward: 1.212 | Steps: 17817 | Total Reward: 103.0|
| Episode:  86 | Epsilon:  0.44 | Reward:   2.0 | Average Reward: 1.221 | Steps: 18048 | Total Reward: 105.0|
| Episode:  87 | Epsilon:  0.44 | Reward:   0.0 | Average Reward: 1.207 | Steps: 18201 | Total Reward: 105.0|
| Episode:  88 | Epsilon:  0.43 | Reward:   0.0 | Average Reward: 1.193 | Steps: 18357 | Total Reward: 105.0|
| Episode:  89 | Epsilon:  0.43 | Reward:   0.0 | Average Reward: 1.180 | Steps: 18512 | Total Reward: 105.0|
| Episode:  90 | Epsilon:  0.43 | Reward:   1.0 | Average Reward: 1.178 | Steps: 18699 | Total Reward: 106.0|
| Episode:  91 | Epsilon:  0.42 | Reward:   2.0 | Average Reward: 1.187 | Steps: 18931 | Total Reward: 108.0|
| Episode:  92 | Epsilon:  0.42 | Reward:   1.0 | Average Reward: 1.185 | Steps: 19120 | Total Reward: 109.0|
| Episode:  93 | Epsilon:  0.42 | Reward:   2.0 | Average Reward: 1.194 | Steps: 19352 | Total Reward: 111.0|
| Episode:  94 | Epsilon:  0.41 | Reward:   2.0 | Average Reward: 1.202 | Steps: 19573 | Total Reward: 113.0|
| Episode:  95 | Epsilon:  0.41 | Reward:   1.0 | Average Reward: 1.200 | Steps: 19828 | Total Reward: 114.0|
| Episode:  96 | Epsilon:  0.41 | Reward:   0.0 | Average Reward: 1.188 | Steps: 19980 | Total Reward: 114.0|
| Episode:  97 | Epsilon:  0.40 | Reward:   0.0 | Average Reward: 1.175 | Steps: 20131 | Total Reward: 114.0|
| Episode:  98 | Epsilon:  0.40 | Reward:   1.0 | Average Reward: 1.173 | Steps: 20335 | Total Reward: 115.0|
| Episode:  99 | Epsilon:  0.40 | Reward:   1.0 | Average Reward: 1.172 | Steps: 20535 | Total Reward: 116.0|
| Episode: 100 | Epsilon:  0.39 | Reward:   2.0 | Average Reward: 1.180 | Steps: 20772 | Total Reward: 118.0|
| Episode: 101 | Epsilon:  0.39 | Reward:   0.0 | Average Reward: 1.180 | Steps: 20922 | Total Reward: 118.0|
| Episode: 102 | Epsilon:  0.39 | Reward:   0.0 | Average Reward: 1.180 | Steps: 21072 | Total Reward: 118.0|
| Episode: 103 | Epsilon:  0.39 | Reward:   0.0 | Average Reward: 1.160 | Steps: 21230 | Total Reward: 118.0|
| Episode: 104 | Epsilon:  0.38 | Reward:   2.0 | Average Reward: 1.180 | Steps: 21491 | Total Reward: 120.0|
| Episode: 105 | Epsilon:  0.38 | Reward:   1.0 | Average Reward: 1.170 | Steps: 21699 | Total Reward: 121.0|
| Episode: 106 | Epsilon:  0.38 | Reward:   5.0 | Average Reward: 1.220 | Steps: 22105 | Total Reward: 126.0|
| Episode: 107 | Epsilon:  0.37 | Reward:   2.0 | Average Reward: 1.240 | Steps: 22336 | Total Reward: 128.0|
| Episode: 108 | Epsilon:  0.37 | Reward:   1.0 | Average Reward: 1.240 | Steps: 22531 | Total Reward: 129.0|
| Episode: 109 | Epsilon:  0.37 | Reward:   0.0 | Average Reward: 1.210 | Steps: 22679 | Total Reward: 129.0|
| Episode: 110 | Epsilon:  0.37 | Reward:   2.0 | Average Reward: 1.230 | Steps: 22930 | Total Reward: 131.0|
| Episode: 111 | Epsilon:  0.36 | Reward:   0.0 | Average Reward: 1.210 | Steps: 23083 | Total Reward: 131.0|
| Episode: 112 | Epsilon:  0.36 | Reward:   0.0 | Average Reward: 1.190 | Steps: 23239 | Total Reward: 131.0|
| Episode: 113 | Epsilon:  0.36 | Reward:   0.0 | Average Reward: 1.180 | Steps: 23391 | Total Reward: 131.0|
| Episode: 114 | Epsilon:  0.36 | Reward:   1.0 | Average Reward: 1.160 | Steps: 23591 | Total Reward: 132.0|
| Episode: 115 | Epsilon:  0.35 | Reward:   0.0 | Average Reward: 1.140 | Steps: 23749 | Total Reward: 132.0|
| Episode: 116 | Epsilon:  0.35 | Reward:   1.0 | Average Reward: 1.140 | Steps: 23938 | Total Reward: 133.0|
| Episode: 117 | Epsilon:  0.35 | Reward:   1.0 | Average Reward: 1.140 | Steps: 24125 | Total Reward: 134.0|
| Episode: 118 | Epsilon:  0.35 | Reward:   1.0 | Average Reward: 1.130 | Steps: 24317 | Total Reward: 135.0|
| Episode: 119 | Epsilon:  0.34 | Reward:   2.0 | Average Reward: 1.140 | Steps: 24547 | Total Reward: 137.0|
| Episode: 120 | Epsilon:  0.34 | Reward:   1.0 | Average Reward: 1.130 | Steps: 24743 | Total Reward: 138.0|
| Episode: 121 | Epsilon:  0.34 | Reward:   2.0 | Average Reward: 1.090 | Steps: 24978 | Total Reward: 140.0|
| Episode: 122 | Epsilon:  0.34 | Reward:   1.0 | Average Reward: 1.090 | Steps: 25170 | Total Reward: 141.0|
| Episode: 123 | Epsilon:  0.33 | Reward:   1.0 | Average Reward: 1.090 | Steps: 25362 | Total Reward: 142.0|
| Episode: 124 | Epsilon:  0.33 | Reward:   0.0 | Average Reward: 1.090 | Steps: 25513 | Total Reward: 142.0|
| Episode: 125 | Epsilon:  0.33 | Reward:   2.0 | Average Reward: 1.080 | Steps: 25755 | Total Reward: 144.0|
| Episode: 126 | Epsilon:  0.33 | Reward:   0.0 | Average Reward: 1.080 | Steps: 25908 | Total Reward: 144.0|
| Episode: 127 | Epsilon:  0.33 | Reward:   1.0 | Average Reward: 1.080 | Steps: 26097 | Total Reward: 145.0|
| Episode: 128 | Epsilon:  0.32 | Reward:   1.0 | Average Reward: 1.090 | Steps: 26279 | Total Reward: 146.0|
| Episode: 129 | Epsilon:  0.32 | Reward:   1.0 | Average Reward: 1.100 | Steps: 26470 | Total Reward: 147.0|
| Episode: 130 | Epsilon:  0.32 | Reward:   0.0 | Average Reward: 1.080 | Steps: 26623 | Total Reward: 147.0|
| Episode: 131 | Epsilon:  0.32 | Reward:   0.0 | Average Reward: 1.050 | Steps: 26779 | Total Reward: 147.0|
| Episode: 132 | Epsilon:  0.31 | Reward:   2.0 | Average Reward: 1.060 | Steps: 27007 | Total Reward: 149.0|
| Episode: 133 | Epsilon:  0.31 | Reward:   3.0 | Average Reward: 1.060 | Steps: 27299 | Total Reward: 152.0|
| Episode: 134 | Epsilon:  0.31 | Reward:   1.0 | Average Reward: 1.040 | Steps: 27505 | Total Reward: 153.0|
| Episode: 135 | Epsilon:  0.31 | Reward:   0.0 | Average Reward: 1.030 | Steps: 27658 | Total Reward: 153.0|
| Episode: 136 | Epsilon:  0.31 | Reward:   2.0 | Average Reward: 1.030 | Steps: 27891 | Total Reward: 155.0|
| Episode: 137 | Epsilon:  0.30 | Reward:   2.0 | Average Reward: 1.040 | Steps: 28117 | Total Reward: 157.0|
| Episode: 138 | Epsilon:  0.30 | Reward:   0.0 | Average Reward: 1.010 | Steps: 28269 | Total Reward: 157.0|
| Episode: 139 | Epsilon:  0.30 | Reward:   2.0 | Average Reward: 1.030 | Steps: 28500 | Total Reward: 159.0|
| Episode: 140 | Epsilon:  0.30 | Reward:   1.0 | Average Reward: 1.040 | Steps: 28695 | Total Reward: 160.0|
| Episode: 141 | Epsilon:  0.30 | Reward:   0.0 | Average Reward: 1.030 | Steps: 28849 | Total Reward: 160.0|
| Episode: 142 | Epsilon:  0.29 | Reward:   1.0 | Average Reward: 1.020 | Steps: 29044 | Total Reward: 161.0|
| Episode: 143 | Epsilon:  0.29 | Reward:   1.0 | Average Reward: 1.010 | Steps: 29234 | Total Reward: 162.0|
| Episode: 144 | Epsilon:  0.29 | Reward:   0.0 | Average Reward: 1.000 | Steps: 29391 | Total Reward: 162.0|
| Episode: 145 | Epsilon:  0.29 | Reward:   1.0 | Average Reward: 1.000 | Steps: 29591 | Total Reward: 163.0|
| Episode: 146 | Epsilon:  0.29 | Reward:   1.0 | Average Reward: 1.010 | Steps: 29789 | Total Reward: 164.0|
| Episode: 147 | Epsilon:  0.28 | Reward:   4.0 | Average Reward: 1.020 | Steps: 30182 | Total Reward: 168.0|
| Episode: 148 | Epsilon:  0.28 | Reward:   1.0 | Average Reward: 1.000 | Steps: 30371 | Total Reward: 169.0|
| Episode: 149 | Epsilon:  0.28 | Reward:   2.0 | Average Reward: 1.010 | Steps: 30599 | Total Reward: 171.0|
| Episode: 150 | Epsilon:  0.28 | Reward:   1.0 | Average Reward: 1.010 | Steps: 30796 | Total Reward: 172.0|
| Episode: 151 | Epsilon:  0.28 | Reward:   1.0 | Average Reward: 1.010 | Steps: 30992 | Total Reward: 173.0|
| Episode: 152 | Epsilon:  0.28 | Reward:   0.0 | Average Reward: 1.000 | Steps: 31145 | Total Reward: 173.0|
| Episode: 153 | Epsilon:  0.27 | Reward:   1.0 | Average Reward: 1.010 | Steps: 31334 | Total Reward: 174.0|
| Episode: 154 | Epsilon:  0.27 | Reward:   2.0 | Average Reward: 1.010 | Steps: 31563 | Total Reward: 176.0|
| Episode: 155 | Epsilon:  0.27 | Reward:   2.0 | Average Reward: 1.030 | Steps: 31850 | Total Reward: 178.0|
| Episode: 156 | Epsilon:  0.27 | Reward:   2.0 | Average Reward: 1.040 | Steps: 32079 | Total Reward: 180.0|
| Episode: 157 | Epsilon:  0.27 | Reward:   1.0 | Average Reward: 1.050 | Steps: 32268 | Total Reward: 181.0|
| Episode: 158 | Epsilon:  0.27 | Reward:   1.0 | Average Reward: 1.060 | Steps: 32466 | Total Reward: 182.0|
| Episode: 159 | Epsilon:  0.26 | Reward:   2.0 | Average Reward: 1.060 | Steps: 32696 | Total Reward: 184.0|
| Episode: 160 | Epsilon:  0.26 | Reward:   1.0 | Average Reward: 1.060 | Steps: 32889 | Total Reward: 185.0|
| Episode: 161 | Epsilon:  0.26 | Reward:   2.0 | Average Reward: 1.070 | Steps: 33116 | Total Reward: 187.0|
| Episode: 162 | Epsilon:  0.26 | Reward:   1.0 | Average Reward: 1.080 | Steps: 33318 | Total Reward: 188.0|
| Episode: 163 | Epsilon:  0.26 | Reward:   2.0 | Average Reward: 1.100 | Steps: 33549 | Total Reward: 190.0|
| Episode: 164 | Epsilon:  0.26 | Reward:   0.0 | Average Reward: 1.090 | Steps: 33708 | Total Reward: 190.0|
| Episode: 165 | Epsilon:  0.25 | Reward:   0.0 | Average Reward: 1.090 | Steps: 33864 | Total Reward: 190.0|
| Episode: 166 | Epsilon:  0.25 | Reward:   0.0 | Average Reward: 1.070 | Steps: 34020 | Total Reward: 190.0|
| Episode: 167 | Epsilon:  0.25 | Reward:   1.0 | Average Reward: 1.060 | Steps: 34213 | Total Reward: 191.0|
| Episode: 168 | Epsilon:  0.25 | Reward:   0.0 | Average Reward: 1.050 | Steps: 34366 | Total Reward: 191.0|
| Episode: 169 | Epsilon:  0.25 | Reward:   2.0 | Average Reward: 1.050 | Steps: 34598 | Total Reward: 193.0|
| Episode: 170 | Epsilon:  0.25 | Reward:   1.0 | Average Reward: 1.060 | Steps: 34793 | Total Reward: 194.0|
| Episode: 171 | Epsilon:  0.24 | Reward:   3.0 | Average Reward: 1.080 | Steps: 35121 | Total Reward: 197.0|
| Episode: 172 | Epsilon:  0.24 | Reward:   1.0 | Average Reward: 1.080 | Steps: 35310 | Total Reward: 198.0|
| Episode: 173 | Epsilon:  0.24 | Reward:   1.0 | Average Reward: 1.070 | Steps: 35498 | Total Reward: 199.0|
| Episode: 174 | Epsilon:  0.24 | Reward:   1.0 | Average Reward: 1.070 | Steps: 35693 | Total Reward: 200.0|
| Episode: 175 | Epsilon:  0.24 | Reward:   0.0 | Average Reward: 1.060 | Steps: 35845 | Total Reward: 200.0|
| Episode: 176 | Epsilon:  0.24 | Reward:   0.0 | Average Reward: 1.050 | Steps: 36001 | Total Reward: 200.0|
| Episode: 177 | Epsilon:  0.24 | Reward:   1.0 | Average Reward: 1.050 | Steps: 36193 | Total Reward: 201.0|
| Episode: 178 | Epsilon:  0.24 | Reward:   1.0 | Average Reward: 1.040 | Steps: 36393 | Total Reward: 202.0|
| Episode: 179 | Epsilon:  0.23 | Reward:   1.0 | Average Reward: 1.040 | Steps: 36583 | Total Reward: 203.0|
| Episode: 180 | Epsilon:  0.23 | Reward:   1.0 | Average Reward: 1.040 | Steps: 36775 | Total Reward: 204.0|
| Episode: 181 | Epsilon:  0.23 | Reward:   3.0 | Average Reward: 1.070 | Steps: 37055 | Total Reward: 207.0|
| Episode: 182 | Epsilon:  0.23 | Reward:   1.0 | Average Reward: 1.070 | Steps: 37244 | Total Reward: 208.0|
| Episode: 183 | Epsilon:  0.23 | Reward:   2.0 | Average Reward: 1.080 | Steps: 37472 | Total Reward: 210.0|
| Episode: 184 | Epsilon:  0.23 | Reward:   0.0 | Average Reward: 1.080 | Steps: 37625 | Total Reward: 210.0|
| Episode: 185 | Epsilon:  0.23 | Reward:   0.0 | Average Reward: 1.070 | Steps: 37774 | Total Reward: 210.0|
| Episode: 186 | Epsilon:  0.22 | Reward:   1.0 | Average Reward: 1.060 | Steps: 37970 | Total Reward: 211.0|
| Episode: 187 | Epsilon:  0.22 | Reward:   0.0 | Average Reward: 1.060 | Steps: 38132 | Total Reward: 211.0|
| Episode: 188 | Epsilon:  0.22 | Reward:   2.0 | Average Reward: 1.080 | Steps: 38365 | Total Reward: 213.0|
| Episode: 189 | Epsilon:  0.22 | Reward:   1.0 | Average Reward: 1.090 | Steps: 38558 | Total Reward: 214.0|
