+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam,                      | adamW,             |
|                        | SGD                        |  sgd               |
+------------------------+----------------------------+--------------------+
+------------------------------+-------------------------------------------+
|          Parameter           |                   Value                   |
+==============================+===========================================+
| Layer Type:                  | gru                                       |
+------------------------------+-------------------------------------------+
| Loss Metric:                 | mse                                       |
+------------------------------+-------------------------------------------+
| Sequence Length:             | 20                                        |
+------------------------------+-------------------------------------------+
| Learning Rate:               | 0.000                                     |
+------------------------------+-------------------------------------------+
| Target Update Steps:         | 5000                                      |
+------------------------------+-------------------------------------------+
| Optimizer:                   | rmsprop                                   |
+------------------------------+-------------------------------------------+
| Hopfield Inverse Temperature | 0.100                                     |
+------------------------------+-------------------------------------------+
| Scale Q-values with lr       | yes                                       |
+------------------------------+-------------------------------------------+
| Hard or Soft Update          | hard                                      |
+------------------------------+-------------------------------------------+
| Polyak Factor                | None                                      |
+------------------------------+-------------------------------------------+
| Make POMDP                   | Train: False, Hidden dims: [1], mask      |
|                              | Evaluation: False, Hidden dims: [1], mask |
+------------------------------+-------------------------------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.89 | Reward:   2.0 | Average Reward: 2.000 | Steps:    55 | Total Reward:   2.0|
| Episode:  41 | Epsilon:  0.51 | Reward:   2.0 | Average Reward: 2.244 | Steps:  2529 | Total Reward:  92.0|
| Episode:  42 | Epsilon:  0.50 | Reward:   3.0 | Average Reward: 2.262 | Steps:  2611 | Total Reward:  95.0|
| Episode:  43 | Epsilon:  0.49 | Reward:   0.0 | Average Reward: 2.209 | Steps:  2644 | Total Reward:  95.0|
| Episode:  44 | Epsilon:  0.49 | Reward:   0.0 | Average Reward: 2.159 | Steps:  2677 | Total Reward:  95.0|
| Episode:  45 | Epsilon:  0.48 | Reward:   2.0 | Average Reward: 2.156 | Steps:  2734 | Total Reward:  97.0|
| Episode:  46 | Epsilon:  0.47 | Reward:   0.0 | Average Reward: 2.109 | Steps:  2766 | Total Reward:  97.0|
| Episode:  47 | Epsilon:  0.47 | Reward:   2.0 | Average Reward: 2.106 | Steps:  2823 | Total Reward:  99.0|
| Episode:  48 | Epsilon:  0.46 | Reward:   2.0 | Average Reward: 2.104 | Steps:  2882 | Total Reward: 101.0|
| Episode:  49 | Epsilon:  0.45 | Reward:   2.0 | Average Reward: 2.102 | Steps:  2949 | Total Reward: 103.0|
| Episode:  50 | Epsilon:  0.45 | Reward:   2.0 | Average Reward: 2.100 | Steps:  3007 | Total Reward: 105.0|
| Episode:  51 | Epsilon:  0.44 | Reward:   3.0 | Average Reward: 2.118 | Steps:  3073 | Total Reward: 108.0|
| Episode:  52 | Epsilon:  0.44 | Reward:   3.0 | Average Reward: 2.135 | Steps:  3146 | Total Reward: 111.0|
| Episode:  53 | Epsilon:  0.43 | Reward:   3.0 | Average Reward: 2.151 | Steps:  3219 | Total Reward: 114.0|
| Episode:  54 | Epsilon:  0.43 | Reward:   2.0 | Average Reward: 2.148 | Steps:  3276 | Total Reward: 116.0|
| Episode:  55 | Epsilon:  0.42 | Reward:   0.0 | Average Reward: 2.109 | Steps:  3308 | Total Reward: 116.0|
| Episode:  56 | Epsilon:  0.42 | Reward:   1.0 | Average Reward: 2.089 | Steps:  3358 | Total Reward: 117.0|
| Episode:  57 | Epsilon:  0.41 | Reward:   0.0 | Average Reward: 2.053 | Steps:  3389 | Total Reward: 117.0|
| Episode:  58 | Epsilon:  0.41 | Reward:   2.0 | Average Reward: 2.052 | Steps:  3444 | Total Reward: 119.0|
| Episode:  59 | Epsilon:  0.40 | Reward:   3.0 | Average Reward: 2.068 | Steps:  3518 | Total Reward: 122.0|
| Episode:  60 | Epsilon:  0.40 | Reward:   0.0 | Average Reward: 2.033 | Steps:  3551 | Total Reward: 122.0|
| Episode:  61 | Epsilon:  0.39 | Reward:   2.0 | Average Reward: 2.033 | Steps:  3608 | Total Reward: 124.0|
| Episode:  62 | Epsilon:  0.39 | Reward:   2.0 | Average Reward: 2.032 | Steps:  3663 | Total Reward: 126.0|
| Episode:  63 | Epsilon:  0.38 | Reward:   3.0 | Average Reward: 2.048 | Steps:  3736 | Total Reward: 129.0|
| Episode:  64 | Epsilon:  0.38 | Reward:   2.0 | Average Reward: 2.047 | Steps:  3792 | Total Reward: 131.0|
| Episode:  65 | Epsilon:  0.37 | Reward:   4.0 | Average Reward: 2.077 | Steps:  3883 | Total Reward: 135.0|
| Episode:  66 | Epsilon:  0.37 | Reward:   2.0 | Average Reward: 2.076 | Steps:  3941 | Total Reward: 137.0|
| Episode:  67 | Epsilon:  0.36 | Reward:   2.0 | Average Reward: 2.075 | Steps:  3998 | Total Reward: 139.0|
| Episode:  68 | Epsilon:  0.36 | Reward:   0.0 | Average Reward: 2.044 | Steps:  4031 | Total Reward: 139.0|
| Episode:  69 | Epsilon:  0.35 | Reward:   4.0 | Average Reward: 2.072 | Steps:  4114 | Total Reward: 143.0|
| Episode:  70 | Epsilon:  0.35 | Reward:   2.0 | Average Reward: 2.071 | Steps:  4171 | Total Reward: 145.0|
| Episode:  71 | Epsilon:  0.35 | Reward:   2.0 | Average Reward: 2.070 | Steps:  4227 | Total Reward: 147.0|
| Episode:  72 | Epsilon:  0.34 | Reward:   1.0 | Average Reward: 2.056 | Steps:  4276 | Total Reward: 148.0|
| Episode:  73 | Epsilon:  0.34 | Reward:   2.0 | Average Reward: 2.055 | Steps:  4335 | Total Reward: 150.0|
| Episode:  74 | Epsilon:  0.33 | Reward:   3.0 | Average Reward: 2.068 | Steps:  4408 | Total Reward: 153.0|
| Episode:  75 | Epsilon:  0.33 | Reward:   2.0 | Average Reward: 2.067 | Steps:  4465 | Total Reward: 155.0|
| Episode:  76 | Epsilon:  0.33 | Reward:   2.0 | Average Reward: 2.066 | Steps:  4520 | Total Reward: 157.0|
| Episode:  77 | Epsilon:  0.32 | Reward:   4.0 | Average Reward: 2.091 | Steps:  4610 | Total Reward: 161.0|
| Episode:  78 | Epsilon:  0.32 | Reward:   0.0 | Average Reward: 2.064 | Steps:  4644 | Total Reward: 161.0|
| Episode:  79 | Epsilon:  0.32 | Reward:   0.0 | Average Reward: 2.038 | Steps:  4677 | Total Reward: 161.0|
| Episode:  80 | Epsilon:  0.31 | Reward:   4.0 | Average Reward: 2.062 | Steps:  4767 | Total Reward: 165.0|
| Episode:  81 | Epsilon:  0.31 | Reward:   2.0 | Average Reward: 2.062 | Steps:  4823 | Total Reward: 167.0|
| Episode:  82 | Epsilon:  0.30 | Reward:   0.0 | Average Reward: 2.037 | Steps:  4855 | Total Reward: 167.0|
| Episode:  83 | Epsilon:  0.30 | Reward:   5.0 | Average Reward: 2.072 | Steps:  4955 | Total Reward: 172.0|
| Episode:  84 | Epsilon:  0.30 | Reward:   3.0 | Average Reward: 2.083 | Steps:  5027 | Total Reward: 175.0|
| Episode:  85 | Epsilon:  0.29 | Reward:   2.0 | Average Reward: 2.082 | Steps:  5081 | Total Reward: 177.0|
| Episode:  86 | Epsilon:  0.29 | Reward:   2.0 | Average Reward: 2.081 | Steps:  5139 | Total Reward: 179.0|
| Episode:  87 | Epsilon:  0.29 | Reward:   3.0 | Average Reward: 2.092 | Steps:  5212 | Total Reward: 182.0|
| Episode:  88 | Epsilon:  0.29 | Reward:   2.0 | Average Reward: 2.091 | Steps:  5270 | Total Reward: 184.0|
| Episode:  89 | Epsilon:  0.28 | Reward:   0.0 | Average Reward: 2.067 | Steps:  5303 | Total Reward: 184.0|
| Episode:  90 | Epsilon:  0.28 | Reward:   2.0 | Average Reward: 2.067 | Steps:  5361 | Total Reward: 186.0|
| Episode:  91 | Epsilon:  0.28 | Reward:   0.0 | Average Reward: 2.044 | Steps:  5394 | Total Reward: 186.0|
| Episode:  92 | Epsilon:  0.27 | Reward:   2.0 | Average Reward: 2.043 | Steps:  5452 | Total Reward: 188.0|
| Episode:  93 | Epsilon:  0.27 | Reward:   2.0 | Average Reward: 2.043 | Steps:  5508 | Total Reward: 190.0|
| Episode:  94 | Epsilon:  0.27 | Reward:   4.0 | Average Reward: 2.064 | Steps:  5595 | Total Reward: 194.0|
| Episode:  95 | Epsilon:  0.26 | Reward:   2.0 | Average Reward: 2.063 | Steps:  5653 | Total Reward: 196.0|
| Episode:  96 | Epsilon:  0.26 | Reward:   3.0 | Average Reward: 2.073 | Steps:  5728 | Total Reward: 199.0|
| Episode:  97 | Epsilon:  0.26 | Reward:   3.0 | Average Reward: 2.082 | Steps:  5801 | Total Reward: 202.0|
| Episode:  98 | Epsilon:  0.26 | Reward:   4.0 | Average Reward: 2.102 | Steps:  5891 | Total Reward: 206.0|
| Episode:  99 | Epsilon:  0.25 | Reward:   2.0 | Average Reward: 2.101 | Steps:  5947 | Total Reward: 208.0|
| Episode: 100 | Epsilon:  0.25 | Reward:   0.0 | Average Reward: 2.080 | Steps:  5979 | Total Reward: 208.0|
| Episode: 101 | Epsilon:  0.25 | Reward:   2.0 | Average Reward: 2.080 | Steps:  6036 | Total Reward: 210.0|
| Episode: 102 | Epsilon:  0.25 | Reward:   0.0 | Average Reward: 2.050 | Steps:  6068 | Total Reward: 210.0|
| Episode: 103 | Epsilon:  0.24 | Reward:   2.0 | Average Reward: 2.070 | Steps:  6126 | Total Reward: 212.0|
| Episode: 104 | Epsilon:  0.24 | Reward:   0.0 | Average Reward: 2.050 | Steps:  6159 | Total Reward: 212.0|
| Episode: 105 | Epsilon:  0.24 | Reward:   0.0 | Average Reward: 2.030 | Steps:  6188 | Total Reward: 212.0|
| Episode: 106 | Epsilon:  0.24 | Reward:   0.0 | Average Reward: 2.020 | Steps:  6223 | Total Reward: 212.0|
| Episode: 107 | Epsilon:  0.23 | Reward:   4.0 | Average Reward: 2.040 | Steps:  6317 | Total Reward: 216.0|
| Episode: 108 | Epsilon:  0.23 | Reward:   2.0 | Average Reward: 2.050 | Steps:  6376 | Total Reward: 218.0|
| Episode: 109 | Epsilon:  0.23 | Reward:   2.0 | Average Reward: 2.070 | Steps:  6433 | Total Reward: 220.0|
| Episode: 110 | Epsilon:  0.23 | Reward:   2.0 | Average Reward: 2.060 | Steps:  6490 | Total Reward: 222.0|
| Episode: 111 | Epsilon:  0.23 | Reward:   0.0 | Average Reward: 2.030 | Steps:  6521 | Total Reward: 222.0|
| Episode: 112 | Epsilon:  0.22 | Reward:   2.0 | Average Reward: 2.050 | Steps:  6581 | Total Reward: 224.0|
| Episode: 113 | Epsilon:  0.22 | Reward:   4.0 | Average Reward: 2.070 | Steps:  6670 | Total Reward: 228.0|
| Episode: 114 | Epsilon:  0.22 | Reward:   0.0 | Average Reward: 2.050 | Steps:  6702 | Total Reward: 228.0|
| Episode: 115 | Epsilon:  0.22 | Reward:   3.0 | Average Reward: 2.060 | Steps:  6778 | Total Reward: 231.0|
| Episode: 116 | Epsilon:  0.22 | Reward:   3.0 | Average Reward: 2.050 | Steps:  6851 | Total Reward: 234.0|
| Episode: 117 | Epsilon:  0.21 | Reward:   2.0 | Average Reward: 2.050 | Steps:  6910 | Total Reward: 236.0|
| Episode: 118 | Epsilon:  0.21 | Reward:   2.0 | Average Reward: 2.070 | Steps:  6968 | Total Reward: 238.0|
| Episode: 119 | Epsilon:  0.21 | Reward:   4.0 | Average Reward: 2.080 | Steps:  7059 | Total Reward: 242.0|
| Episode: 120 | Epsilon:  0.21 | Reward:   3.0 | Average Reward: 2.090 | Steps:  7133 | Total Reward: 245.0|
| Episode: 121 | Epsilon:  0.21 | Reward:   2.0 | Average Reward: 2.090 | Steps:  7191 | Total Reward: 247.0|
| Episode: 122 | Epsilon:  0.21 | Reward:   3.0 | Average Reward: 2.100 | Steps:  7263 | Total Reward: 250.0|
| Episode: 123 | Epsilon:  0.20 | Reward:   2.0 | Average Reward: 2.090 | Steps:  7322 | Total Reward: 252.0|
| Episode: 124 | Epsilon:  0.20 | Reward:   3.0 | Average Reward: 2.120 | Steps:  7398 | Total Reward: 255.0|
| Episode: 125 | Epsilon:  0.20 | Reward:   3.0 | Average Reward: 2.130 | Steps:  7471 | Total Reward: 258.0|
| Episode: 126 | Epsilon:  0.20 | Reward:   2.0 | Average Reward: 2.110 | Steps:  7527 | Total Reward: 260.0|
| Episode: 127 | Epsilon:  0.20 | Reward:   0.0 | Average Reward: 2.080 | Steps:  7561 | Total Reward: 260.0|
| Episode: 128 | Epsilon:  0.20 | Reward:   2.0 | Average Reward: 2.070 | Steps:  7622 | Total Reward: 262.0|
| Episode: 129 | Epsilon:  0.19 | Reward:   0.0 | Average Reward: 2.010 | Steps:  7654 | Total Reward: 262.0|
| Episode: 130 | Epsilon:  0.19 | Reward:   3.0 | Average Reward: 2.010 | Steps:  7728 | Total Reward: 265.0|
| Episode: 131 | Epsilon:  0.19 | Reward:   3.0 | Average Reward: 2.020 | Steps:  7802 | Total Reward: 268.0|
| Episode: 132 | Epsilon:  0.19 | Reward:   3.0 | Average Reward: 2.030 | Steps:  7876 | Total Reward: 271.0|
| Episode: 133 | Epsilon:  0.19 | Reward:   3.0 | Average Reward: 2.040 | Steps:  7950 | Total Reward: 274.0|
| Episode: 134 | Epsilon:  0.19 | Reward:   0.0 | Average Reward: 2.020 | Steps:  7983 | Total Reward: 274.0|
| Episode: 135 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 2.010 | Steps:  8038 | Total Reward: 276.0|
| Episode: 136 | Epsilon:  0.18 | Reward:   0.0 | Average Reward: 1.990 | Steps:  8072 | Total Reward: 276.0|
| Episode: 137 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.980 | Steps:  8128 | Total Reward: 278.0|
| Episode: 138 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.970 | Steps:  8184 | Total Reward: 280.0|
| Episode: 139 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.970 | Steps:  8239 | Total Reward: 282.0|
| Episode: 140 | Epsilon:  0.18 | Reward:   0.0 | Average Reward: 1.920 | Steps:  8271 | Total Reward: 282.0|
| Episode: 141 | Epsilon:  0.18 | Reward:   3.0 | Average Reward: 1.930 | Steps:  8344 | Total Reward: 285.0|
| Episode: 142 | Epsilon:  0.18 | Reward:   0.0 | Average Reward: 1.900 | Steps:  8376 | Total Reward: 285.0|
| Episode: 143 | Epsilon:  0.17 | Reward:   0.0 | Average Reward: 1.900 | Steps:  8407 | Total Reward: 285.0|
| Episode: 144 | Epsilon:  0.17 | Reward:   3.0 | Average Reward: 1.930 | Steps:  8483 | Total Reward: 288.0|
| Episode: 145 | Epsilon:  0.17 | Reward:   2.0 | Average Reward: 1.930 | Steps:  8540 | Total Reward: 290.0|
| Episode: 146 | Epsilon:  0.17 | Reward:   3.0 | Average Reward: 1.960 | Steps:  8614 | Total Reward: 293.0|
| Episode: 147 | Epsilon:  0.17 | Reward:   3.0 | Average Reward: 1.970 | Steps:  8688 | Total Reward: 296.0|
| Episode: 148 | Epsilon:  0.17 | Reward:   3.0 | Average Reward: 1.980 | Steps:  8761 | Total Reward: 299.0|
| Episode: 149 | Epsilon:  0.17 | Reward:   2.0 | Average Reward: 1.980 | Steps:  8818 | Total Reward: 301.0|
| Episode: 150 | Epsilon:  0.17 | Reward:   3.0 | Average Reward: 1.990 | Steps:  8892 | Total Reward: 304.0|
| Episode: 151 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.980 | Steps:  8949 | Total Reward: 306.0|
| Episode: 152 | Epsilon:  0.16 | Reward:   4.0 | Average Reward: 1.990 | Steps:  9040 | Total Reward: 310.0|
| Episode: 153 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.980 | Steps:  9096 | Total Reward: 312.0|
| Episode: 154 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.980 | Steps:  9152 | Total Reward: 314.0|
| Episode: 155 | Epsilon:  0.16 | Reward:   3.0 | Average Reward: 2.010 | Steps:  9227 | Total Reward: 317.0|
| Episode: 156 | Epsilon:  0.16 | Reward:   0.0 | Average Reward: 2.000 | Steps:  9259 | Total Reward: 317.0|
| Episode: 157 | Epsilon:  0.16 | Reward:   4.0 | Average Reward: 2.040 | Steps:  9350 | Total Reward: 321.0|
| Episode: 158 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 2.040 | Steps:  9406 | Total Reward: 323.0|
| Episode: 159 | Epsilon:  0.16 | Reward:   3.0 | Average Reward: 2.040 | Steps:  9481 | Total Reward: 326.0|
| Episode: 160 | Epsilon:  0.16 | Reward:   3.0 | Average Reward: 2.070 | Steps:  9555 | Total Reward: 329.0|
| Episode: 161 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 2.070 | Steps:  9611 | Total Reward: 331.0|
| Episode: 162 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 2.070 | Steps:  9670 | Total Reward: 333.0|
| Episode: 163 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 2.060 | Steps:  9725 | Total Reward: 335.0|
| Episode: 164 | Epsilon:  0.15 | Reward:   3.0 | Average Reward: 2.070 | Steps:  9799 | Total Reward: 338.0|
| Episode: 165 | Epsilon:  0.15 | Reward:   0.0 | Average Reward: 2.030 | Steps:  9831 | Total Reward: 338.0|
| Episode: 166 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 2.030 | Steps:  9887 | Total Reward: 340.0|
| Episode: 167 | Epsilon:  0.15 | Reward:   0.0 | Average Reward: 2.010 | Steps:  9919 | Total Reward: 340.0|
| Episode: 168 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 2.030 | Steps:  9975 | Total Reward: 342.0|
| Episode: 169 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 2.010 | Steps: 10034 | Total Reward: 344.0|
| Episode: 170 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 2.010 | Steps: 10094 | Total Reward: 346.0|
| Episode: 171 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 2.010 | Steps: 10153 | Total Reward: 348.0|
| Episode: 172 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 2.020 | Steps: 10212 | Total Reward: 350.0|
| Episode: 173 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 2.020 | Steps: 10272 | Total Reward: 352.0|
| Episode: 174 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 2.010 | Steps: 10329 | Total Reward: 354.0|
| Episode: 175 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.990 | Steps: 10363 | Total Reward: 354.0|
| Episode: 176 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.970 | Steps: 10397 | Total Reward: 354.0|
| Episode: 177 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.930 | Steps: 10430 | Total Reward: 354.0|
| Episode: 178 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 1.950 | Steps: 10487 | Total Reward: 356.0|
| Episode: 179 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.950 | Steps: 10519 | Total Reward: 356.0|
| Episode: 180 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 1.930 | Steps: 10579 | Total Reward: 358.0|
| Episode: 181 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.910 | Steps: 10612 | Total Reward: 358.0|
| Episode: 182 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 1.930 | Steps: 10669 | Total Reward: 360.0|
| Episode: 183 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 1.900 | Steps: 10726 | Total Reward: 362.0|
| Episode: 184 | Epsilon:  0.14 | Reward:   3.0 | Average Reward: 1.900 | Steps: 10800 | Total Reward: 365.0|
| Episode: 185 | Epsilon:  0.14 | Reward:   3.0 | Average Reward: 1.910 | Steps: 10873 | Total Reward: 368.0|
| Episode: 186 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.890 | Steps: 10907 | Total Reward: 368.0|
| Episode: 187 | Epsilon:  0.14 | Reward:   3.0 | Average Reward: 1.890 | Steps: 10982 | Total Reward: 371.0|
| Episode: 188 | Epsilon:  0.13 | Reward:   2.0 | Average Reward: 1.890 | Steps: 11039 | Total Reward: 373.0|
| Episode: 189 | Epsilon:  0.13 | Reward:   4.0 | Average Reward: 1.930 | Steps: 11123 | Total Reward: 377.0|
