+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
+------------------------------+-----------+
|          Parameter           |   Value   |
+==============================+===========+
| Loss Metric:                 | smooth_l1 |
+------------------------------+-----------+
| Sequence Length:             | 20        |
+------------------------------+-----------+
| Learning Rate:               | 0.001     |
+------------------------------+-----------+
| Update Target Steps:         | 5000      |
+------------------------------+-----------+
| Optimizer:                   | adamW     |
+------------------------------+-----------+
| Hopfield Inverse Temperature | 0.010     |
+------------------------------+-----------+
| Big or Small Loss            | no        |
+------------------------------+-----------+
| Soft or Hard Update          | hard      |
+------------------------------+-----------+
| Polyak Factor                | None      |
+------------------------------+-----------+
| Episode:   1 | Epsilon:  0.90 | Reward: -414.16627587432214 | Average Reward: -414.166 | Steps:   105 | Total Reward: -414.16627587432214|
| Episode:  71 | Epsilon:  0.12 | Reward: 16.456551427714302 | Average Reward: -255.449 | Steps:  9800 | Total Reward: -18136.893964652867|
| Episode:  72 | Epsilon:  0.12 | Reward: -329.4027367942017 | Average Reward: -256.476 | Steps: 10036 | Total Reward: -18466.296701447074|
| Episode:  73 | Epsilon:  0.12 | Reward: -217.55931290700414 | Average Reward: -255.943 | Steps: 10223 | Total Reward: -18683.85601435408|
| Episode:  74 | Epsilon:  0.12 | Reward: -15.431769466162962 | Average Reward: -252.693 | Steps: 10402 | Total Reward: -18699.28778382025|
| Episode:  75 | Epsilon:  0.12 | Reward: 2.656131247629645 | Average Reward: -249.288 | Steps: 10617 | Total Reward: -18696.63165257263|
| Episode:  76 | Epsilon:  0.12 | Reward: -100.53224832037873 | Average Reward: -247.331 | Steps: 10945 | Total Reward: -18797.16390089299|
| Episode:  77 | Epsilon:  0.12 | Reward: 180.25419389946035 | Average Reward: -241.778 | Steps: 11317 | Total Reward: -18616.909706993516|
| Episode:  78 | Epsilon:  0.12 | Reward: -53.2690469059137 | Average Reward: -239.361 | Steps: 11500 | Total Reward: -18670.178753899425|
| Episode:  79 | Epsilon:  0.12 | Reward: -215.0146547778146 | Average Reward: -239.053 | Steps: 11857 | Total Reward: -18885.193408677223|
| Episode:  80 | Epsilon:  0.12 | Reward: -190.54048810047448 | Average Reward: -238.447 | Steps: 12081 | Total Reward: -19075.733896777696|
| Episode:  81 | Epsilon:  0.11 | Reward: 90.85355086613605 | Average Reward: -234.381 | Steps: 13055 | Total Reward: -18984.880345911548|
| Episode:  82 | Epsilon:  0.11 | Reward: -303.36088992040897 | Average Reward: -235.222 | Steps: 13357 | Total Reward: -19288.241235831967|
| Episode:  83 | Epsilon:  0.11 | Reward: -41.17236140213467 | Average Reward: -232.885 | Steps: 13622 | Total Reward: -19329.413597234106|
| Episode:  84 | Epsilon:  0.11 | Reward: -202.62200005640688 | Average Reward: -232.524 | Steps: 13776 | Total Reward: -19532.035597290498|
| Episode:  85 | Epsilon:  0.11 | Reward: -248.64270353622894 | Average Reward: -232.714 | Steps: 14011 | Total Reward: -19780.67830082669|
| Episode:  86 | Epsilon:  0.11 | Reward: -234.7553563727867 | Average Reward: -232.738 | Steps: 14263 | Total Reward: -20015.43365719948|
| Episode:  87 | Epsilon:  0.11 | Reward: -203.0179262212493 | Average Reward: -232.396 | Steps: 14447 | Total Reward: -20218.45158342072|
| Episode:  88 | Epsilon:  0.11 | Reward: -87.20455874612396 | Average Reward: -230.746 | Steps: 14582 | Total Reward: -20305.656142166834|
| Episode:  89 | Epsilon:  0.11 | Reward: -222.75472984163244 | Average Reward: -230.656 | Steps: 14801 | Total Reward: -20528.410872008495|
| Episode:  90 | Epsilon:  0.11 | Reward: -214.77131292574583 | Average Reward: -230.480 | Steps: 15037 | Total Reward: -20743.182184934245|
| Episode:  91 | Epsilon:  0.11 | Reward: -222.68817290534787 | Average Reward: -230.394 | Steps: 15245 | Total Reward: -20965.8703578396|
| Episode:  92 | Epsilon:  0.11 | Reward: 18.22940251887313 | Average Reward: -227.692 | Steps: 15431 | Total Reward: -20947.640955320727|
| Episode:  93 | Epsilon:  0.11 | Reward: -25.569293988700792 | Average Reward: -225.518 | Steps: 15694 | Total Reward: -20973.21024930943|
| Episode:  94 | Epsilon:  0.11 | Reward: -12.296414872206341 | Average Reward: -223.250 | Steps: 15954 | Total Reward: -20985.506664181627|
| Episode:  95 | Epsilon:  0.11 | Reward: 31.309627371973022 | Average Reward: -220.570 | Steps: 16152 | Total Reward: -20954.197036809655|
| Episode:  96 | Epsilon:  0.11 | Reward: 256.3207226363703 | Average Reward: -215.603 | Steps: 16835 | Total Reward: -20697.876314173252|
| Episode:  97 | Epsilon:  0.11 | Reward: -163.04185469537367 | Average Reward: -215.061 | Steps: 16945 | Total Reward: -20860.91816886862|
| Episode:  98 | Epsilon:  0.11 | Reward: -218.74836830446787 | Average Reward: -215.099 | Steps: 17144 | Total Reward: -21079.666537173092|
| Episode:  99 | Epsilon:  0.11 | Reward: 246.7262069325426 | Average Reward: -210.434 | Steps: 17583 | Total Reward: -20832.94033024056|
| Episode: 100 | Epsilon:  0.11 | Reward: 32.4202001327555 | Average Reward: -208.005 | Steps: 17787 | Total Reward: -20800.52013010779|
| Episode: 101 | Epsilon:  0.11 | Reward: -30.55990252683891 | Average Reward: -204.169 | Steps: 18027 | Total Reward: -20831.0800326346|
| Episode: 102 | Epsilon:  0.11 | Reward: -35.704698032198976 | Average Reward: -203.262 | Steps: 18200 | Total Reward: -20866.78473066681|
| Episode: 103 | Epsilon:  0.10 | Reward: 15.484582416861471 | Average Reward: -199.860 | Steps: 18571 | Total Reward: -20851.300148249968|
| Episode: 104 | Epsilon:  0.10 | Reward: -206.61130258511122 | Average Reward: -201.796 | Steps: 18787 | Total Reward: -21057.911450835083|
| Episode: 105 | Epsilon:  0.10 | Reward: -201.8721984354356 | Average Reward: -201.228 | Steps: 19016 | Total Reward: -21259.783649270503|
| Episode: 106 | Epsilon:  0.10 | Reward: -199.21352127081144 | Average Reward: -199.995 | Steps: 19241 | Total Reward: -21458.997170541315|
| Episode: 107 | Epsilon:  0.10 | Reward: -84.63146836634995 | Average Reward: -198.831 | Steps: 19470 | Total Reward: -21543.628638907652|
| Episode: 108 | Epsilon:  0.10 | Reward: -209.71279279953694 | Average Reward: -197.511 | Steps: 19707 | Total Reward: -21753.34143170718|
| Episode: 109 | Epsilon:  0.10 | Reward: -202.6163251310087 | Average Reward: -193.297 | Steps: 19923 | Total Reward: -21955.957756838183|
| Episode: 110 | Epsilon:  0.10 | Reward: -19.075788286846134 | Average Reward: -188.412 | Steps: 20143 | Total Reward: -21975.03354512503|
| Episode: 111 | Epsilon:  0.10 | Reward: -155.05375379234044 | Average Reward: -185.706 | Steps: 20409 | Total Reward: -22130.087298917388|
| Episode: 112 | Epsilon:  0.10 | Reward: -213.55719488076295 | Average Reward: -185.423 | Steps: 20589 | Total Reward: -22343.644493798154|
| Episode: 113 | Epsilon:  0.10 | Reward: 8.56692953989122 | Average Reward: -182.169 | Steps: 20783 | Total Reward: -22335.07756425824|
| Episode: 114 | Epsilon:  0.10 | Reward: -21.427699499639914 | Average Reward: -179.646 | Steps: 21019 | Total Reward: -22356.505263757866|
| Episode: 115 | Epsilon:  0.10 | Reward: 7.610470883382391 | Average Reward: -176.920 | Steps: 21261 | Total Reward: -22348.894792874493|
| Episode: 116 | Epsilon:  0.10 | Reward: -22.095688971287004 | Average Reward: -173.658 | Steps: 21509 | Total Reward: -22370.990481845773|
| Episode: 117 | Epsilon:  0.10 | Reward: -247.844706085606 | Average Reward: -172.558 | Steps: 21714 | Total Reward: -22618.835187931367|
| Episode: 118 | Epsilon:  0.10 | Reward: -55.06745748999741 | Average Reward: -168.394 | Steps: 21937 | Total Reward: -22673.902645421356|
| Episode: 119 | Epsilon:  0.10 | Reward: -176.7339329521962 | Average Reward: -166.587 | Steps: 22163 | Total Reward: -22850.636578373545|
| Episode: 120 | Epsilon:  0.10 | Reward: -175.13446745634886 | Average Reward: -164.037 | Steps: 22343 | Total Reward: -23025.771045829893|
| Episode: 121 | Epsilon:  0.10 | Reward: -21.249958939487897 | Average Reward: -156.931 | Steps: 22507 | Total Reward: -23047.02100476937|
| Episode: 122 | Epsilon:  0.10 | Reward: -89.3385765610335 | Average Reward: -153.225 | Steps: 22699 | Total Reward: -23136.3595813304|
| Episode: 123 | Epsilon:  0.10 | Reward: -229.92576266905192 | Average Reward: -151.555 | Steps: 22914 | Total Reward: -23366.285343999447|
| Episode: 124 | Epsilon:  0.10 | Reward: -232.3905901806658 | Average Reward: -149.912 | Steps: 23139 | Total Reward: -23598.675934180123|
| Episode: 125 | Epsilon:  0.10 | Reward: -85.39128048579364 | Average Reward: -146.608 | Steps: 23349 | Total Reward: -23684.067214665927|
| Episode: 126 | Epsilon:  0.10 | Reward: 22.3990682836679 | Average Reward: -140.656 | Steps: 23628 | Total Reward: -23661.668146382282|
| Episode: 127 | Epsilon:  0.10 | Reward: 19.24822953769555 | Average Reward: -136.897 | Steps: 23836 | Total Reward: -23642.419916844574|
| Episode: 128 | Epsilon:  0.10 | Reward: -190.45678585819815 | Average Reward: -135.694 | Steps: 23995 | Total Reward: -23832.87670270278|
| Episode: 129 | Epsilon:  0.10 | Reward: -148.0464337437979 | Average Reward: -132.632 | Steps: 24199 | Total Reward: -23980.923136446556|
| Episode: 130 | Epsilon:  0.10 | Reward: 233.19822837623354 | Average Reward: -125.102 | Steps: 24778 | Total Reward: -23747.724908070355|
| Episode: 131 | Epsilon:  0.10 | Reward: -35.36893736454071 | Average Reward: -121.587 | Steps: 24959 | Total Reward: -23783.09384543488|
| Episode: 132 | Epsilon:  0.10 | Reward: -194.45042235204994 | Average Reward: -119.632 | Steps: 25110 | Total Reward: -23977.544267786936|
| Episode: 133 | Epsilon:  0.10 | Reward: -249.6279835754888 | Average Reward: -117.946 | Steps: 25304 | Total Reward: -24227.17225136241|
| Episode: 134 | Epsilon:  0.10 | Reward: -221.30937967513148 | Average Reward: -117.123 | Steps: 25462 | Total Reward: -24448.48163103754|
| Episode: 135 | Epsilon:  0.10 | Reward: -244.18309516238975 | Average Reward: -118.088 | Steps: 25643 | Total Reward: -24692.66472619993|
| Episode: 136 | Epsilon:  0.10 | Reward: 3.462979307565419 | Average Reward: -117.490 | Steps: 25777 | Total Reward: -24689.20174689235|
| Episode: 137 | Epsilon:  0.10 | Reward: -216.1992519656863 | Average Reward: -117.782 | Steps: 25997 | Total Reward: -24905.40099885802|
| Episode: 138 | Epsilon:  0.10 | Reward: -7.860114873362875 | Average Reward: -113.619 | Steps: 26197 | Total Reward: -24913.261113731405|
| Episode: 139 | Epsilon:  0.10 | Reward: -129.3616747396663 | Average Reward: -110.436 | Steps: 26366 | Total Reward: -25042.622788471082|
| Episode: 140 | Epsilon:  0.10 | Reward: -230.584898865359 | Average Reward: -110.656 | Steps: 26632 | Total Reward: -25273.207687336457|
| Episode: 141 | Epsilon:  0.10 | Reward: -276.57514731508195 | Average Reward: -110.459 | Steps: 26886 | Total Reward: -25549.782834651553|
| Episode: 142 | Epsilon:  0.10 | Reward: -226.59785281676557 | Average Reward: -110.975 | Steps: 27100 | Total Reward: -25776.38068746833|
| Episode: 143 | Epsilon:  0.10 | Reward: -189.2532763416412 | Average Reward: -111.609 | Steps: 27274 | Total Reward: -25965.63396380998|
| Episode: 144 | Epsilon:  0.10 | Reward: 18.046372833460936 | Average Reward: -110.280 | Steps: 27541 | Total Reward: -25947.587590976535|
| Episode: 145 | Epsilon:  0.10 | Reward: -162.86690710061993 | Average Reward: -111.860 | Steps: 27742 | Total Reward: -26110.454498077168|
| Episode: 146 | Epsilon:  0.10 | Reward: -15.788113319303463 | Average Reward: -110.708 | Steps: 27913 | Total Reward: -26126.242611396465|
| Episode: 147 | Epsilon:  0.10 | Reward: -22.21338275944295 | Average Reward: -109.988 | Steps: 28122 | Total Reward: -26148.455994155902|
| Episode: 148 | Epsilon:  0.10 | Reward: -248.96118673847658 | Average Reward: -112.675 | Steps: 28385 | Total Reward: -26397.417180894347|
| Episode: 149 | Epsilon:  0.10 | Reward: -16.63848693463777 | Average Reward: -112.279 | Steps: 28580 | Total Reward: -26414.055667828994|
| Episode: 150 | Epsilon:  0.10 | Reward: -267.69756944877156 | Average Reward: -114.522 | Steps: 28816 | Total Reward: -26681.753237277753|
| Episode: 151 | Epsilon:  0.10 | Reward: -215.98451992927002 | Average Reward: -115.095 | Steps: 29060 | Total Reward: -26897.73775720702|
| Episode: 152 | Epsilon:  0.10 | Reward: -205.12095649317254 | Average Reward: -114.819 | Steps: 29257 | Total Reward: -27102.858713700192|
| Episode: 153 | Epsilon:  0.10 | Reward: -210.00098801360045 | Average Reward: -114.374 | Steps: 29420 | Total Reward: -27312.859701713805|
| Episode: 154 | Epsilon:  0.10 | Reward: -181.7756809861198 | Average Reward: -114.176 | Steps: 29644 | Total Reward: -27494.63538269993|
| Episode: 155 | Epsilon:  0.10 | Reward: -255.47702221460483 | Average Reward: -116.418 | Steps: 29880 | Total Reward: -27750.112404914533|
| Episode: 156 | Epsilon:  0.10 | Reward: -254.44740444479564 | Average Reward: -118.319 | Steps: 30087 | Total Reward: -28004.559809359343|
| Episode: 157 | Epsilon:  0.10 | Reward: -62.43660054171603 | Average Reward: -116.250 | Steps: 30319 | Total Reward: -28066.996409901083|
| Episode: 158 | Epsilon:  0.10 | Reward: -56.31885834271763 | Average Reward: -115.631 | Steps: 30550 | Total Reward: -28123.3152682438|
| Episode: 159 | Epsilon:  0.10 | Reward: -181.31274213396875 | Average Reward: -117.548 | Steps: 30802 | Total Reward: -28304.628010377764|
| Episode: 160 | Epsilon:  0.10 | Reward: -190.66378599387224 | Average Reward: -117.782 | Steps: 30989 | Total Reward: -28495.291796371625|
| Episode: 161 | Epsilon:  0.10 | Reward: -271.2793418938177 | Average Reward: -118.444 | Steps: 31281 | Total Reward: -28766.571138265423|
| Episode: 162 | Epsilon:  0.10 | Reward: -256.09483081499576 | Average Reward: -118.803 | Steps: 31639 | Total Reward: -29022.66596908045|
| Episode: 163 | Epsilon:  0.10 | Reward: -65.975146890062 | Average Reward: -118.597 | Steps: 31813 | Total Reward: -29088.64111597053|
| Episode: 164 | Epsilon:  0.10 | Reward: -195.07741663460843 | Average Reward: -119.666 | Steps: 32044 | Total Reward: -29283.718532605122|
| Episode: 165 | Epsilon:  0.10 | Reward: -213.5722121388239 | Average Reward: -120.637 | Steps: 32207 | Total Reward: -29497.29074474395|
| Episode: 166 | Epsilon:  0.10 | Reward: -251.3164867535861 | Average Reward: -122.481 | Steps: 32509 | Total Reward: -29748.60723149753|
| Episode: 167 | Epsilon:  0.10 | Reward: -242.58664322784327 | Average Reward: -125.164 | Steps: 32696 | Total Reward: -29991.19387472538|
| Episode: 168 | Epsilon:  0.10 | Reward: -197.14498178663052 | Average Reward: -124.960 | Steps: 32874 | Total Reward: -30188.338856512015|
| Episode: 169 | Epsilon:  0.10 | Reward: 35.60468452883151 | Average Reward: -122.230 | Steps: 33090 | Total Reward: -30152.73417198321|
| Episode: 170 | Epsilon:  0.10 | Reward: 54.9190708162854 | Average Reward: -119.445 | Steps: 33283 | Total Reward: -30097.81510116695|
| Episode: 171 | Epsilon:  0.10 | Reward: -46.76058456504737 | Average Reward: -120.077 | Steps: 33550 | Total Reward: -30144.575685732|
| Episode: 172 | Epsilon:  0.10 | Reward: -244.54539985106925 | Average Reward: -119.228 | Steps: 33913 | Total Reward: -30389.121085583094|
| Episode: 173 | Epsilon:  0.10 | Reward: -192.6771386688713 | Average Reward: -118.979 | Steps: 34123 | Total Reward: -30581.798224251983|
| Episode: 174 | Epsilon:  0.10 | Reward: -199.88120425609506 | Average Reward: -120.824 | Steps: 34274 | Total Reward: -30781.67942850805|
