+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam,                      | adamW,             |
|                        | SGD                        |  sgd               |
+------------------------+----------------------------+--------------------+
+------------------------------+---------------------------------------------+
|          Parameter           |                    Value                    |
+==============================+=============================================+
| Layer Type:                  | gru                                         |
+------------------------------+---------------------------------------------+
| Loss Metric:                 | huber                                       |
+------------------------------+---------------------------------------------+
| Sequence Length:             | 20                                          |
+------------------------------+---------------------------------------------+
| Learning Rate:               | 0.010                                       |
+------------------------------+---------------------------------------------+
| Target Update Steps:         | 100                                         |
+------------------------------+---------------------------------------------+
| Optimizer:                   | rmsprop                                     |
+------------------------------+---------------------------------------------+
| Hopfield Inverse Temperature | 0.100                                       |
+------------------------------+---------------------------------------------+
| Scale Q-values with lr       | True                                        |
+------------------------------+---------------------------------------------+
| Hard or Soft Update          | True                                        |
+------------------------------+---------------------------------------------+
| Polyak Factor                | None                                        |
+------------------------------+---------------------------------------------+
| Make POMDP                   | Train: True, Hidden dims: [1], mask         |
|                              | Evaluation: True, Hidden dims: [1, 2], mask |
+------------------------------+---------------------------------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.90 | Reward:  28.0 | Average Reward: 28.000 | Steps:    28 | Total Reward:  28.0|
| Episode:  38 | Epsilon:  0.23 | Reward:   9.0 | Average Reward: 13.974 | Steps:   531 | Total Reward: 531.0|
| Episode:  39 | Epsilon:  0.22 | Reward:   9.0 | Average Reward: 13.846 | Steps:   540 | Total Reward: 540.0|
| Episode:  40 | Epsilon:  0.21 | Reward:  11.0 | Average Reward: 13.775 | Steps:   551 | Total Reward: 551.0|
| Episode:  41 | Epsilon:  0.21 | Reward:   9.0 | Average Reward: 13.659 | Steps:   560 | Total Reward: 560.0|
| Episode:  42 | Epsilon:  0.20 | Reward:   9.0 | Average Reward: 13.548 | Steps:   569 | Total Reward: 569.0|
| Episode:  43 | Epsilon:  0.20 | Reward:  11.0 | Average Reward: 13.488 | Steps:   580 | Total Reward: 580.0|
| Episode:  44 | Epsilon:  0.19 | Reward:  12.0 | Average Reward: 13.455 | Steps:   592 | Total Reward: 592.0|
| Episode:  45 | Epsilon:  0.19 | Reward:   9.0 | Average Reward: 13.356 | Steps:   601 | Total Reward: 601.0|
| Episode:  46 | Epsilon:  0.18 | Reward:  13.0 | Average Reward: 13.348 | Steps:   614 | Total Reward: 614.0|
| Episode:  47 | Epsilon:  0.18 | Reward:  13.0 | Average Reward: 13.340 | Steps:   627 | Total Reward: 627.0|
| Episode:  48 | Epsilon:  0.18 | Reward:  12.0 | Average Reward: 13.312 | Steps:   639 | Total Reward: 639.0|
| Episode:  49 | Epsilon:  0.17 | Reward:   8.0 | Average Reward: 13.204 | Steps:   647 | Total Reward: 647.0|
| Episode:  50 | Epsilon:  0.17 | Reward:  11.0 | Average Reward: 13.160 | Steps:   658 | Total Reward: 658.0|
| Episode:  51 | Epsilon:  0.17 | Reward:  10.0 | Average Reward: 13.098 | Steps:   668 | Total Reward: 668.0|
| Episode:  52 | Epsilon:  0.16 | Reward:  14.0 | Average Reward: 13.115 | Steps:   682 | Total Reward: 682.0|
| Episode:  53 | Epsilon:  0.16 | Reward:  12.0 | Average Reward: 13.094 | Steps:   694 | Total Reward: 694.0|
| Episode:  54 | Epsilon:  0.16 | Reward:   9.0 | Average Reward: 13.019 | Steps:   703 | Total Reward: 703.0|
| Episode:  55 | Epsilon:  0.15 | Reward:   8.0 | Average Reward: 12.927 | Steps:   711 | Total Reward: 711.0|
| Episode:  56 | Epsilon:  0.15 | Reward:  12.0 | Average Reward: 12.911 | Steps:   723 | Total Reward: 723.0|
| Episode:  57 | Epsilon:  0.15 | Reward:  10.0 | Average Reward: 12.860 | Steps:   733 | Total Reward: 733.0|
| Episode:  58 | Epsilon:  0.15 | Reward:  14.0 | Average Reward: 12.879 | Steps:   747 | Total Reward: 747.0|
| Episode:  59 | Epsilon:  0.14 | Reward:   9.0 | Average Reward: 12.814 | Steps:   756 | Total Reward: 756.0|
| Episode:  60 | Epsilon:  0.14 | Reward:  12.0 | Average Reward: 12.800 | Steps:   768 | Total Reward: 768.0|
| Episode:  61 | Epsilon:  0.14 | Reward:   9.0 | Average Reward: 12.738 | Steps:   777 | Total Reward: 777.0|
| Episode:  62 | Epsilon:  0.14 | Reward:   9.0 | Average Reward: 12.677 | Steps:   786 | Total Reward: 786.0|
| Episode:  63 | Epsilon:  0.14 | Reward:  10.0 | Average Reward: 12.635 | Steps:   796 | Total Reward: 796.0|
| Episode:  64 | Epsilon:  0.13 | Reward:   9.0 | Average Reward: 12.578 | Steps:   805 | Total Reward: 805.0|
| Episode:  65 | Epsilon:  0.13 | Reward:  10.0 | Average Reward: 12.538 | Steps:   815 | Total Reward: 815.0|
| Episode:  66 | Epsilon:  0.13 | Reward:   9.0 | Average Reward: 12.485 | Steps:   824 | Total Reward: 824.0|
| Episode:  67 | Epsilon:  0.13 | Reward:  10.0 | Average Reward: 12.448 | Steps:   834 | Total Reward: 834.0|
| Episode:  68 | Epsilon:  0.13 | Reward:  14.0 | Average Reward: 12.471 | Steps:   848 | Total Reward: 848.0|
| Episode:  69 | Epsilon:  0.13 | Reward:  11.0 | Average Reward: 12.449 | Steps:   859 | Total Reward: 859.0|
| Episode:  70 | Epsilon:  0.13 | Reward:  10.0 | Average Reward: 12.414 | Steps:   869 | Total Reward: 869.0|
| Episode:  71 | Epsilon:  0.12 | Reward:  12.0 | Average Reward: 12.408 | Steps:   881 | Total Reward: 881.0|
| Episode:  72 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 12.375 | Steps:   891 | Total Reward: 891.0|
| Episode:  73 | Epsilon:  0.12 | Reward:  13.0 | Average Reward: 12.384 | Steps:   904 | Total Reward: 904.0|
| Episode:  74 | Epsilon:  0.12 | Reward:  12.0 | Average Reward: 12.378 | Steps:   916 | Total Reward: 916.0|
| Episode:  75 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 12.347 | Steps:   926 | Total Reward: 926.0|
| Episode:  76 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 12.303 | Steps:   935 | Total Reward: 935.0|
| Episode:  77 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 12.273 | Steps:   945 | Total Reward: 945.0|
| Episode:  78 | Epsilon:  0.12 | Reward:  13.0 | Average Reward: 12.282 | Steps:   958 | Total Reward: 958.0|
| Episode:  79 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 12.253 | Steps:   968 | Total Reward: 968.0|
| Episode:  80 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 12.213 | Steps:   977 | Total Reward: 977.0|
| Episode:  81 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 12.173 | Steps:   986 | Total Reward: 986.0|
| Episode:  82 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 12.134 | Steps:   995 | Total Reward: 995.0|
| Episode:  83 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 12.096 | Steps:  1004 | Total Reward: 1004.0|
| Episode:  84 | Epsilon:  0.11 | Reward:  30.0 | Average Reward: 12.310 | Steps:  1034 | Total Reward: 1034.0|
| Episode:  85 | Epsilon:  0.11 | Reward:  16.0 | Average Reward: 12.353 | Steps:  1050 | Total Reward: 1050.0|
| Episode:  86 | Epsilon:  0.11 | Reward:  15.0 | Average Reward: 12.384 | Steps:  1065 | Total Reward: 1065.0|
| Episode:  87 | Epsilon:  0.11 | Reward:  13.0 | Average Reward: 12.391 | Steps:  1078 | Total Reward: 1078.0|
| Episode:  88 | Epsilon:  0.11 | Reward:  27.0 | Average Reward: 12.557 | Steps:  1105 | Total Reward: 1105.0|
| Episode:  89 | Epsilon:  0.11 | Reward:  20.0 | Average Reward: 12.640 | Steps:  1125 | Total Reward: 1125.0|
| Episode:  90 | Epsilon:  0.11 | Reward:  60.0 | Average Reward: 13.167 | Steps:  1185 | Total Reward: 1185.0|
| Episode:  91 | Epsilon:  0.11 | Reward:  32.0 | Average Reward: 13.374 | Steps:  1217 | Total Reward: 1217.0|
| Episode:  92 | Epsilon:  0.11 | Reward:  17.0 | Average Reward: 13.413 | Steps:  1234 | Total Reward: 1234.0|
| Episode:  93 | Epsilon:  0.11 | Reward:  11.0 | Average Reward: 13.387 | Steps:  1245 | Total Reward: 1245.0|
| Episode:  94 | Epsilon:  0.11 | Reward:  12.0 | Average Reward: 13.372 | Steps:  1257 | Total Reward: 1257.0|
| Episode:  95 | Epsilon:  0.11 | Reward:  13.0 | Average Reward: 13.368 | Steps:  1270 | Total Reward: 1270.0|
| Episode:  96 | Epsilon:  0.11 | Reward:  27.0 | Average Reward: 13.510 | Steps:  1297 | Total Reward: 1297.0|
| Episode:  97 | Epsilon:  0.11 | Reward:  28.0 | Average Reward: 13.660 | Steps:  1325 | Total Reward: 1325.0|
| Episode:  98 | Epsilon:  0.11 | Reward:  22.0 | Average Reward: 13.745 | Steps:  1347 | Total Reward: 1347.0|
| Episode:  99 | Epsilon:  0.11 | Reward:  14.0 | Average Reward: 13.747 | Steps:  1361 | Total Reward: 1361.0|
| Episode: 100 | Epsilon:  0.11 | Reward:  23.0 | Average Reward: 13.840 | Steps:  1384 | Total Reward: 1384.0|
| Episode: 101 | Epsilon:  0.11 | Reward:  29.0 | Average Reward: 13.850 | Steps:  1413 | Total Reward: 1413.0|
| Episode: 102 | Epsilon:  0.11 | Reward:  67.0 | Average Reward: 14.340 | Steps:  1480 | Total Reward: 1480.0|
| Episode: 103 | Epsilon:  0.10 | Reward:  73.0 | Average Reward: 14.960 | Steps:  1553 | Total Reward: 1553.0|
| Episode: 104 | Epsilon:  0.10 | Reward:  40.0 | Average Reward: 15.130 | Steps:  1593 | Total Reward: 1593.0|
| Episode: 105 | Epsilon:  0.10 | Reward:  34.0 | Average Reward: 15.350 | Steps:  1627 | Total Reward: 1627.0|
| Episode: 106 | Epsilon:  0.10 | Reward:  25.0 | Average Reward: 15.500 | Steps:  1652 | Total Reward: 1652.0|
| Episode: 107 | Epsilon:  0.10 | Reward:  53.0 | Average Reward: 15.860 | Steps:  1705 | Total Reward: 1705.0|
| Episode: 108 | Epsilon:  0.10 | Reward:  13.0 | Average Reward: 15.490 | Steps:  1718 | Total Reward: 1718.0|
| Episode: 109 | Epsilon:  0.10 | Reward:  47.0 | Average Reward: 15.830 | Steps:  1765 | Total Reward: 1765.0|
| Episode: 110 | Epsilon:  0.10 | Reward:  12.0 | Average Reward: 15.650 | Steps:  1777 | Total Reward: 1777.0|
| Episode: 111 | Epsilon:  0.10 | Reward: 152.0 | Average Reward: 17.060 | Steps:  1929 | Total Reward: 1929.0|
| Episode: 112 | Epsilon:  0.10 | Reward: 200.0 | Average Reward: 18.960 | Steps:  2129 | Total Reward: 2129.0|
| Episode: 113 | Epsilon:  0.10 | Reward: 183.0 | Average Reward: 20.690 | Steps:  2312 | Total Reward: 2312.0|
| Episode: 114 | Epsilon:  0.10 | Reward:  86.0 | Average Reward: 21.430 | Steps:  2398 | Total Reward: 2398.0|
| Episode: 115 | Epsilon:  0.10 | Reward: 200.0 | Average Reward: 23.200 | Steps:  2598 | Total Reward: 2598.0|
| Episode: 116 | Epsilon:  0.10 | Reward: 178.0 | Average Reward: 24.870 | Steps:  2776 | Total Reward: 2776.0|
| Episode: 117 | Epsilon:  0.10 | Reward: 149.0 | Average Reward: 26.210 | Steps:  2925 | Total Reward: 2925.0|
| Episode: 118 | Epsilon:  0.10 | Reward: 156.0 | Average Reward: 27.670 | Steps:  3081 | Total Reward: 3081.0|
| Episode: 119 | Epsilon:  0.10 | Reward:  32.0 | Average Reward: 27.860 | Steps:  3113 | Total Reward: 3113.0|
| Episode: 120 | Epsilon:  0.10 | Reward:  73.0 | Average Reward: 28.480 | Steps:  3186 | Total Reward: 3186.0|
| Episode: 121 | Epsilon:  0.10 | Reward: 155.0 | Average Reward: 29.900 | Steps:  3341 | Total Reward: 3341.0|
| Episode: 122 | Epsilon:  0.10 | Reward: 200.0 | Average Reward: 31.800 | Steps:  3541 | Total Reward: 3541.0|
| Episode: 123 | Epsilon:  0.10 | Reward: 200.0 | Average Reward: 33.700 | Steps:  3741 | Total Reward: 3741.0|
| Episode: 124 | Epsilon:  0.10 | Reward: 159.0 | Average Reward: 35.200 | Steps:  3900 | Total Reward: 3900.0|
| Episode: 125 | Epsilon:  0.10 | Reward: 182.0 | Average Reward: 36.930 | Steps:  4082 | Total Reward: 4082.0|
| Episode: 126 | Epsilon:  0.10 | Reward: 139.0 | Average Reward: 38.230 | Steps:  4221 | Total Reward: 4221.0|
| Episode: 127 | Epsilon:  0.10 | Reward: 175.0 | Average Reward: 39.880 | Steps:  4396 | Total Reward: 4396.0|
| Episode: 128 | Epsilon:  0.10 | Reward: 115.0 | Average Reward: 40.920 | Steps:  4511 | Total Reward: 4511.0|
| Episode: 129 | Epsilon:  0.10 | Reward:  17.0 | Average Reward: 40.940 | Steps:  4528 | Total Reward: 4528.0|
| Episode: 130 | Epsilon:  0.10 | Reward: 105.0 | Average Reward: 41.850 | Steps:  4633 | Total Reward: 4633.0|
| Episode: 131 | Epsilon:  0.10 | Reward:  97.0 | Average Reward: 42.720 | Steps:  4730 | Total Reward: 4730.0|
| Episode: 132 | Epsilon:  0.10 | Reward:  24.0 | Average Reward: 42.860 | Steps:  4754 | Total Reward: 4754.0|
| Episode: 133 | Epsilon:  0.10 | Reward:  64.0 | Average Reward: 43.400 | Steps:  4818 | Total Reward: 4818.0|
| Episode: 134 | Epsilon:  0.10 | Reward:  39.0 | Average Reward: 43.680 | Steps:  4857 | Total Reward: 4857.0|
| Episode: 135 | Epsilon:  0.10 | Reward: 106.0 | Average Reward: 44.610 | Steps:  4963 | Total Reward: 4963.0|
| Episode: 136 | Epsilon:  0.10 | Reward:  82.0 | Average Reward: 45.330 | Steps:  5045 | Total Reward: 5045.0|
| Episode: 137 | Epsilon:  0.10 | Reward:  94.0 | Average Reward: 46.170 | Steps:  5139 | Total Reward: 5139.0|
| Episode: 138 | Epsilon:  0.10 | Reward:  96.0 | Average Reward: 47.040 | Steps:  5235 | Total Reward: 5235.0|
| Episode: 139 | Epsilon:  0.10 | Reward:  75.0 | Average Reward: 47.700 | Steps:  5310 | Total Reward: 5310.0|
| Episode: 140 | Epsilon:  0.10 | Reward:  18.0 | Average Reward: 47.770 | Steps:  5328 | Total Reward: 5328.0|
| Episode: 141 | Epsilon:  0.10 | Reward: 157.0 | Average Reward: 49.250 | Steps:  5485 | Total Reward: 5485.0|
| Episode: 142 | Epsilon:  0.10 | Reward:  35.0 | Average Reward: 49.510 | Steps:  5520 | Total Reward: 5520.0|
| Episode: 143 | Epsilon:  0.10 | Reward:  45.0 | Average Reward: 49.850 | Steps:  5565 | Total Reward: 5565.0|
| Episode: 144 | Epsilon:  0.10 | Reward:  32.0 | Average Reward: 50.050 | Steps:  5597 | Total Reward: 5597.0|
| Episode: 145 | Epsilon:  0.10 | Reward:  82.0 | Average Reward: 50.780 | Steps:  5679 | Total Reward: 5679.0|
| Episode: 146 | Epsilon:  0.10 | Reward:  28.0 | Average Reward: 50.930 | Steps:  5707 | Total Reward: 5707.0|
| Episode: 147 | Epsilon:  0.10 | Reward: 145.0 | Average Reward: 52.250 | Steps:  5852 | Total Reward: 5852.0|
| Episode: 148 | Epsilon:  0.10 | Reward:  48.0 | Average Reward: 52.610 | Steps:  5900 | Total Reward: 5900.0|
| Episode: 149 | Epsilon:  0.10 | Reward:  83.0 | Average Reward: 53.360 | Steps:  5983 | Total Reward: 5983.0|
| Episode: 150 | Epsilon:  0.10 | Reward:  85.0 | Average Reward: 54.100 | Steps:  6068 | Total Reward: 6068.0|
| Episode: 151 | Epsilon:  0.10 | Reward: 149.0 | Average Reward: 55.490 | Steps:  6217 | Total Reward: 6217.0|
| Episode: 152 | Epsilon:  0.10 | Reward: 107.0 | Average Reward: 56.420 | Steps:  6324 | Total Reward: 6324.0|
| Episode: 153 | Epsilon:  0.10 | Reward:  27.0 | Average Reward: 56.570 | Steps:  6351 | Total Reward: 6351.0|
| Episode: 154 | Epsilon:  0.10 | Reward: 133.0 | Average Reward: 57.810 | Steps:  6484 | Total Reward: 6484.0|
| Episode: 155 | Epsilon:  0.10 | Reward:  25.0 | Average Reward: 57.980 | Steps:  6509 | Total Reward: 6509.0|
| Episode: 156 | Epsilon:  0.10 | Reward:  43.0 | Average Reward: 58.290 | Steps:  6552 | Total Reward: 6552.0|
| Episode: 157 | Epsilon:  0.10 | Reward: 110.0 | Average Reward: 59.290 | Steps:  6662 | Total Reward: 6662.0|
| Episode: 158 | Epsilon:  0.10 | Reward:  18.0 | Average Reward: 59.330 | Steps:  6680 | Total Reward: 6680.0|
| Episode: 159 | Epsilon:  0.10 | Reward: 116.0 | Average Reward: 60.400 | Steps:  6796 | Total Reward: 6796.0|
| Episode: 160 | Epsilon:  0.10 | Reward: 196.0 | Average Reward: 62.240 | Steps:  6992 | Total Reward: 6992.0|
| Episode: 161 | Epsilon:  0.10 | Reward: 147.0 | Average Reward: 63.620 | Steps:  7139 | Total Reward: 7139.0|
| Episode: 162 | Epsilon:  0.10 | Reward:  63.0 | Average Reward: 64.160 | Steps:  7202 | Total Reward: 7202.0|
| Episode: 163 | Epsilon:  0.10 | Reward:  90.0 | Average Reward: 64.960 | Steps:  7292 | Total Reward: 7292.0|
| Episode: 164 | Epsilon:  0.10 | Reward: 103.0 | Average Reward: 65.900 | Steps:  7395 | Total Reward: 7395.0|
| Episode: 165 | Epsilon:  0.10 | Reward:  30.0 | Average Reward: 66.100 | Steps:  7425 | Total Reward: 7425.0|
| Episode: 166 | Epsilon:  0.10 | Reward:  20.0 | Average Reward: 66.210 | Steps:  7445 | Total Reward: 7445.0|
| Episode: 167 | Epsilon:  0.10 | Reward:  82.0 | Average Reward: 66.930 | Steps:  7527 | Total Reward: 7527.0|
| Episode: 168 | Epsilon:  0.10 | Reward: 172.0 | Average Reward: 68.510 | Steps:  7699 | Total Reward: 7699.0|
| Episode: 169 | Epsilon:  0.10 | Reward:  48.0 | Average Reward: 68.880 | Steps:  7747 | Total Reward: 7747.0|
| Episode: 170 | Epsilon:  0.10 | Reward:  90.0 | Average Reward: 69.680 | Steps:  7837 | Total Reward: 7837.0|
| Episode: 171 | Epsilon:  0.10 | Reward:  24.0 | Average Reward: 69.800 | Steps:  7861 | Total Reward: 7861.0|
| Episode: 172 | Epsilon:  0.10 | Reward: 114.0 | Average Reward: 70.840 | Steps:  7975 | Total Reward: 7975.0|
| Episode: 173 | Epsilon:  0.10 | Reward: 154.0 | Average Reward: 72.250 | Steps:  8129 | Total Reward: 8129.0|
| Episode: 174 | Epsilon:  0.10 | Reward: 121.0 | Average Reward: 73.340 | Steps:  8250 | Total Reward: 8250.0|
| Episode: 175 | Epsilon:  0.10 | Reward: 113.0 | Average Reward: 74.370 | Steps:  8363 | Total Reward: 8363.0|
| Episode: 176 | Epsilon:  0.10 | Reward: 200.0 | Average Reward: 76.280 | Steps:  8563 | Total Reward: 8563.0|
| Episode: 177 | Epsilon:  0.10 | Reward: 181.0 | Average Reward: 77.990 | Steps:  8744 | Total Reward: 8744.0|
| Episode: 178 | Epsilon:  0.10 | Reward: 102.0 | Average Reward: 78.880 | Steps:  8846 | Total Reward: 8846.0|
| Episode: 179 | Epsilon:  0.10 | Reward:  60.0 | Average Reward: 79.380 | Steps:  8906 | Total Reward: 8906.0|
| Episode: 180 | Epsilon:  0.10 | Reward:  26.0 | Average Reward: 79.550 | Steps:  8932 | Total Reward: 8932.0|
| Episode: 181 | Epsilon:  0.10 | Reward: 183.0 | Average Reward: 81.290 | Steps:  9115 | Total Reward: 9115.0|
| Episode: 182 | Epsilon:  0.10 | Reward: 104.0 | Average Reward: 82.240 | Steps:  9219 | Total Reward: 9219.0|
| Episode: 183 | Epsilon:  0.10 | Reward: 144.0 | Average Reward: 83.590 | Steps:  9363 | Total Reward: 9363.0|
| Episode: 184 | Epsilon:  0.10 | Reward: 104.0 | Average Reward: 84.330 | Steps:  9467 | Total Reward: 9467.0|
| Episode: 185 | Epsilon:  0.10 | Reward: 200.0 | Average Reward: 86.170 | Steps:  9667 | Total Reward: 9667.0|
| Episode: 186 | Epsilon:  0.10 | Reward: 200.0 | Average Reward: 88.020 | Steps:  9867 | Total Reward: 9867.0|
| Episode: 187 | Epsilon:  0.10 | Reward: 200.0 | Average Reward: 89.890 | Steps: 10067 | Total Reward: 10067.0|
| Episode: 188 | Epsilon:  0.10 | Reward: 119.0 | Average Reward: 90.810 | Steps: 10186 | Total Reward: 10186.0|
| Episode: 189 | Epsilon:  0.10 | Reward: 104.0 | Average Reward: 91.650 | Steps: 10290 | Total Reward: 10290.0|
