+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
+------------------------------+-----------+
|          Parameter           |   Value   |
+==============================+===========+
| Loss Metric:                 | smooth_l1 |
+------------------------------+-----------+
| Sequence Length:             | 20        |
+------------------------------+-----------+
| Learning Rate:               | 0.001     |
+------------------------------+-----------+
| Update Target Steps:         | 100       |
+------------------------------+-----------+
| Optimizer:                   | rmsprop   |
+------------------------------+-----------+
| Hopfield Inverse Temperature | 0.010     |
+------------------------------+-----------+
| Big or Small Loss            | yes       |
+------------------------------+-----------+
| Soft or Hard Update          | hard      |
+------------------------------+-----------+
| Polyak Factor                | None      |
+------------------------------+-----------+
| Episode:   1 | Epsilon:  0.90 | Reward: -144.6660782586614 | Average Reward: -144.666 | Steps:   115 | Total Reward: -144.6660782586614|
| Episode:  37 | Epsilon:  0.23 | Reward: -115.39841873541832 | Average Reward: -368.354 | Steps:  3274 | Total Reward: -13629.109036601765|
| Episode:  38 | Epsilon:  0.23 | Reward: -134.3646163053803 | Average Reward: -362.197 | Steps:  3331 | Total Reward: -13763.473652907149|
| Episode:  39 | Epsilon:  0.22 | Reward: -97.80180581259297 | Average Reward: -355.417 | Steps:  3417 | Total Reward: -13861.27545871975|
| Episode:  40 | Epsilon:  0.21 | Reward: -106.5791693592038 | Average Reward: -349.196 | Steps:  3483 | Total Reward: -13967.854628078958|
| Episode:  41 | Epsilon:  0.21 | Reward: -137.1305029689941 | Average Reward: -344.024 | Steps:  3564 | Total Reward: -14104.985131047952|
| Episode:  42 | Epsilon:  0.20 | Reward: -159.8671056693965 | Average Reward: -339.639 | Steps:  3654 | Total Reward: -14264.852236717345|
| Episode:  43 | Epsilon:  0.20 | Reward: -192.5360245417187 | Average Reward: -336.218 | Steps:  3763 | Total Reward: -14457.388261259064|
| Episode:  44 | Epsilon:  0.19 | Reward: -575.5416230192516 | Average Reward: -341.657 | Steps:  3874 | Total Reward: -15032.929884278312|
| Episode:  45 | Epsilon:  0.19 | Reward: -110.06822062589377 | Average Reward: -336.511 | Steps:  3955 | Total Reward: -15142.998104904207|
| Episode:  46 | Epsilon:  0.18 | Reward: -121.56572249013996 | Average Reward: -331.838 | Steps:  4027 | Total Reward: -15264.563827394353|
| Episode:  47 | Epsilon:  0.18 | Reward: -101.47354959531486 | Average Reward: -326.937 | Steps:  4097 | Total Reward: -15366.037376989661|
| Episode:  48 | Epsilon:  0.18 | Reward: -134.205085090571 | Average Reward: -322.922 | Steps:  4190 | Total Reward: -15500.242462080236|
| Episode:  49 | Epsilon:  0.17 | Reward: -138.07202012482813 | Average Reward: -319.149 | Steps:  4284 | Total Reward: -15638.31448220507|
| Episode:  50 | Epsilon:  0.17 | Reward: -116.28296801842892 | Average Reward: -315.092 | Steps:  4350 | Total Reward: -15754.5974502235|
| Episode:  51 | Epsilon:  0.17 | Reward: -76.99565492341227 | Average Reward: -310.423 | Steps:  4406 | Total Reward: -15831.593105146909|
| Episode:  52 | Epsilon:  0.16 | Reward: -128.32631962899447 | Average Reward: -306.922 | Steps:  4463 | Total Reward: -15959.919424775899|
| Episode:  53 | Epsilon:  0.16 | Reward: -101.92090547071687 | Average Reward: -303.054 | Steps:  4521 | Total Reward: -16061.84033024661|
| Episode:  54 | Epsilon:  0.16 | Reward: -122.62942786667193 | Average Reward: -299.712 | Steps:  4610 | Total Reward: -16184.469758113291|
| Episode:  55 | Epsilon:  0.15 | Reward: -429.0473164076604 | Average Reward: -302.064 | Steps:  4701 | Total Reward: -16613.517074520947|
| Episode:  56 | Epsilon:  0.15 | Reward: -601.2443010395905 | Average Reward: -307.406 | Steps:  4838 | Total Reward: -17214.761375560538|
| Episode:  57 | Epsilon:  0.15 | Reward: -479.83420405120046 | Average Reward: -310.432 | Steps:  4918 | Total Reward: -17694.59557961174|
| Episode:  58 | Epsilon:  0.15 | Reward: 47.422465335998055 | Average Reward: -304.262 | Steps:  4997 | Total Reward: -17647.173114275738|
| Episode:  59 | Epsilon:  0.14 | Reward: -102.50982251096154 | Average Reward: -300.842 | Steps:  5055 | Total Reward: -17749.6829367867|
| Episode:  60 | Epsilon:  0.14 | Reward: -135.4873279057283 | Average Reward: -298.086 | Steps:  5142 | Total Reward: -17885.170264692442|
| Episode:  61 | Epsilon:  0.14 | Reward: -131.71201181444275 | Average Reward: -295.359 | Steps:  5214 | Total Reward: -18016.88227650688|
| Episode:  62 | Epsilon:  0.14 | Reward: -81.93561394448537 | Average Reward: -291.916 | Steps:  5271 | Total Reward: -18098.81789045135|
| Episode:  63 | Epsilon:  0.14 | Reward: -102.68182324712744 | Average Reward: -288.913 | Steps:  5338 | Total Reward: -18201.499713698482|
| Episode:  64 | Epsilon:  0.13 | Reward: -146.52332024570416 | Average Reward: -286.688 | Steps:  5422 | Total Reward: -18348.023033944188|
| Episode:  65 | Epsilon:  0.13 | Reward: -138.998549805177 | Average Reward: -284.416 | Steps:  5503 | Total Reward: -18487.021583749367|
| Episode:  66 | Epsilon:  0.13 | Reward: -144.02433232784506 | Average Reward: -282.289 | Steps:  5576 | Total Reward: -18631.04591607722|
| Episode:  67 | Epsilon:  0.13 | Reward: -90.2270307161395 | Average Reward: -279.422 | Steps:  5634 | Total Reward: -18721.272946793364|
| Episode:  68 | Epsilon:  0.13 | Reward: -95.47428105311623 | Average Reward: -276.717 | Steps:  5721 | Total Reward: -18816.747227846492|
| Episode:  69 | Epsilon:  0.13 | Reward: -106.61960434022299 | Average Reward: -274.252 | Steps:  5788 | Total Reward: -18923.36683218673|
| Episode:  70 | Epsilon:  0.13 | Reward: -114.3558554930954 | Average Reward: -271.967 | Steps:  5846 | Total Reward: -19037.72268767982|
| Episode:  71 | Epsilon:  0.12 | Reward: -142.94475707111536 | Average Reward: -270.150 | Steps:  5923 | Total Reward: -19180.667444750914|
| Episode:  72 | Epsilon:  0.12 | Reward: -113.9963499350192 | Average Reward: -267.981 | Steps:  5989 | Total Reward: -19294.66379468593|
| Episode:  73 | Epsilon:  0.12 | Reward: -122.90651734094513 | Average Reward: -265.994 | Steps:  6054 | Total Reward: -19417.570312026877|
| Episode:  74 | Epsilon:  0.12 | Reward: -124.3806217392059 | Average Reward: -264.080 | Steps:  6131 | Total Reward: -19541.95093376609|
| Episode:  75 | Epsilon:  0.12 | Reward: -104.81315655806355 | Average Reward: -261.957 | Steps:  6202 | Total Reward: -19646.76409032414|
| Episode:  76 | Epsilon:  0.12 | Reward: -143.22960857173013 | Average Reward: -260.395 | Steps:  6280 | Total Reward: -19789.99369889586|
| Episode:  77 | Epsilon:  0.12 | Reward: -146.0195039253365 | Average Reward: -258.909 | Steps:  6363 | Total Reward: -19936.01320282118|
| Episode:  78 | Epsilon:  0.12 | Reward: -102.69239405530347 | Average Reward: -256.906 | Steps:  6417 | Total Reward: -20038.705596876487|
| Episode:  79 | Epsilon:  0.12 | Reward: -91.10083868814657 | Average Reward: -254.808 | Steps:  6507 | Total Reward: -20129.806435564627|
| Episode:  80 | Epsilon:  0.12 | Reward: -128.13480768815566 | Average Reward: -253.224 | Steps:  6596 | Total Reward: -20257.941243252782|
| Episode:  81 | Epsilon:  0.11 | Reward: -99.53333446313839 | Average Reward: -251.327 | Steps:  6654 | Total Reward: -20357.47457771592|
| Episode:  82 | Epsilon:  0.11 | Reward: -124.25368412071111 | Average Reward: -249.777 | Steps:  6724 | Total Reward: -20481.72826183663|
| Episode:  83 | Epsilon:  0.11 | Reward: -102.16074467636264 | Average Reward: -247.999 | Steps:  6784 | Total Reward: -20583.889006512967|
| Episode:  84 | Epsilon:  0.11 | Reward: -98.50298816050817 | Average Reward: -246.219 | Steps:  6836 | Total Reward: -20682.39199467347|
| Episode:  85 | Epsilon:  0.11 | Reward: -98.66816214277478 | Average Reward: -244.483 | Steps:  6900 | Total Reward: -20781.060156816256|
| Episode:  86 | Epsilon:  0.11 | Reward: -113.30363942442605 | Average Reward: -242.958 | Steps:  6977 | Total Reward: -20894.363796240694|
| Episode:  87 | Epsilon:  0.11 | Reward: -61.41334494134328 | Average Reward: -240.871 | Steps:  7085 | Total Reward: -20955.77714118204|
| Episode:  88 | Epsilon:  0.11 | Reward: -120.7906494170714 | Average Reward: -239.506 | Steps:  7160 | Total Reward: -21076.5677905991|
| Episode:  89 | Epsilon:  0.11 | Reward: -377.9866891111577 | Average Reward: -241.062 | Steps:  7271 | Total Reward: -21454.554479710263|
| Episode:  90 | Epsilon:  0.11 | Reward: -139.96760766210895 | Average Reward: -239.939 | Steps:  7340 | Total Reward: -21594.522087372356|
| Episode:  91 | Epsilon:  0.11 | Reward: -122.22178883952944 | Average Reward: -238.646 | Steps:  7426 | Total Reward: -21716.743876211884|
| Episode:  92 | Epsilon:  0.11 | Reward: -97.79549142717299 | Average Reward: -237.115 | Steps:  7482 | Total Reward: -21814.53936763906|
| Episode:  93 | Epsilon:  0.11 | Reward: -39.0332185992223 | Average Reward: -234.985 | Steps:  7564 | Total Reward: -21853.572586238275|
| Episode:  94 | Epsilon:  0.11 | Reward: -95.60305136902288 | Average Reward: -233.502 | Steps:  7655 | Total Reward: -21949.175637607324|
| Episode:  95 | Epsilon:  0.11 | Reward: -249.4333548827715 | Average Reward: -233.670 | Steps:  7742 | Total Reward: -22198.608992490095|
| Episode:  96 | Epsilon:  0.11 | Reward: 29.366431371226014 | Average Reward: -230.930 | Steps:  7814 | Total Reward: -22169.242561118852|
| Episode:  97 | Epsilon:  0.11 | Reward: -121.90070165252176 | Average Reward: -229.806 | Steps:  7905 | Total Reward: -22291.14326277135|
| Episode:  98 | Epsilon:  0.11 | Reward: -154.43940992643672 | Average Reward: -229.037 | Steps:  7981 | Total Reward: -22445.582672697776|
| Episode:  99 | Epsilon:  0.11 | Reward: -107.78303836744274 | Average Reward: -227.812 | Steps:  8075 | Total Reward: -22553.3657110652|
| Episode: 100 | Epsilon:  0.11 | Reward: -110.71397083262984 | Average Reward: -226.641 | Steps:  8141 | Total Reward: -22664.079681897834|
| Episode: 101 | Epsilon:  0.11 | Reward: -38.784524706379685 | Average Reward: -225.582 | Steps:  8229 | Total Reward: -22702.864206604216|
| Episode: 102 | Epsilon:  0.11 | Reward: -200.79155422766308 | Average Reward: -226.591 | Steps:  8308 | Total Reward: -22903.655760831887|
| Episode: 103 | Epsilon:  0.10 | Reward: -46.745333967393364 | Average Reward: -223.173 | Steps:  8378 | Total Reward: -22950.40109479928|
| Episode: 104 | Epsilon:  0.10 | Reward: -201.3627124932131 | Average Reward: -223.862 | Steps:  8519 | Total Reward: -23151.763807292493|
| Episode: 105 | Epsilon:  0.10 | Reward: -118.99029110193342 | Average Reward: -220.482 | Steps:  8592 | Total Reward: -23270.75409839442|
| Episode: 106 | Epsilon:  0.10 | Reward: -126.88293614044069 | Average Reward: -219.426 | Steps:  8686 | Total Reward: -23397.637034534848|
| Episode: 107 | Epsilon:  0.10 | Reward: 41.171254903412205 | Average Reward: -216.225 | Steps:  8801 | Total Reward: -23356.46577963144|
| Episode: 108 | Epsilon:  0.10 | Reward: -15.291212261097783 | Average Reward: -213.937 | Steps:  8858 | Total Reward: -23371.756991892526|
| Episode: 109 | Epsilon:  0.10 | Reward: -149.98158772483288 | Average Reward: -211.313 | Steps:  8924 | Total Reward: -23521.73857961736|
| Episode: 110 | Epsilon:  0.10 | Reward: -166.16016075046713 | Average Reward: -207.931 | Steps:  9007 | Total Reward: -23687.898740367826|
| Episode: 111 | Epsilon:  0.10 | Reward: -8.408617551049133 | Average Reward: -202.816 | Steps:  9067 | Total Reward: -23696.307357918882|
| Episode: 112 | Epsilon:  0.10 | Reward: 38.63884302340236 | Average Reward: -198.969 | Steps:  9154 | Total Reward: -23657.668514895482|
| Episode: 113 | Epsilon:  0.10 | Reward: -290.301499853716 | Average Reward: -195.709 | Steps:  9247 | Total Reward: -23947.97001474921|
| Episode: 114 | Epsilon:  0.10 | Reward: -123.3547148032796 | Average Reward: -190.539 | Steps:  9363 | Total Reward: -24071.3247295525|
| Episode: 115 | Epsilon:  0.10 | Reward: -152.97134067991718 | Average Reward: -187.781 | Steps:  9431 | Total Reward: -24224.296070232416|
| Episode: 116 | Epsilon:  0.10 | Reward: -94.21037838295665 | Average Reward: -182.057 | Steps:  9491 | Total Reward: -24318.506448615357|
| Episode: 117 | Epsilon:  0.10 | Reward: -203.08412492926112 | Average Reward: -180.573 | Steps:  9595 | Total Reward: -24521.59057354461|
| Episode: 118 | Epsilon:  0.10 | Reward: -144.36420234071414 | Average Reward: -176.087 | Steps:  9661 | Total Reward: -24665.954775885304|
| Episode: 119 | Epsilon:  0.10 | Reward: -90.23423378095629 | Average Reward: -172.134 | Steps:  9724 | Total Reward: -24756.189009666257|
| Episode: 120 | Epsilon:  0.10 | Reward: -8.482773628640572 | Average Reward: -169.376 | Steps:  9823 | Total Reward: -24764.671783294903|
| Episode: 121 | Epsilon:  0.10 | Reward: -92.21766295700736 | Average Reward: -164.200 | Steps:  9885 | Total Reward: -24856.88944625191|
| Episode: 122 | Epsilon:  0.10 | Reward: -219.18713271781405 | Average Reward: -162.374 | Steps:  9973 | Total Reward: -25076.07657896972|
| Episode: 123 | Epsilon:  0.10 | Reward: -101.42718172854916 | Average Reward: -158.595 | Steps: 10061 | Total Reward: -25177.503760698262|
| Episode: 124 | Epsilon:  0.10 | Reward: -191.89117044179613 | Average Reward: -156.713 | Steps: 10130 | Total Reward: -25369.394931140087|
| Episode: 125 | Epsilon:  0.10 | Reward: -80.77480633828203 | Average Reward: -152.724 | Steps: 10190 | Total Reward: -25450.16973747837|
| Episode: 126 | Epsilon:  0.10 | Reward: -161.94398941468074 | Average Reward: -153.264 | Steps: 10258 | Total Reward: -25612.113726893058|
| Episode: 127 | Epsilon:  0.10 | Reward: -152.96527712895605 | Average Reward: -152.840 | Steps: 10347 | Total Reward: -25765.07900402201|
| Episode: 128 | Epsilon:  0.10 | Reward: -150.74779829425324 | Average Reward: -150.017 | Steps: 10440 | Total Reward: -25915.826802316282|
| Episode: 129 | Epsilon:  0.10 | Reward: -107.88312303152168 | Average Reward: -143.401 | Steps: 10505 | Total Reward: -26023.709925347808|
| Episode: 130 | Epsilon:  0.10 | Reward: -268.4000711938928 | Average Reward: -139.874 | Steps: 10598 | Total Reward: -26292.109996541687|
| Episode: 131 | Epsilon:  0.10 | Reward: -76.52455409387426 | Average Reward: -139.344 | Steps: 10664 | Total Reward: -26368.63455063556|
| Episode: 132 | Epsilon:  0.10 | Reward: -139.19656137685251 | Average Reward: -139.508 | Steps: 10738 | Total Reward: -26507.831112012438|
| Episode: 133 | Epsilon:  0.10 | Reward: -184.19385582001593 | Average Reward: -140.046 | Steps: 10877 | Total Reward: -26692.02496783245|
| Episode: 134 | Epsilon:  0.10 | Reward: -158.21756944190483 | Average Reward: -140.223 | Steps: 10949 | Total Reward: -26850.242537274356|
| Episode: 135 | Epsilon:  0.10 | Reward: -460.81851394343437 | Average Reward: -143.756 | Steps: 11030 | Total Reward: -27311.061051217785|
| Episode: 136 | Epsilon:  0.10 | Reward: -78.69521723795043 | Average Reward: -138.760 | Steps: 11125 | Total Reward: -27389.756268455723|
| Episode: 137 | Epsilon:  0.10 | Reward: -178.54641920942709 | Average Reward: -139.392 | Steps: 11194 | Total Reward: -27568.302687665142|
| Episode: 138 | Epsilon:  0.10 | Reward: -102.26305686677917 | Average Reward: -139.071 | Steps: 11275 | Total Reward: -27670.565744531912|
| Episode: 139 | Epsilon:  0.10 | Reward: -132.86681888826544 | Average Reward: -139.422 | Steps: 11347 | Total Reward: -27803.432563420178|
| Episode: 140 | Epsilon:  0.10 | Reward: -141.8296815459072 | Average Reward: -139.774 | Steps: 11407 | Total Reward: -27945.26224496611|
| Episode: 141 | Epsilon:  0.10 | Reward: -83.76788961190056 | Average Reward: -139.240 | Steps: 11456 | Total Reward: -28029.030134578006|
| Episode: 142 | Epsilon:  0.10 | Reward: -145.4426069447149 | Average Reward: -139.096 | Steps: 11527 | Total Reward: -28174.472741522735|
| Episode: 143 | Epsilon:  0.10 | Reward: -114.59346048968644 | Average Reward: -138.317 | Steps: 11579 | Total Reward: -28289.066202012422|
| Episode: 144 | Epsilon:  0.10 | Reward: -110.96948046860105 | Average Reward: -133.671 | Steps: 11670 | Total Reward: -28400.03568248101|
| Episode: 145 | Epsilon:  0.10 | Reward: -86.46252641514526 | Average Reward: -133.435 | Steps: 11723 | Total Reward: -28486.49820889617|
| Episode: 146 | Epsilon:  0.10 | Reward: -120.78480339833669 | Average Reward: -133.427 | Steps: 11785 | Total Reward: -28607.283012294487|
| Episode: 147 | Epsilon:  0.10 | Reward: -131.81538427147578 | Average Reward: -133.731 | Steps: 11866 | Total Reward: -28739.098396565973|
| Episode: 148 | Epsilon:  0.10 | Reward: -192.06240822661792 | Average Reward: -134.309 | Steps: 11969 | Total Reward: -28931.160804792587|
| Episode: 149 | Epsilon:  0.10 | Reward: -42.38025972508488 | Average Reward: -133.352 | Steps: 12058 | Total Reward: -28973.541064517663|
| Episode: 150 | Epsilon:  0.10 | Reward: -48.38936987737803 | Average Reward: -132.673 | Steps: 12173 | Total Reward: -29021.93043439506|
| Episode: 151 | Epsilon:  0.10 | Reward: -113.565998273668 | Average Reward: -133.039 | Steps: 12245 | Total Reward: -29135.496432668715|
| Episode: 152 | Epsilon:  0.10 | Reward: -146.17539282851038 | Average Reward: -133.218 | Steps: 12311 | Total Reward: -29281.67182549723|
| Episode: 153 | Epsilon:  0.10 | Reward: -149.4728985326356 | Average Reward: -133.693 | Steps: 12386 | Total Reward: -29431.144724029866|
| Episode: 154 | Epsilon:  0.10 | Reward: -154.30869581966851 | Average Reward: -134.010 | Steps: 12461 | Total Reward: -29585.45341984953|
| Episode: 155 | Epsilon:  0.10 | Reward: -202.8273184552565 | Average Reward: -131.748 | Steps: 12529 | Total Reward: -29788.280738304795|
| Episode: 156 | Epsilon:  0.10 | Reward: -112.27182004631428 | Average Reward: -126.858 | Steps: 12586 | Total Reward: -29900.552558351108|
| Episode: 157 | Epsilon:  0.10 | Reward: -111.11761285266064 | Average Reward: -123.171 | Steps: 12642 | Total Reward: -30011.670171203765|
| Episode: 158 | Epsilon:  0.10 | Reward: -160.01741598810236 | Average Reward: -125.245 | Steps: 12718 | Total Reward: -30171.68758719186|
| Episode: 159 | Epsilon:  0.10 | Reward: -112.09458124606839 | Average Reward: -125.341 | Steps: 12794 | Total Reward: -30283.782168437934|
| Episode: 160 | Epsilon:  0.10 | Reward: -1.657342030389529 | Average Reward: -124.003 | Steps: 12878 | Total Reward: -30285.439510468328|
| Episode: 161 | Epsilon:  0.10 | Reward: -103.39129779605798 | Average Reward: -123.719 | Steps: 12936 | Total Reward: -30388.83080826438|
| Episode: 162 | Epsilon:  0.10 | Reward: -119.91768455501192 | Average Reward: -124.099 | Steps: 13012 | Total Reward: -30508.748492819388|
| Episode: 163 | Epsilon:  0.10 | Reward: -168.79672877285842 | Average Reward: -124.760 | Steps: 13084 | Total Reward: -30677.545221592238|
| Episode: 164 | Epsilon:  0.10 | Reward: -117.66776292059481 | Average Reward: -124.472 | Steps: 13150 | Total Reward: -30795.212984512826|
| Episode: 165 | Epsilon:  0.10 | Reward: -210.00877582289468 | Average Reward: -125.182 | Steps: 13216 | Total Reward: -31005.221760335717|
| Episode: 166 | Epsilon:  0.10 | Reward: -1.0669289378162716 | Average Reward: -123.752 | Steps: 13286 | Total Reward: -31006.28868927354|
| Episode: 167 | Epsilon:  0.10 | Reward: -160.4633393832196 | Average Reward: -124.455 | Steps: 13352 | Total Reward: -31166.752028656763|
| Episode: 168 | Epsilon:  0.10 | Reward: -138.59671677003308 | Average Reward: -124.886 | Steps: 13416 | Total Reward: -31305.34874542679|
| Episode: 169 | Epsilon:  0.10 | Reward: -253.47355570618151 | Average Reward: -126.355 | Steps: 13496 | Total Reward: -31558.822301132965|
| Episode: 170 | Epsilon:  0.10 | Reward: -95.82410831061355 | Average Reward: -126.169 | Steps: 13564 | Total Reward: -31654.646409443572|
| Episode: 171 | Epsilon:  0.10 | Reward: -161.282352866751 | Average Reward: -126.353 | Steps: 13628 | Total Reward: -31815.928762310316|
| Episode: 172 | Epsilon:  0.10 | Reward: -27.9412432757171 | Average Reward: -125.492 | Steps: 13681 | Total Reward: -31843.870005586028|
| Episode: 173 | Epsilon:  0.10 | Reward: -124.60404809419214 | Average Reward: -125.509 | Steps: 13772 | Total Reward: -31968.474053680216|
| Episode: 174 | Epsilon:  0.10 | Reward: -134.17997029828774 | Average Reward: -125.607 | Steps: 13826 | Total Reward: -32102.654023978506|
