+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
+------------------------------+-----------+
|          Parameter           |   Value   |
+==============================+===========+
| Loss Metric:                 | smooth_l1 |
+------------------------------+-----------+
| Sequence Length:             | 50        |
+------------------------------+-----------+
| Learning Rate:               | 0.001     |
+------------------------------+-----------+
| Update Target Steps:         | 5000      |
+------------------------------+-----------+
| Optimizer:                   | rmsprop   |
+------------------------------+-----------+
| Hopfield Inverse Temperature | 0.100     |
+------------------------------+-----------+
| Big or Small Loss            | no        |
+------------------------------+-----------+
| Soft or Hard Update          | soft      |
+------------------------------+-----------+
| Polyak Factor                | 0.750     |
+------------------------------+-----------+
| Episode:   1 | Epsilon:  0.90 | Reward: -251.62848405417327 | Average Reward: -251.628 | Steps:   137 | Total Reward: -251.62848405417327|
| Episode:  61 | Epsilon:  0.09 | Reward: -434.0639086911207 | Average Reward: -320.461 | Steps:  5256 | Total Reward: -19548.12454994637|
| Episode:  62 | Epsilon:  0.09 | Reward: -502.89802980154553 | Average Reward: -323.404 | Steps:  5349 | Total Reward: -20051.022579747914|
| Episode:  63 | Epsilon:  0.09 | Reward: -703.6706655350117 | Average Reward: -329.440 | Steps:  5435 | Total Reward: -20754.693245282935|
| Episode:  64 | Epsilon:  0.09 | Reward: -151.88368226343187 | Average Reward: -326.665 | Steps:  5519 | Total Reward: -20906.576927546364|
| Episode:  65 | Epsilon:  0.08 | Reward: -495.61898678669826 | Average Reward: -329.265 | Steps:  5605 | Total Reward: -21402.195914333075|
| Episode:  66 | Epsilon:  0.08 | Reward: -402.21876730970916 | Average Reward: -330.370 | Steps:  5676 | Total Reward: -21804.414681642782|
| Episode:  67 | Epsilon:  0.08 | Reward: -270.25342602138227 | Average Reward: -329.473 | Steps:  5730 | Total Reward: -22074.668107664165|
| Episode:  68 | Epsilon:  0.08 | Reward: -496.6812767639115 | Average Reward: -331.932 | Steps:  5823 | Total Reward: -22571.349384428067|
| Episode:  69 | Epsilon:  0.08 | Reward: -319.94025939983976 | Average Reward: -331.758 | Steps:  5874 | Total Reward: -22891.289643827913|
| Episode:  70 | Epsilon:  0.08 | Reward: -478.46793831441227 | Average Reward: -333.854 | Steps:  5928 | Total Reward: -23369.757582142312|
| Episode:  71 | Epsilon:  0.08 | Reward: -522.7005620821433 | Average Reward: -336.513 | Steps:  6042 | Total Reward: -23892.458144224456|
| Episode:  72 | Epsilon:  0.07 | Reward: -442.0566915911111 | Average Reward: -337.979 | Steps:  6128 | Total Reward: -24334.514835815567|
| Episode:  73 | Epsilon:  0.07 | Reward: -104.69862292205754 | Average Reward: -334.784 | Steps:  6186 | Total Reward: -24439.213458737635|
| Episode:  74 | Epsilon:  0.07 | Reward: -364.96665876827484 | Average Reward: -335.192 | Steps:  6299 | Total Reward: -24804.18011750589|
| Episode:  75 | Epsilon:  0.07 | Reward: -85.90451416970267 | Average Reward: -331.868 | Steps:  6392 | Total Reward: -24890.084631675603|
| Episode:  76 | Epsilon:  0.07 | Reward: -56.52290979532388 | Average Reward: -328.245 | Steps:  6449 | Total Reward: -24946.607541470923|
| Episode:  77 | Epsilon:  0.07 | Reward: -141.0342864960065 | Average Reward: -325.814 | Steps:  6534 | Total Reward: -25087.641827966938|
| Episode:  78 | Epsilon:  0.07 | Reward: -264.0524028970186 | Average Reward: -325.022 | Steps:  6622 | Total Reward: -25351.694230863948|
| Episode:  79 | Epsilon:  0.07 | Reward: -476.76654331049434 | Average Reward: -326.943 | Steps:  6703 | Total Reward: -25828.460774174444|
| Episode:  80 | Epsilon:  0.07 | Reward: -384.94929048836485 | Average Reward: -327.668 | Steps:  6780 | Total Reward: -26213.410064662803|
| Episode:  81 | Epsilon:  0.07 | Reward: -506.9022629058072 | Average Reward: -329.880 | Steps:  6867 | Total Reward: -26720.312327568605|
| Episode:  82 | Epsilon:  0.06 | Reward: -150.5525770118752 | Average Reward: -327.693 | Steps:  6940 | Total Reward: -26870.86490458049|
| Episode:  83 | Epsilon:  0.06 | Reward: -516.2854130341512 | Average Reward: -329.966 | Steps:  7029 | Total Reward: -27387.15031761463|
| Episode:  84 | Epsilon:  0.06 | Reward: -127.28159116693655 | Average Reward: -327.553 | Steps:  7088 | Total Reward: -27514.43190878157|
| Episode:  85 | Epsilon:  0.06 | Reward: -45.42240605438338 | Average Reward: -324.234 | Steps:  7187 | Total Reward: -27559.854314835946|
| Episode:  86 | Epsilon:  0.06 | Reward: -386.7274627691595 | Average Reward: -324.960 | Steps:  7314 | Total Reward: -27946.581777605104|
| Episode:  87 | Epsilon:  0.06 | Reward: -349.6224635477487 | Average Reward: -325.244 | Steps:  7380 | Total Reward: -28296.204241152853|
| Episode:  88 | Epsilon:  0.06 | Reward: -338.2740813204275 | Average Reward: -325.392 | Steps:  7483 | Total Reward: -28634.478322473267|
| Episode:  89 | Epsilon:  0.06 | Reward: -155.05203515004655 | Average Reward: -323.478 | Steps:  7567 | Total Reward: -28789.530357623305|
| Episode:  90 | Epsilon:  0.06 | Reward: -462.0910163913321 | Average Reward: -325.018 | Steps:  7668 | Total Reward: -29251.621374014638|
| Episode:  91 | Epsilon:  0.06 | Reward: -182.16509746153906 | Average Reward: -323.448 | Steps:  7738 | Total Reward: -29433.786471476185|
| Episode:  92 | Epsilon:  0.06 | Reward: -583.2248440843146 | Average Reward: -326.272 | Steps:  7833 | Total Reward: -30017.011315560503|
| Episode:  93 | Epsilon:  0.06 | Reward: -293.66953190550623 | Average Reward: -325.921 | Steps:  7886 | Total Reward: -30310.680847466014|
| Episode:  94 | Epsilon:  0.06 | Reward: -721.1407135237517 | Average Reward: -330.126 | Steps:  7969 | Total Reward: -31031.821560989774|
| Episode:  95 | Epsilon:  0.06 | Reward: -389.6188055419047 | Average Reward: -330.752 | Steps:  8111 | Total Reward: -31421.44036653168|
| Episode:  96 | Epsilon:  0.06 | Reward: -356.0580201328528 | Average Reward: -331.016 | Steps:  8196 | Total Reward: -31777.498386664553|
| Episode:  97 | Epsilon:  0.06 | Reward: -262.1764700126471 | Average Reward: -330.306 | Steps:  8257 | Total Reward: -32039.6748566772|
| Episode:  98 | Epsilon:  0.06 | Reward: -79.08657676506925 | Average Reward: -327.742 | Steps:  8314 | Total Reward: -32118.76143344228|
| Episode:  99 | Epsilon:  0.06 | Reward: -674.7516723822825 | Average Reward: -331.248 | Steps:  8406 | Total Reward: -32793.51310582455|
| Episode: 100 | Epsilon:  0.06 | Reward: -382.04194341718727 | Average Reward: -331.756 | Steps:  8494 | Total Reward: -33175.55504924173|
| Episode: 101 | Epsilon:  0.06 | Reward: -277.6022352752962 | Average Reward: -332.015 | Steps:  8578 | Total Reward: -33453.15728451703|
| Episode: 102 | Epsilon:  0.06 | Reward: -349.9219631554182 | Average Reward: -334.836 | Steps:  8671 | Total Reward: -33803.07924767244|
| Episode: 103 | Epsilon:  0.06 | Reward: -141.57760666235282 | Average Reward: -332.570 | Steps:  8730 | Total Reward: -33944.65685433481|
| Episode: 104 | Epsilon:  0.05 | Reward: -517.7144983958917 | Average Reward: -333.534 | Steps:  8814 | Total Reward: -34462.37135273074|
| Episode: 105 | Epsilon:  0.05 | Reward: -196.14941596319937 | Average Reward: -331.050 | Steps:  8892 | Total Reward: -34658.52076869391|
| Episode: 106 | Epsilon:  0.05 | Reward: -639.2064014811382 | Average Reward: -334.773 | Steps:  8957 | Total Reward: -35297.72717017507|
| Episode: 107 | Epsilon:  0.05 | Reward: -511.59038434375105 | Average Reward: -334.970 | Steps:  9034 | Total Reward: -35809.31755451885|
| Episode: 108 | Epsilon:  0.05 | Reward: -353.0672180427308 | Average Reward: -334.419 | Steps:  9130 | Total Reward: -36162.38477256156|
| Episode: 109 | Epsilon:  0.05 | Reward: -337.7762863669084 | Average Reward: -337.692 | Steps:  9189 | Total Reward: -36500.16105892849|
| Episode: 110 | Epsilon:  0.05 | Reward: -195.37913300348163 | Average Reward: -333.897 | Steps:  9269 | Total Reward: -36695.540191931985|
| Episode: 111 | Epsilon:  0.05 | Reward: -112.75768506539013 | Average Reward: -331.234 | Steps:  9327 | Total Reward: -36808.29787699736|
| Episode: 112 | Epsilon:  0.05 | Reward: -364.7009733957795 | Average Reward: -328.859 | Steps:  9388 | Total Reward: -37172.99885039317|
| Episode: 113 | Epsilon:  0.05 | Reward: -206.85452894109974 | Average Reward: -328.961 | Steps:  9475 | Total Reward: -37379.853379334265|
| Episode: 114 | Epsilon:  0.05 | Reward: -151.0979096954954 | Average Reward: -325.329 | Steps:  9540 | Total Reward: -37530.95128902976|
| Episode: 115 | Epsilon:  0.05 | Reward: -210.9983417247976 | Average Reward: -323.625 | Steps:  9592 | Total Reward: -37741.949630754585|
| Episode: 116 | Epsilon:  0.05 | Reward: -359.03720438149 | Average Reward: -321.842 | Steps:  9672 | Total Reward: -38100.986835136086|
| Episode: 117 | Epsilon:  0.05 | Reward: -522.0996119113038 | Average Reward: -323.498 | Steps:  9742 | Total Reward: -38623.08644704741|
| Episode: 118 | Epsilon:  0.05 | Reward: -586.9197239376876 | Average Reward: -327.678 | Steps:  9808 | Total Reward: -39210.0061709851|
| Episode: 119 | Epsilon:  0.05 | Reward: -226.19541583407863 | Average Reward: -324.864 | Steps:  9897 | Total Reward: -39436.201586819174|
| Episode: 120 | Epsilon:  0.05 | Reward: -232.09410690735513 | Average Reward: -323.267 | Steps:  9986 | Total Reward: -39668.29569372653|
| Episode: 121 | Epsilon:  0.05 | Reward: -243.53579349229867 | Average Reward: -322.413 | Steps: 10065 | Total Reward: -39911.83148721883|
| Episode: 122 | Epsilon:  0.05 | Reward: -357.89026632828995 | Average Reward: -324.228 | Steps: 10126 | Total Reward: -40269.7217535471|
| Episode: 123 | Epsilon:  0.05 | Reward: -29.573483104656546 | Average Reward: -323.252 | Steps: 10226 | Total Reward: -40299.29523665179|
| Episode: 124 | Epsilon:  0.05 | Reward: -671.0908421938948 | Average Reward: -327.445 | Steps: 10331 | Total Reward: -40970.386078845666|
| Episode: 125 | Epsilon:  0.05 | Reward: -343.6973811041714 | Average Reward: -327.099 | Steps: 10438 | Total Reward: -41314.08345994987|
| Episode: 126 | Epsilon:  0.05 | Reward: -554.2360995614849 | Average Reward: -331.529 | Steps: 10532 | Total Reward: -41868.319559511365|
| Episode: 127 | Epsilon:  0.05 | Reward: -283.1882171956042 | Average Reward: -331.373 | Steps: 10609 | Total Reward: -42151.507776706974|
| Episode: 128 | Epsilon:  0.05 | Reward: -450.54812588650327 | Average Reward: -334.273 | Steps: 10698 | Total Reward: -42602.0559025935|
| Episode: 129 | Epsilon:  0.05 | Reward: -427.9051212970051 | Average Reward: -335.135 | Steps: 10766 | Total Reward: -43029.96102389054|
| Episode: 130 | Epsilon:  0.05 | Reward: -336.5649626148967 | Average Reward: -336.081 | Steps: 10862 | Total Reward: -43366.52598650546|
| Episode: 131 | Epsilon:  0.05 | Reward: -522.5858614497088 | Average Reward: -339.104 | Steps: 10947 | Total Reward: -43889.111847955144|
| Episode: 132 | Epsilon:  0.05 | Reward: -290.6746865908299 | Average Reward: -338.497 | Steps: 11036 | Total Reward: -44179.786534545965|
| Episode: 133 | Epsilon:  0.05 | Reward: -601.9991062150232 | Average Reward: -340.969 | Steps: 11109 | Total Reward: -44781.785640761016|
| Episode: 134 | Epsilon:  0.05 | Reward: -125.65246588154506 | Average Reward: -338.781 | Steps: 11181 | Total Reward: -44907.43810664254|
| Episode: 135 | Epsilon:  0.05 | Reward: -119.55937249394914 | Average Reward: -338.544 | Steps: 11254 | Total Reward: -45026.997479136495|
| Episode: 136 | Epsilon:  0.05 | Reward: -140.9651942007818 | Average Reward: -338.077 | Steps: 11327 | Total Reward: -45167.96267333729|
| Episode: 137 | Epsilon:  0.05 | Reward: -114.56567559915452 | Average Reward: -336.820 | Steps: 11408 | Total Reward: -45282.52834893644|
| Episode: 138 | Epsilon:  0.05 | Reward: -122.07042748891877 | Average Reward: -334.686 | Steps: 11468 | Total Reward: -45404.598776425366|
| Episode: 139 | Epsilon:  0.05 | Reward: -285.549212494435 | Average Reward: -333.174 | Steps: 11568 | Total Reward: -45690.14798891983|
| Episode: 140 | Epsilon:  0.05 | Reward: -457.7065445627745 | Average Reward: -336.471 | Steps: 11643 | Total Reward: -46147.8545334826|
| Episode: 141 | Epsilon:  0.05 | Reward: -146.25442536200626 | Average Reward: -336.768 | Steps: 11698 | Total Reward: -46294.10895884458|
| Episode: 142 | Epsilon:  0.05 | Reward: -467.87038949849614 | Average Reward: -340.396 | Steps: 11775 | Total Reward: -46761.9793483431|
| Episode: 143 | Epsilon:  0.05 | Reward: -121.4656410754292 | Average Reward: -339.888 | Steps: 11840 | Total Reward: -46883.444989418495|
| Episode: 144 | Epsilon:  0.05 | Reward: -636.2847654985867 | Average Reward: -345.263 | Steps: 11934 | Total Reward: -47519.7297549171|
| Episode: 145 | Epsilon:  0.05 | Reward: -29.90502332002653 | Average Reward: -341.354 | Steps: 12009 | Total Reward: -47549.63477823714|
| Episode: 146 | Epsilon:  0.05 | Reward: -169.79722036499174 | Average Reward: -342.132 | Steps: 12082 | Total Reward: -47719.431998602166|
| Episode: 147 | Epsilon:  0.05 | Reward: -79.24795451833249 | Average Reward: -339.537 | Steps: 12135 | Total Reward: -47798.6799531205|
| Episode: 148 | Epsilon:  0.05 | Reward: -461.9488592199939 | Average Reward: -340.086 | Steps: 12214 | Total Reward: -48260.62881234048|
| Episode: 149 | Epsilon:  0.05 | Reward: -331.3585797120868 | Average Reward: -340.129 | Steps: 12343 | Total Reward: -48591.98739205263|
| Episode: 150 | Epsilon:  0.05 | Reward: -332.33773493456977 | Average Reward: -339.662 | Steps: 12438 | Total Reward: -48924.32512698721|
| Episode: 151 | Epsilon:  0.05 | Reward: -566.7650195306119 | Average Reward: -344.010 | Steps: 12506 | Total Reward: -49491.090146517854|
| Episode: 152 | Epsilon:  0.05 | Reward: -615.9444179805914 | Average Reward: -347.060 | Steps: 12595 | Total Reward: -50107.03456449843|
| Episode: 153 | Epsilon:  0.05 | Reward: -452.2331273482594 | Average Reward: -347.630 | Steps: 12701 | Total Reward: -50559.26769184666|
| Episode: 154 | Epsilon:  0.05 | Reward: -101.9552385209131 | Average Reward: -342.873 | Steps: 12758 | Total Reward: -50661.22293036756|
| Episode: 155 | Epsilon:  0.05 | Reward: -378.62962410647737 | Average Reward: -343.641 | Steps: 12826 | Total Reward: -51039.85255447405|
| Episode: 156 | Epsilon:  0.05 | Reward: -490.3044734630052 | Average Reward: -343.149 | Steps: 12907 | Total Reward: -51530.15702793705|
| Episode: 157 | Epsilon:  0.05 | Reward: -290.10996895390474 | Average Reward: -341.836 | Steps: 13024 | Total Reward: -51820.26699689099|
| Episode: 158 | Epsilon:  0.05 | Reward: -455.90456200471453 | Average Reward: -338.037 | Steps: 13084 | Total Reward: -52276.17155889571|
| Episode: 159 | Epsilon:  0.05 | Reward: -396.38032328649325 | Average Reward: -339.331 | Steps: 13139 | Total Reward: -52672.551882182204|
| Episode: 160 | Epsilon:  0.05 | Reward: -499.25984031551985 | Average Reward: -340.578 | Steps: 13271 | Total Reward: -53171.81172249772|
| Episode: 161 | Epsilon:  0.05 | Reward: -371.2006083102652 | Average Reward: -339.949 | Steps: 13381 | Total Reward: -53543.01233080794|
| Episode: 162 | Epsilon:  0.05 | Reward: -440.628767784859 | Average Reward: -339.326 | Steps: 13470 | Total Reward: -53983.64109859279|
| Episode: 163 | Epsilon:  0.05 | Reward: -668.4588578205727 | Average Reward: -338.974 | Steps: 13576 | Total Reward: -54652.099956413345|
| Episode: 164 | Epsilon:  0.05 | Reward: -646.0305370138598 | Average Reward: -343.916 | Steps: 13652 | Total Reward: -55298.130493427205|
| Episode: 165 | Epsilon:  0.05 | Reward: -167.49752818175608 | Average Reward: -340.634 | Steps: 13730 | Total Reward: -55465.628021608936|
| Episode: 166 | Epsilon:  0.05 | Reward: -653.0724328512541 | Average Reward: -343.143 | Steps: 13804 | Total Reward: -56118.70045446017|
| Episode: 167 | Epsilon:  0.05 | Reward: -374.420472437027 | Average Reward: -344.185 | Steps: 13884 | Total Reward: -56493.12092689722|
| Episode: 168 | Epsilon:  0.05 | Reward: -399.83498846718715 | Average Reward: -343.216 | Steps: 13961 | Total Reward: -56892.9559153644|
| Episode: 169 | Epsilon:  0.05 | Reward: -541.3005773421285 | Average Reward: -345.430 | Steps: 14035 | Total Reward: -57434.25649270652|
| Episode: 170 | Epsilon:  0.05 | Reward: 8.717954485994795 | Average Reward: -340.558 | Steps: 14104 | Total Reward: -57425.538538220506|
| Episode: 171 | Epsilon:  0.05 | Reward: -248.4552709565583 | Average Reward: -337.815 | Steps: 14186 | Total Reward: -57673.993809177075|
| Episode: 172 | Epsilon:  0.05 | Reward: -221.9512186628828 | Average Reward: -335.614 | Steps: 14254 | Total Reward: -57895.94502783996|
| Episode: 173 | Epsilon:  0.05 | Reward: -353.2558269724602 | Average Reward: -338.100 | Steps: 14343 | Total Reward: -58249.20085481242|
| Episode: 174 | Epsilon:  0.05 | Reward: -278.10863402333007 | Average Reward: -337.231 | Steps: 14399 | Total Reward: -58527.309488835774|
