+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
+------------------------------+-----------+
|          Parameter           |   Value   |
+==============================+===========+
| Loss Metric:                 | smooth_l1 |
+------------------------------+-----------+
| Sequence Length:             | 20        |
+------------------------------+-----------+
| Learning Rate:               | 0.001     |
+------------------------------+-----------+
| Update Target Steps:         | 10000     |
+------------------------------+-----------+
| Optimizer:                   | adamW     |
+------------------------------+-----------+
| Hopfield Inverse Temperature | 0.010     |
+------------------------------+-----------+
| Big or Small Loss            | no        |
+------------------------------+-----------+
| Soft or Hard Update          | hard      |
+------------------------------+-----------+
| Polyak Factor                | None      |
+------------------------------+-----------+
| Episode:   1 | Epsilon:  0.90 | Reward: -267.5684515226138 | Average Reward: -267.568 | Steps:   128 | Total Reward: -267.5684515226138|
| Episode:  23 | Epsilon:  0.37 | Reward: -366.3180613608808 | Average Reward: -378.833 | Steps:  1843 | Total Reward: -8713.152817565111|
| Episode:  24 | Epsilon:  0.35 | Reward: -558.4246885716757 | Average Reward: -386.316 | Steps:  1918 | Total Reward: -9271.577506136786|
| Episode:  25 | Epsilon:  0.34 | Reward: -701.010154375769 | Average Reward: -398.904 | Steps:  2000 | Total Reward: -9972.587660512558|
| Episode:  26 | Epsilon:  0.33 | Reward: -266.35868206172904 | Average Reward: -393.806 | Steps:  2099 | Total Reward: -10238.946342574272|
| Episode:  27 | Epsilon:  0.32 | Reward: -474.602815276644 | Average Reward: -396.798 | Steps:  2230 | Total Reward: -10713.549157850915|
| Episode:  28 | Epsilon:  0.31 | Reward: -248.90626951372016 | Average Reward: -391.516 | Steps:  2367 | Total Reward: -10962.455427364637|
| Episode:  29 | Epsilon:  0.30 | Reward: -235.04341298628927 | Average Reward: -386.121 | Steps:  2536 | Total Reward: -11197.498840350923|
| Episode:  30 | Epsilon:  0.29 | Reward: -234.50510689532172 | Average Reward: -381.067 | Steps:  2654 | Total Reward: -11432.003947246238|
| Episode:  31 | Epsilon:  0.28 | Reward: -368.2444097312755 | Average Reward: -380.653 | Steps:  2838 | Total Reward: -11800.2483569775|
| Episode:  32 | Epsilon:  0.27 | Reward: -334.91742721337926 | Average Reward: -379.224 | Steps:  2965 | Total Reward: -12135.165784190875|
| Episode:  33 | Epsilon:  0.26 | Reward: -26.774938383952062 | Average Reward: -368.544 | Steps:  3118 | Total Reward: -12161.94072257483|
| Episode:  34 | Epsilon:  0.25 | Reward: -41.27994404298511 | Average Reward: -358.918 | Steps:  3414 | Total Reward: -12203.220666617826|
| Episode:  35 | Epsilon:  0.25 | Reward: -103.76887068876317 | Average Reward: -351.628 | Steps:  3607 | Total Reward: -12306.989537306596|
| Episode:  36 | Epsilon:  0.24 | Reward: -226.6835904935885 | Average Reward: -348.158 | Steps:  3770 | Total Reward: -12533.673127800177|
| Episode:  37 | Epsilon:  0.23 | Reward: -525.6719138574794 | Average Reward: -352.955 | Steps:  3865 | Total Reward: -13059.345041657658|
| Episode:  38 | Epsilon:  0.23 | Reward: -210.72403483465473 | Average Reward: -349.212 | Steps:  3976 | Total Reward: -13270.069076492315|
| Episode:  39 | Epsilon:  0.22 | Reward: 143.4155262635553 | Average Reward: -336.581 | Steps:  4930 | Total Reward: -13126.653550228735|
| Episode:  40 | Epsilon:  0.21 | Reward: 118.9248866388274 | Average Reward: -325.193 | Steps:  5930 | Total Reward: -13007.728663589887|
| Episode:  41 | Epsilon:  0.21 | Reward: -352.3345226134918 | Average Reward: -325.855 | Steps:  6419 | Total Reward: -13360.063186203375|
| Episode:  42 | Epsilon:  0.20 | Reward: -135.5051825316159 | Average Reward: -321.323 | Steps:  6660 | Total Reward: -13495.568368735|
| Episode:  43 | Epsilon:  0.20 | Reward: -288.88034305439777 | Average Reward: -320.569 | Steps:  6956 | Total Reward: -13784.448711789391|
| Episode:  44 | Epsilon:  0.19 | Reward: 130.03038795605042 | Average Reward: -310.328 | Steps:  7541 | Total Reward: -13654.41832383335|
| Episode:  45 | Epsilon:  0.19 | Reward: 229.28755370463392 | Average Reward: -298.336 | Steps:  8182 | Total Reward: -13425.130770128733|
| Episode:  46 | Epsilon:  0.18 | Reward: -236.34109843555046 | Average Reward: -296.989 | Steps:  8325 | Total Reward: -13661.471868564286|
| Episode:  47 | Epsilon:  0.18 | Reward: -262.68517947180845 | Average Reward: -296.259 | Steps:  8539 | Total Reward: -13924.157048036082|
| Episode:  48 | Epsilon:  0.18 | Reward: -234.12693823157935 | Average Reward: -294.964 | Steps:  8790 | Total Reward: -14158.283986267665|
| Episode:  49 | Epsilon:  0.17 | Reward: -66.0928347343665 | Average Reward: -290.293 | Steps:  9019 | Total Reward: -14224.376821002026|
| Episode:  50 | Epsilon:  0.17 | Reward: -284.1626055439428 | Average Reward: -290.171 | Steps:  9317 | Total Reward: -14508.539426545964|
| Episode:  51 | Epsilon:  0.17 | Reward: -169.4901697150108 | Average Reward: -287.805 | Steps:  9546 | Total Reward: -14678.02959626096|
| Episode:  52 | Epsilon:  0.16 | Reward: -254.2326382458431 | Average Reward: -287.159 | Steps:  9845 | Total Reward: -14932.262234506788|
| Episode:  53 | Epsilon:  0.16 | Reward: -77.65011110028371 | Average Reward: -283.206 | Steps: 10013 | Total Reward: -15009.912345607083|
| Episode:  54 | Epsilon:  0.16 | Reward: -384.49721675877834 | Average Reward: -285.082 | Steps: 10237 | Total Reward: -15394.409562365849|
| Episode:  55 | Epsilon:  0.15 | Reward: -241.54599079655458 | Average Reward: -284.290 | Steps: 10504 | Total Reward: -15635.955553162396|
| Episode:  56 | Epsilon:  0.15 | Reward: -170.58581089311582 | Average Reward: -282.260 | Steps: 10711 | Total Reward: -15806.541364055507|
| Episode:  57 | Epsilon:  0.15 | Reward: -64.77563259635 | Average Reward: -278.444 | Steps: 10890 | Total Reward: -15871.316996651853|
| Episode:  58 | Epsilon:  0.15 | Reward: -55.836343285206425 | Average Reward: -274.606 | Steps: 11157 | Total Reward: -15927.153339937062|
| Episode:  59 | Epsilon:  0.14 | Reward: -31.06028920163314 | Average Reward: -270.478 | Steps: 11342 | Total Reward: -15958.213629138698|
| Episode:  60 | Epsilon:  0.14 | Reward: -57.027128921338516 | Average Reward: -266.921 | Steps: 11610 | Total Reward: -16015.240758060028|
| Episode:  61 | Epsilon:  0.14 | Reward: -280.21782878712577 | Average Reward: -267.139 | Steps: 11853 | Total Reward: -16295.45858684714|
| Episode:  62 | Epsilon:  0.14 | Reward: 192.1190528848145 | Average Reward: -259.731 | Steps: 12401 | Total Reward: -16103.339533962302|
| Episode:  63 | Epsilon:  0.14 | Reward: -159.25639025700923 | Average Reward: -258.136 | Steps: 12617 | Total Reward: -16262.595924219318|
| Episode:  64 | Epsilon:  0.13 | Reward: -201.60343956583677 | Average Reward: -257.253 | Steps: 12800 | Total Reward: -16464.19936378516|
| Episode:  65 | Epsilon:  0.13 | Reward: -78.30695129791472 | Average Reward: -254.500 | Steps: 12990 | Total Reward: -16542.50631508307|
| Episode:  66 | Epsilon:  0.13 | Reward: -22.581237182987806 | Average Reward: -250.986 | Steps: 13173 | Total Reward: -16565.087552266057|
| Episode:  67 | Epsilon:  0.13 | Reward: 269.7285278981982 | Average Reward: -243.214 | Steps: 13564 | Total Reward: -16295.359024367874|
| Episode:  68 | Epsilon:  0.13 | Reward: -155.41671670028649 | Average Reward: -241.923 | Steps: 13735 | Total Reward: -16450.77574106816|
| Episode:  69 | Epsilon:  0.13 | Reward: -45.42287076763748 | Average Reward: -239.075 | Steps: 13934 | Total Reward: -16496.198611835796|
| Episode:  70 | Epsilon:  0.13 | Reward: -20.11137031934281 | Average Reward: -235.947 | Steps: 14186 | Total Reward: -16516.309982155162|
| Episode:  71 | Epsilon:  0.12 | Reward: -77.87303852171522 | Average Reward: -233.721 | Steps: 14370 | Total Reward: -16594.183020676886|
| Episode:  72 | Epsilon:  0.12 | Reward: -61.62037054599078 | Average Reward: -231.331 | Steps: 14544 | Total Reward: -16655.80339122285|
| Episode:  73 | Epsilon:  0.12 | Reward: 245.871212736107 | Average Reward: -224.794 | Steps: 14895 | Total Reward: -16409.932178486757|
| Episode:  74 | Epsilon:  0.12 | Reward: -255.7758485616551 | Average Reward: -225.212 | Steps: 15170 | Total Reward: -16665.708027048437|
| Episode:  75 | Epsilon:  0.12 | Reward: -181.15267122912786 | Average Reward: -224.625 | Steps: 15346 | Total Reward: -16846.86069827756|
| Episode:  76 | Epsilon:  0.12 | Reward: 190.2063398970661 | Average Reward: -219.167 | Steps: 15864 | Total Reward: -16656.654358380532|
| Episode:  77 | Epsilon:  0.12 | Reward: -25.0381130247182 | Average Reward: -216.645 | Steps: 16111 | Total Reward: -16681.69247140528|
| Episode:  78 | Epsilon:  0.12 | Reward: -235.11789925201214 | Average Reward: -216.882 | Steps: 16269 | Total Reward: -16916.810370657277|
| Episode:  79 | Epsilon:  0.12 | Reward: -74.91737268069454 | Average Reward: -215.085 | Steps: 16436 | Total Reward: -16991.727743337968|
| Episode:  80 | Epsilon:  0.12 | Reward: 20.615444689413607 | Average Reward: -212.139 | Steps: 16685 | Total Reward: -16971.112298648553|
| Episode:  81 | Epsilon:  0.11 | Reward: -249.88485628970614 | Average Reward: -212.605 | Steps: 16938 | Total Reward: -17220.99715493828|
| Episode:  82 | Epsilon:  0.11 | Reward: -17.342854578387175 | Average Reward: -210.224 | Steps: 17087 | Total Reward: -17238.34000951667|
| Episode:  83 | Epsilon:  0.11 | Reward: -30.00197097975044 | Average Reward: -208.052 | Steps: 17304 | Total Reward: -17268.341980496432|
| Episode:  84 | Epsilon:  0.11 | Reward: -152.4268095219553 | Average Reward: -207.390 | Steps: 17490 | Total Reward: -17420.768790018374|
| Episode:  85 | Epsilon:  0.11 | Reward: -57.54613239480631 | Average Reward: -205.627 | Steps: 17784 | Total Reward: -17478.314922413178|
| Episode:  86 | Epsilon:  0.11 | Reward: -271.8858204142748 | Average Reward: -206.398 | Steps: 17942 | Total Reward: -17750.200742827445|
| Episode:  87 | Epsilon:  0.11 | Reward: 226.9849211928116 | Average Reward: -201.416 | Steps: 18542 | Total Reward: -17523.21582163464|
| Episode:  88 | Epsilon:  0.11 | Reward: -202.86798876538688 | Average Reward: -201.433 | Steps: 18730 | Total Reward: -17726.083810400007|
| Episode:  89 | Epsilon:  0.11 | Reward: -32.33740074489036 | Average Reward: -199.533 | Steps: 18913 | Total Reward: -17758.421211144916|
| Episode:  90 | Epsilon:  0.11 | Reward: -51.74125470709666 | Average Reward: -197.891 | Steps: 19111 | Total Reward: -17810.16246585204|
| Episode:  91 | Epsilon:  0.11 | Reward: -199.1239482740113 | Average Reward: -197.904 | Steps: 19350 | Total Reward: -18009.286414126065|
| Episode:  92 | Epsilon:  0.11 | Reward: -238.60983578308324 | Average Reward: -198.347 | Steps: 19583 | Total Reward: -18247.896249909136|
| Episode:  93 | Epsilon:  0.11 | Reward: -30.18470746402349 | Average Reward: -196.539 | Steps: 19802 | Total Reward: -18278.080957373153|
| Episode:  94 | Epsilon:  0.11 | Reward: -227.99114649355894 | Average Reward: -196.873 | Steps: 19984 | Total Reward: -18506.072103866707|
| Episode:  95 | Epsilon:  0.11 | Reward: -257.9298196221248 | Average Reward: -197.516 | Steps: 20159 | Total Reward: -18764.00192348883|
| Episode:  96 | Epsilon:  0.11 | Reward: -271.872914265784 | Average Reward: -198.290 | Steps: 20399 | Total Reward: -19035.87483775462|
| Episode:  97 | Epsilon:  0.11 | Reward: -247.00332688025986 | Average Reward: -198.793 | Steps: 20558 | Total Reward: -19282.878164634876|
| Episode:  98 | Epsilon:  0.11 | Reward: -103.26542068874191 | Average Reward: -197.818 | Steps: 20813 | Total Reward: -19386.143585323618|
| Episode:  99 | Epsilon:  0.11 | Reward: -185.40669828438905 | Average Reward: -197.692 | Steps: 20982 | Total Reward: -19571.55028360801|
| Episode: 100 | Epsilon:  0.11 | Reward: 76.47522486657812 | Average Reward: -194.951 | Steps: 21915 | Total Reward: -19495.075058741444|
| Episode: 101 | Epsilon:  0.11 | Reward: -40.946235565884535 | Average Reward: -192.685 | Steps: 22094 | Total Reward: -19536.021294307327|
| Episode: 102 | Epsilon:  0.11 | Reward: -198.1244577755669 | Average Reward: -191.036 | Steps: 22249 | Total Reward: -19734.145752082906|
| Episode: 103 | Epsilon:  0.10 | Reward: -237.607131971216 | Average Reward: -192.134 | Steps: 22420 | Total Reward: -19971.75288405412|
| Episode: 104 | Epsilon:  0.10 | Reward: -197.24948174638197 | Average Reward: -192.968 | Steps: 22630 | Total Reward: -20169.002365800498|
| Episode: 105 | Epsilon:  0.10 | Reward: -17.968293858422726 | Average Reward: -189.207 | Steps: 22801 | Total Reward: -20186.970659658924|
| Episode: 106 | Epsilon:  0.10 | Reward: -166.76952583755772 | Average Reward: -187.376 | Steps: 23024 | Total Reward: -20353.74018549647|
| Episode: 107 | Epsilon:  0.10 | Reward: 26.927022002051658 | Average Reward: -182.867 | Steps: 23241 | Total Reward: -20326.813163494397|
| Episode: 108 | Epsilon:  0.10 | Reward: -212.05720348698046 | Average Reward: -181.468 | Steps: 23401 | Total Reward: -20538.870366981366|
| Episode: 109 | Epsilon:  0.10 | Reward: -237.70165117112046 | Average Reward: -181.451 | Steps: 23619 | Total Reward: -20776.572018152492|
| Episode: 110 | Epsilon:  0.10 | Reward: -223.55212901557115 | Average Reward: -179.826 | Steps: 23813 | Total Reward: -21000.124147168055|
| Episode: 111 | Epsilon:  0.10 | Reward: -60.22131156128826 | Average Reward: -175.338 | Steps: 23990 | Total Reward: -21060.345458729334|
| Episode: 112 | Epsilon:  0.10 | Reward: -3.042357718695925 | Average Reward: -170.474 | Steps: 24172 | Total Reward: -21063.387816448023|
| Episode: 113 | Epsilon:  0.10 | Reward: -198.37241323417464 | Average Reward: -168.986 | Steps: 24418 | Total Reward: -21261.760229682215|
| Episode: 114 | Epsilon:  0.10 | Reward: -200.36378232519985 | Average Reward: -167.864 | Steps: 24568 | Total Reward: -21462.124012007393|
| Episode: 115 | Epsilon:  0.10 | Reward: -153.27220553248623 | Average Reward: -164.440 | Steps: 24740 | Total Reward: -21615.396217539866|
| Episode: 116 | Epsilon:  0.10 | Reward: -31.747484980505305 | Average Reward: -159.079 | Steps: 24994 | Total Reward: -21647.143702520403|
| Episode: 117 | Epsilon:  0.10 | Reward: 265.1583741440865 | Average Reward: -151.098 | Steps: 25275 | Total Reward: -21381.98532837633|
| Episode: 118 | Epsilon:  0.10 | Reward: -188.83728490166254 | Average Reward: -148.942 | Steps: 25489 | Total Reward: -21570.822613277986|
| Episode: 119 | Epsilon:  0.10 | Reward: -204.32830636748443 | Average Reward: -145.959 | Steps: 25651 | Total Reward: -21775.15091964546|
| Episode: 120 | Epsilon:  0.10 | Reward: -52.07791730235012 | Average Reward: -144.022 | Steps: 25843 | Total Reward: -21827.228836947816|
| Episode: 121 | Epsilon:  0.10 | Reward: -31.133879797876773 | Average Reward: -138.117 | Steps: 26015 | Total Reward: -21858.362716745687|
| Episode: 122 | Epsilon:  0.10 | Reward: 250.96600053395665 | Average Reward: -132.606 | Steps: 26495 | Total Reward: -21607.39671621171|
| Episode: 123 | Epsilon:  0.10 | Reward: -10.304425567054636 | Average Reward: -129.045 | Steps: 26761 | Total Reward: -21617.70114177876|
| Episode: 124 | Epsilon:  0.10 | Reward: -251.2411774735748 | Average Reward: -125.974 | Steps: 26990 | Total Reward: -21868.942319252317|
| Episode: 125 | Epsilon:  0.10 | Reward: 230.3593184785003 | Average Reward: -116.660 | Steps: 27463 | Total Reward: -21638.583000773837|
| Episode: 126 | Epsilon:  0.10 | Reward: 4.8807700939480725 | Average Reward: -113.948 | Steps: 27717 | Total Reward: -21633.702230679868|
| Episode: 127 | Epsilon:  0.10 | Reward: -42.57110179930294 | Average Reward: -109.627 | Steps: 27956 | Total Reward: -21676.273332479166|
| Episode: 128 | Epsilon:  0.10 | Reward: -0.2506072943200053 | Average Reward: -107.141 | Steps: 28201 | Total Reward: -21676.523939773488|
| Episode: 129 | Epsilon:  0.10 | Reward: -268.4653251924712 | Average Reward: -107.475 | Steps: 28649 | Total Reward: -21944.989264965963|
| Episode: 130 | Epsilon:  0.10 | Reward: -8.318873008602992 | Average Reward: -105.213 | Steps: 28861 | Total Reward: -21953.308137974567|
| Episode: 131 | Epsilon:  0.10 | Reward: -194.8394949550663 | Average Reward: -103.479 | Steps: 29045 | Total Reward: -22148.147632929617|
| Episode: 132 | Epsilon:  0.10 | Reward: -10.66422070119323 | Average Reward: -100.236 | Steps: 29288 | Total Reward: -22158.8118536308|
| Episode: 133 | Epsilon:  0.10 | Reward: -33.982437597506575 | Average Reward: -100.309 | Steps: 29494 | Total Reward: -22192.79429122831|
| Episode: 134 | Epsilon:  0.10 | Reward: -228.9253716505594 | Average Reward: -102.185 | Steps: 29953 | Total Reward: -22421.719662878866|
| Episode: 135 | Epsilon:  0.10 | Reward: -213.5436906851108 | Average Reward: -103.283 | Steps: 30178 | Total Reward: -22635.26335356399|
| Episode: 136 | Epsilon:  0.10 | Reward: -47.12487653845372 | Average Reward: -101.487 | Steps: 30434 | Total Reward: -22682.388230102446|
| Episode: 137 | Epsilon:  0.10 | Reward: -164.45995071890397 | Average Reward: -97.875 | Steps: 30650 | Total Reward: -22846.848180821347|
| Episode: 138 | Epsilon:  0.10 | Reward: -66.04468290922077 | Average Reward: -96.428 | Steps: 30830 | Total Reward: -22912.892863730587|
| Episode: 139 | Epsilon:  0.10 | Reward: -158.50425064294507 | Average Reward: -99.447 | Steps: 30996 | Total Reward: -23071.39711437354|
| Episode: 140 | Epsilon:  0.10 | Reward: 232.16542916615035 | Average Reward: -98.315 | Steps: 31534 | Total Reward: -22839.231685207356|
| Episode: 141 | Epsilon:  0.10 | Reward: 195.55519722169436 | Average Reward: -92.836 | Steps: 32372 | Total Reward: -22643.6764879857|
| Episode: 142 | Epsilon:  0.10 | Reward: -202.80680568391733 | Average Reward: -93.509 | Steps: 32529 | Total Reward: -22846.48329366961|
| Episode: 143 | Epsilon:  0.10 | Reward: -7.2452082036944745 | Average Reward: -90.693 | Steps: 32706 | Total Reward: -22853.72850187332|
| Episode: 144 | Epsilon:  0.10 | Reward: -36.89325845938911 | Average Reward: -92.362 | Steps: 32948 | Total Reward: -22890.621760332706|
| Episode: 145 | Epsilon:  0.10 | Reward: -254.60797257067944 | Average Reward: -97.201 | Steps: 33194 | Total Reward: -23145.229732903375|
| Episode: 146 | Epsilon:  0.10 | Reward: -12.451733649035432 | Average Reward: -94.962 | Steps: 33428 | Total Reward: -23157.681466552443|
| Episode: 147 | Epsilon:  0.10 | Reward: -170.1457502920051 | Average Reward: -94.037 | Steps: 33653 | Total Reward: -23327.827216844413|
| Episode: 148 | Epsilon:  0.10 | Reward: -184.15574360010285 | Average Reward: -93.537 | Steps: 33798 | Total Reward: -23511.982960444522|
| Episode: 149 | Epsilon:  0.10 | Reward: 232.72529650423184 | Average Reward: -90.549 | Steps: 34137 | Total Reward: -23279.257663940265|
| Episode: 150 | Epsilon:  0.10 | Reward: -55.5034279356633 | Average Reward: -88.262 | Steps: 34399 | Total Reward: -23334.76109187595|
| Episode: 151 | Epsilon:  0.10 | Reward: -254.51475250343694 | Average Reward: -89.112 | Steps: 34756 | Total Reward: -23589.275844379412|
| Episode: 152 | Epsilon:  0.10 | Reward: 272.7307037058151 | Average Reward: -83.843 | Steps: 35319 | Total Reward: -23316.545140673574|
| Episode: 153 | Epsilon:  0.10 | Reward: -188.6012326440531 | Average Reward: -84.952 | Steps: 35551 | Total Reward: -23505.14637331762|
| Episode: 154 | Epsilon:  0.10 | Reward: -176.86369621580604 | Average Reward: -82.876 | Steps: 35740 | Total Reward: -23682.010069533408|
| Episode: 155 | Epsilon:  0.10 | Reward: 14.16487279037068 | Average Reward: -80.319 | Steps: 35983 | Total Reward: -23667.845196743037|
| Episode: 156 | Epsilon:  0.10 | Reward: -224.41019515115545 | Average Reward: -80.857 | Steps: 36283 | Total Reward: -23892.255391894225|
| Episode: 157 | Epsilon:  0.10 | Reward: -227.3557406927481 | Average Reward: -82.483 | Steps: 36548 | Total Reward: -24119.611132586964|
| Episode: 158 | Epsilon:  0.10 | Reward: -241.30175243368075 | Average Reward: -84.338 | Steps: 36802 | Total Reward: -24360.912885020618|
| Episode: 159 | Epsilon:  0.10 | Reward: -30.09819999669037 | Average Reward: -84.328 | Steps: 36978 | Total Reward: -24391.01108501733|
| Episode: 160 | Epsilon:  0.10 | Reward: -175.3711824536581 | Average Reward: -85.511 | Steps: 37226 | Total Reward: -24566.382267470985|
| Episode: 161 | Epsilon:  0.10 | Reward: -168.95795611791493 | Average Reward: -84.399 | Steps: 37401 | Total Reward: -24735.340223588886|
| Episode: 162 | Epsilon:  0.10 | Reward: -66.66962227891673 | Average Reward: -86.987 | Steps: 37592 | Total Reward: -24802.009845867797|
| Episode: 163 | Epsilon:  0.10 | Reward: 247.57365120788296 | Average Reward: -82.918 | Steps: 38105 | Total Reward: -24554.436194659946|
| Episode: 164 | Epsilon:  0.10 | Reward: -31.811947969419364 | Average Reward: -81.220 | Steps: 38307 | Total Reward: -24586.24814262939|
| Episode: 165 | Epsilon:  0.10 | Reward: -7.808003407936482 | Average Reward: -80.515 | Steps: 38510 | Total Reward: -24594.056146037306|
| Episode: 166 | Epsilon:  0.10 | Reward: 239.55741909995453 | Average Reward: -77.894 | Steps: 39078 | Total Reward: -24354.498726937385|
| Episode: 167 | Epsilon:  0.10 | Reward: -57.10457060232403 | Average Reward: -81.162 | Steps: 39247 | Total Reward: -24411.603297539703|
| Episode: 168 | Epsilon:  0.10 | Reward: 260.28494281890676 | Average Reward: -77.005 | Steps: 39572 | Total Reward: -24151.318354720803|
| Episode: 169 | Epsilon:  0.10 | Reward: -226.59882404455396 | Average Reward: -78.817 | Steps: 39815 | Total Reward: -24377.917178765336|
| Episode: 170 | Epsilon:  0.10 | Reward: -246.05020998796545 | Average Reward: -81.077 | Steps: 40262 | Total Reward: -24623.9673887533|
| Episode: 171 | Epsilon:  0.10 | Reward: -55.29873988565923 | Average Reward: -80.851 | Steps: 40574 | Total Reward: -24679.266128638945|
| Episode: 172 | Epsilon:  0.10 | Reward: -117.52654027554588 | Average Reward: -81.410 | Steps: 40804 | Total Reward: -24796.79266891447|
| Episode: 173 | Epsilon:  0.10 | Reward: 6.659816517090377 | Average Reward: -83.802 | Steps: 41057 | Total Reward: -24790.13285239739|
| Episode: 174 | Epsilon:  0.10 | Reward: -190.9614443825282 | Average Reward: -83.154 | Steps: 41294 | Total Reward: -24981.094296779884|
