+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
+------------------------------+-----------+
|          Parameter           |   Value   |
+==============================+===========+
| Loss Metric:                 | smooth_l1 |
+------------------------------+-----------+
| Sequence Length:             | 20        |
+------------------------------+-----------+
| Learning Rate:               | 0.001     |
+------------------------------+-----------+
| Update Target Steps:         | 5000      |
+------------------------------+-----------+
| Optimizer:                   | adamW     |
+------------------------------+-----------+
| Hopfield Inverse Temperature | 0.010     |
+------------------------------+-----------+
| Big or Small Loss            | no        |
+------------------------------+-----------+
| Soft or Hard Update          | soft      |
+------------------------------+-----------+
| Polyak Factor                | 0.750     |
+------------------------------+-----------+
| Episode:   1 | Epsilon:  0.90 | Reward: -106.61124206227775 | Average Reward: -106.611 | Steps:   119 | Total Reward: -106.61124206227775|
| Episode:  32 | Epsilon:  0.27 | Reward: -162.0103150547218 | Average Reward: -209.776 | Steps:  5468 | Total Reward: -6712.829107122166|
| Episode:  33 | Epsilon:  0.26 | Reward: -142.74818071939706 | Average Reward: -207.745 | Steps:  5576 | Total Reward: -6855.577287841563|
| Episode:  34 | Epsilon:  0.25 | Reward: -220.7736767886576 | Average Reward: -208.128 | Steps:  5745 | Total Reward: -7076.3509646302155|
| Episode:  35 | Epsilon:  0.25 | Reward: 142.13783237309897 | Average Reward: -198.120 | Steps:  6745 | Total Reward: -6934.213132257116|
| Episode:  36 | Epsilon:  0.24 | Reward: 22.05798625474992 | Average Reward: -192.004 | Steps:  6885 | Total Reward: -6912.155146002366|
| Episode:  37 | Epsilon:  0.23 | Reward: -132.41169364716984 | Average Reward: -190.394 | Steps:  7113 | Total Reward: -7044.566839649536|
| Episode:  38 | Epsilon:  0.23 | Reward: -0.9492316432636017 | Average Reward: -185.408 | Steps:  7362 | Total Reward: -7045.516071292796|
| Episode:  39 | Epsilon:  0.22 | Reward: 236.9466162849061 | Average Reward: -174.579 | Steps:  8020 | Total Reward: -6808.569455007877|
| Episode:  40 | Epsilon:  0.21 | Reward: -70.14910948172226 | Average Reward: -171.968 | Steps:  8183 | Total Reward: -6878.718564489596|
| Episode:  41 | Epsilon:  0.21 | Reward: -199.98587107866712 | Average Reward: -172.651 | Steps:  8389 | Total Reward: -7078.704435568262|
| Episode:  42 | Epsilon:  0.20 | Reward: -95.02934917336675 | Average Reward: -170.803 | Steps:  8604 | Total Reward: -7173.733784741625|
| Episode:  43 | Epsilon:  0.20 | Reward: -195.84813361215635 | Average Reward: -171.386 | Steps:  8971 | Total Reward: -7369.581918353782|
| Episode:  44 | Epsilon:  0.19 | Reward: -9.29505583861777 | Average Reward: -167.702 | Steps:  9264 | Total Reward: -7378.876974192393|
| Episode:  45 | Epsilon:  0.19 | Reward: -32.92958440819724 | Average Reward: -164.707 | Steps:  9517 | Total Reward: -7411.806558600591|
| Episode:  46 | Epsilon:  0.18 | Reward: -85.41555989864175 | Average Reward: -162.983 | Steps:  9781 | Total Reward: -7497.22211849923|
| Episode:  47 | Epsilon:  0.18 | Reward: 217.33785592030813 | Average Reward: -154.891 | Steps: 10471 | Total Reward: -7279.884262578928|
| Episode:  48 | Epsilon:  0.18 | Reward: -22.976927088361975 | Average Reward: -152.143 | Steps: 10747 | Total Reward: -7302.861189667279|
| Episode:  49 | Epsilon:  0.17 | Reward: -128.55362700675533 | Average Reward: -151.662 | Steps: 10905 | Total Reward: -7431.414816674034|
| Episode:  50 | Epsilon:  0.17 | Reward: -208.82319898900747 | Average Reward: -152.805 | Steps: 11132 | Total Reward: -7640.238015663043|
| Episode:  51 | Epsilon:  0.17 | Reward: -298.57390803281726 | Average Reward: -155.663 | Steps: 11297 | Total Reward: -7938.811923695864|
| Episode:  52 | Epsilon:  0.16 | Reward: -59.4684758259294 | Average Reward: -153.813 | Steps: 11470 | Total Reward: -7998.28039952179|
| Episode:  53 | Epsilon:  0.16 | Reward: -161.60146876469486 | Average Reward: -153.960 | Steps: 11641 | Total Reward: -8159.881868286479|
| Episode:  54 | Epsilon:  0.16 | Reward: -48.43787864989132 | Average Reward: -152.006 | Steps: 11858 | Total Reward: -8208.31974693637|
| Episode:  55 | Epsilon:  0.15 | Reward: -26.604370144391908 | Average Reward: -149.726 | Steps: 12039 | Total Reward: -8234.924117080765|
| Episode:  56 | Epsilon:  0.15 | Reward: -193.74607842067195 | Average Reward: -150.512 | Steps: 12225 | Total Reward: -8428.670195501434|
| Episode:  57 | Epsilon:  0.15 | Reward: -58.26131711354276 | Average Reward: -148.894 | Steps: 12418 | Total Reward: -8486.931512614976|
| Episode:  58 | Epsilon:  0.15 | Reward: -164.1007665410017 | Average Reward: -149.156 | Steps: 12630 | Total Reward: -8651.032279155992|
| Episode:  59 | Epsilon:  0.14 | Reward: -38.74517794389509 | Average Reward: -147.284 | Steps: 12812 | Total Reward: -8689.777457099877|
| Episode:  60 | Epsilon:  0.14 | Reward: -253.70305855376938 | Average Reward: -149.058 | Steps: 13044 | Total Reward: -8943.480515653651|
| Episode:  61 | Epsilon:  0.14 | Reward: -245.6732374407522 | Average Reward: -150.642 | Steps: 13340 | Total Reward: -9189.153753094413|
| Episode:  62 | Epsilon:  0.14 | Reward: -194.01316336283702 | Average Reward: -151.341 | Steps: 13497 | Total Reward: -9383.166916457254|
| Episode:  63 | Epsilon:  0.14 | Reward: -192.84296196239293 | Average Reward: -152.000 | Steps: 13658 | Total Reward: -9576.00987841963|
| Episode:  64 | Epsilon:  0.13 | Reward: -104.23565555106035 | Average Reward: -151.254 | Steps: 13858 | Total Reward: -9680.245533970674|
| Episode:  65 | Epsilon:  0.13 | Reward: -72.35919030205352 | Average Reward: -150.040 | Steps: 14108 | Total Reward: -9752.604724272709|
| Episode:  66 | Epsilon:  0.13 | Reward: -210.374121621872 | Average Reward: -150.954 | Steps: 14309 | Total Reward: -9962.97884589459|
| Episode:  67 | Epsilon:  0.13 | Reward: -43.03091260996585 | Average Reward: -149.343 | Steps: 14537 | Total Reward: -10006.009758504542|
| Episode:  68 | Epsilon:  0.13 | Reward: 9.483372571938574 | Average Reward: -147.008 | Steps: 14756 | Total Reward: -9996.526385932586|
| Episode:  69 | Epsilon:  0.13 | Reward: -209.0663340817935 | Average Reward: -147.907 | Steps: 14975 | Total Reward: -10205.592720014374|
| Episode:  70 | Epsilon:  0.13 | Reward: -265.85064691703394 | Average Reward: -149.592 | Steps: 15163 | Total Reward: -10471.443366931418|
| Episode:  71 | Epsilon:  0.12 | Reward: -229.7152638234062 | Average Reward: -150.721 | Steps: 15371 | Total Reward: -10701.158630754815|
| Episode:  72 | Epsilon:  0.12 | Reward: -13.195976553131445 | Average Reward: -148.810 | Steps: 15598 | Total Reward: -10714.354607307952|
| Episode:  73 | Epsilon:  0.12 | Reward: -272.46100715517787 | Average Reward: -150.504 | Steps: 15880 | Total Reward: -10986.815614463143|
| Episode:  74 | Epsilon:  0.12 | Reward: -169.5733935272744 | Average Reward: -150.762 | Steps: 16016 | Total Reward: -11156.38900799043|
| Episode:  75 | Epsilon:  0.12 | Reward: -130.9867905328165 | Average Reward: -150.498 | Steps: 16224 | Total Reward: -11287.375798523237|
| Episode:  76 | Epsilon:  0.12 | Reward: -131.85993986488447 | Average Reward: -150.253 | Steps: 16506 | Total Reward: -11419.23573838812|
| Episode:  77 | Epsilon:  0.12 | Reward: -38.10266832655576 | Average Reward: -148.797 | Steps: 16845 | Total Reward: -11457.33840671467|
| Episode:  78 | Epsilon:  0.12 | Reward: 10.632661816798375 | Average Reward: -146.753 | Steps: 17019 | Total Reward: -11446.70574489786|
| Episode:  79 | Epsilon:  0.12 | Reward: -43.438239697710955 | Average Reward: -145.445 | Steps: 17205 | Total Reward: -11490.143984595572|
| Episode:  80 | Epsilon:  0.12 | Reward: -96.59260780164395 | Average Reward: -144.834 | Steps: 17398 | Total Reward: -11586.736592397221|
| Episode:  81 | Epsilon:  0.11 | Reward: -48.99497244095729 | Average Reward: -143.651 | Steps: 17700 | Total Reward: -11635.731564838165|
| Episode:  82 | Epsilon:  0.11 | Reward: 275.7555775690266 | Average Reward: -138.536 | Steps: 18155 | Total Reward: -11359.97598726913|
| Episode:  83 | Epsilon:  0.11 | Reward: -30.684228435290123 | Average Reward: -137.237 | Steps: 18345 | Total Reward: -11390.660215704427|
| Episode:  84 | Epsilon:  0.11 | Reward: -41.03919205499546 | Average Reward: -136.092 | Steps: 18557 | Total Reward: -11431.699407759419|
| Episode:  85 | Epsilon:  0.11 | Reward: -198.24138119531412 | Average Reward: -136.823 | Steps: 18856 | Total Reward: -11629.940788954707|
| Episode:  86 | Epsilon:  0.11 | Reward: -218.4121639489822 | Average Reward: -137.772 | Steps: 19077 | Total Reward: -11848.352952903679|
| Episode:  87 | Epsilon:  0.11 | Reward: -170.9860155259413 | Average Reward: -138.153 | Steps: 19236 | Total Reward: -12019.338968429622|
| Episode:  88 | Epsilon:  0.11 | Reward: 23.86856859542422 | Average Reward: -136.312 | Steps: 19405 | Total Reward: -11995.470399834194|
| Episode:  89 | Epsilon:  0.11 | Reward: -11.073258572953307 | Average Reward: -134.905 | Steps: 19652 | Total Reward: -12006.543658407141|
| Episode:  90 | Epsilon:  0.11 | Reward: -20.26730134297553 | Average Reward: -133.631 | Steps: 19907 | Total Reward: -12026.81095975012|
| Episode:  91 | Epsilon:  0.11 | Reward: -28.943618964662022 | Average Reward: -132.481 | Steps: 20118 | Total Reward: -12055.754578714788|
| Episode:  92 | Epsilon:  0.11 | Reward: 213.22356432065084 | Average Reward: -128.723 | Steps: 20514 | Total Reward: -11842.53101439415|
| Episode:  93 | Epsilon:  0.11 | Reward: -48.52979066199886 | Average Reward: -127.861 | Steps: 20717 | Total Reward: -11891.06080505614|
| Episode:  94 | Epsilon:  0.11 | Reward: 245.4226359203717 | Average Reward: -123.890 | Steps: 21067 | Total Reward: -11645.638169135762|
| Episode:  95 | Epsilon:  0.11 | Reward: -159.8432463600912 | Average Reward: -124.268 | Steps: 21271 | Total Reward: -11805.481415495848|
| Episode:  96 | Epsilon:  0.11 | Reward: -26.947624484984885 | Average Reward: -123.254 | Steps: 21595 | Total Reward: -11832.429039980816|
| Episode:  97 | Epsilon:  0.11 | Reward: -11.880196123401063 | Average Reward: -122.106 | Steps: 21848 | Total Reward: -11844.309236104215|
| Episode:  98 | Epsilon:  0.11 | Reward: -7.235070826450908 | Average Reward: -120.934 | Steps: 22025 | Total Reward: -11851.544306930675|
| Episode:  99 | Epsilon:  0.11 | Reward: -173.83668405284635 | Average Reward: -121.468 | Steps: 22190 | Total Reward: -12025.380990983516|
| Episode: 100 | Epsilon:  0.11 | Reward: -27.457434446345303 | Average Reward: -120.528 | Steps: 22387 | Total Reward: -12052.838425429869|
| Episode: 101 | Epsilon:  0.11 | Reward: -11.392745842559705 | Average Reward: -119.576 | Steps: 22615 | Total Reward: -12064.23117127243|
| Episode: 102 | Epsilon:  0.11 | Reward: -125.8541379858761 | Average Reward: -119.357 | Steps: 22826 | Total Reward: -12190.085309258295|
| Episode: 103 | Epsilon:  0.10 | Reward: -42.387973370886755 | Average Reward: -119.770 | Steps: 23022 | Total Reward: -12232.473282629182|
| Episode: 104 | Epsilon:  0.10 | Reward: -2.799432947887098 | Average Reward: -118.761 | Steps: 23196 | Total Reward: -12235.272715577072|
| Episode: 105 | Epsilon:  0.10 | Reward: -208.98653057348395 | Average Reward: -117.205 | Steps: 23518 | Total Reward: -12444.25924615057|
| Episode: 106 | Epsilon:  0.10 | Reward: 12.543493956424896 | Average Reward: -114.328 | Steps: 23768 | Total Reward: -12431.715752194143|
| Episode: 107 | Epsilon:  0.10 | Reward: -79.12333026854108 | Average Reward: -112.363 | Steps: 23991 | Total Reward: -12510.839082462684|
| Episode: 108 | Epsilon:  0.10 | Reward: -183.70071317522684 | Average Reward: -112.317 | Steps: 24218 | Total Reward: -12694.539795637904|
| Episode: 109 | Epsilon:  0.10 | Reward: 34.604677381709166 | Average Reward: -108.729 | Steps: 24402 | Total Reward: -12659.935118256186|
| Episode: 110 | Epsilon:  0.10 | Reward: -52.89913897869549 | Average Reward: -105.550 | Steps: 24649 | Total Reward: -12712.834257234883|
| Episode: 111 | Epsilon:  0.10 | Reward: -196.37067770053892 | Average Reward: -101.813 | Steps: 24893 | Total Reward: -12909.204934935433|
| Episode: 112 | Epsilon:  0.10 | Reward: -205.47637458975066 | Average Reward: -99.597 | Steps: 25257 | Total Reward: -13114.681309525178|
| Episode: 113 | Epsilon:  0.10 | Reward: 52.87103798933953 | Average Reward: -89.627 | Steps: 25428 | Total Reward: -13061.810271535827|
| Episode: 114 | Epsilon:  0.10 | Reward: -222.3798220034991 | Average Reward: -87.360 | Steps: 25602 | Total Reward: -13284.19009353932|
| Episode: 115 | Epsilon:  0.10 | Reward: 247.5402269913449 | Average Reward: -80.551 | Steps: 26381 | Total Reward: -13036.649866548003|
| Episode: 116 | Epsilon:  0.10 | Reward: 196.63159485278445 | Average Reward: -78.362 | Steps: 26973 | Total Reward: -12840.018271695213|
| Episode: 117 | Epsilon:  0.10 | Reward: -254.40407358045792 | Average Reward: -79.424 | Steps: 27259 | Total Reward: -13094.422345275667|
| Episode: 118 | Epsilon:  0.10 | Reward: 9.38184131788148 | Average Reward: -76.881 | Steps: 27574 | Total Reward: -13085.040503957776|
| Episode: 119 | Epsilon:  0.10 | Reward: -191.39900100523005 | Average Reward: -76.582 | Steps: 27796 | Total Reward: -13276.439504963011|
| Episode: 120 | Epsilon:  0.10 | Reward: -208.08027823411265 | Average Reward: -76.062 | Steps: 28024 | Total Reward: -13484.51978319712|
| Episode: 121 | Epsilon:  0.10 | Reward: -255.19756376374852 | Average Reward: -76.371 | Steps: 28318 | Total Reward: -13739.71734696086|
| Episode: 122 | Epsilon:  0.10 | Reward: -46.45390142485084 | Average Reward: -76.677 | Steps: 28535 | Total Reward: -13786.171248385712|
| Episode: 123 | Epsilon:  0.10 | Reward: -84.11373279437021 | Average Reward: -74.672 | Steps: 28743 | Total Reward: -13870.284981180075|
| Episode: 124 | Epsilon:  0.10 | Reward: -56.13041957691051 | Average Reward: -74.598 | Steps: 28940 | Total Reward: -13926.415400756985|
| Episode: 125 | Epsilon:  0.10 | Reward: 145.93851511504988 | Average Reward: -72.832 | Steps: 29583 | Total Reward: -13780.476885641938|
| Episode: 126 | Epsilon:  0.10 | Reward: 0.1228690716494043 | Average Reward: -72.263 | Steps: 29795 | Total Reward: -13780.354016570303|
| Episode: 127 | Epsilon:  0.10 | Reward: -13.326208004866587 | Average Reward: -72.575 | Steps: 29974 | Total Reward: -13793.680224575164|
| Episode: 128 | Epsilon:  0.10 | Reward: 67.07977894127677 | Average Reward: -71.621 | Steps: 30185 | Total Reward: -13726.600445633889|
| Episode: 129 | Epsilon:  0.10 | Reward: -167.64058410387466 | Average Reward: -71.816 | Steps: 30418 | Total Reward: -13894.241029737765|
| Episode: 130 | Epsilon:  0.10 | Reward: -195.59161545510028 | Average Reward: -73.780 | Steps: 30650 | Total Reward: -14089.832645192848|
| Episode: 131 | Epsilon:  0.10 | Reward: -36.0077291181924 | Average Reward: -75.750 | Steps: 30909 | Total Reward: -14125.840374311036|
| Episode: 132 | Epsilon:  0.10 | Reward: -245.48660197865112 | Average Reward: -76.585 | Steps: 31127 | Total Reward: -14371.32697628968|
| Episode: 133 | Epsilon:  0.10 | Reward: -197.63327427787024 | Average Reward: -77.134 | Steps: 31387 | Total Reward: -14568.960250567536|
| Episode: 134 | Epsilon:  0.10 | Reward: -209.30159640796768 | Average Reward: -77.019 | Steps: 31667 | Total Reward: -14778.261846975507|
| Episode: 135 | Epsilon:  0.10 | Reward: -193.2967892752044 | Average Reward: -80.373 | Steps: 31833 | Total Reward: -14971.55863625071|
| Episode: 136 | Epsilon:  0.10 | Reward: 3.739000243624716 | Average Reward: -80.557 | Steps: 32100 | Total Reward: -14967.819636007069|
| Episode: 137 | Epsilon:  0.10 | Reward: -196.91414857854426 | Average Reward: -81.202 | Steps: 32368 | Total Reward: -15164.73378458562|
| Episode: 138 | Epsilon:  0.10 | Reward: 259.51886935515626 | Average Reward: -78.597 | Steps: 32983 | Total Reward: -14905.214915230466|
| Episode: 139 | Epsilon:  0.10 | Reward: -34.14302895254596 | Average Reward: -81.308 | Steps: 33220 | Total Reward: -14939.35794418301|
| Episode: 140 | Epsilon:  0.10 | Reward: 3.506433758166054 | Average Reward: -80.571 | Steps: 33402 | Total Reward: -14935.851510424847|
| Episode: 141 | Epsilon:  0.10 | Reward: -47.929527178855224 | Average Reward: -79.051 | Steps: 33625 | Total Reward: -14983.78103760369|
| Episode: 142 | Epsilon:  0.10 | Reward: 49.446438796265 | Average Reward: -77.606 | Steps: 33849 | Total Reward: -14934.33459880742|
| Episode: 143 | Epsilon:  0.10 | Reward: -233.43280709090516 | Average Reward: -77.982 | Steps: 34116 | Total Reward: -15167.767405898321|
| Episode: 144 | Epsilon:  0.10 | Reward: -5.451540401585831 | Average Reward: -77.943 | Steps: 34314 | Total Reward: -15173.21894629991|
| Episode: 145 | Epsilon:  0.10 | Reward: -61.28686516151559 | Average Reward: -78.227 | Steps: 34479 | Total Reward: -15234.505811461433|
| Episode: 146 | Epsilon:  0.10 | Reward: -9.65646856406002 | Average Reward: -77.469 | Steps: 34723 | Total Reward: -15244.162280025479|
| Episode: 147 | Epsilon:  0.10 | Reward: 263.53168587506053 | Average Reward: -77.007 | Steps: 34986 | Total Reward: -14980.630594150416|
| Episode: 148 | Epsilon:  0.10 | Reward: -237.9046614710067 | Average Reward: -79.157 | Steps: 35186 | Total Reward: -15218.53525562141|
| Episode: 149 | Epsilon:  0.10 | Reward: -27.44356994508361 | Average Reward: -78.146 | Steps: 35451 | Total Reward: -15245.97882556649|
| Episode: 150 | Epsilon:  0.10 | Reward: 124.11949868503697 | Average Reward: -74.816 | Steps: 36033 | Total Reward: -15121.85932688144|
| Episode: 151 | Epsilon:  0.10 | Reward: -19.138579302126274 | Average Reward: -72.022 | Steps: 36214 | Total Reward: -15140.997906183562|
| Episode: 152 | Epsilon:  0.10 | Reward: -1.9420725925042746 | Average Reward: -71.447 | Steps: 36436 | Total Reward: -15142.939978776063|
| Episode: 153 | Epsilon:  0.10 | Reward: -272.9988383378901 | Average Reward: -72.561 | Steps: 36609 | Total Reward: -15415.938817113953|
| Episode: 154 | Epsilon:  0.10 | Reward: -42.71446576915034 | Average Reward: -72.503 | Steps: 36919 | Total Reward: -15458.6532828831|
| Episode: 155 | Epsilon:  0.10 | Reward: -56.62367729790965 | Average Reward: -72.804 | Steps: 37199 | Total Reward: -15515.276960180996|
| Episode: 156 | Epsilon:  0.10 | Reward: -4.222730872917083 | Average Reward: -70.908 | Steps: 37443 | Total Reward: -15519.499691053914|
| Episode: 157 | Epsilon:  0.10 | Reward: -225.27329848414763 | Average Reward: -72.578 | Steps: 37712 | Total Reward: -15744.77298953806|
| Episode: 158 | Epsilon:  0.10 | Reward: -158.66063673790788 | Average Reward: -72.524 | Steps: 37906 | Total Reward: -15903.433626275968|
| Episode: 159 | Epsilon:  0.10 | Reward: -19.346238838317007 | Average Reward: -72.330 | Steps: 38124 | Total Reward: -15922.779865114286|
| Episode: 160 | Epsilon:  0.10 | Reward: 2.2255156924547066 | Average Reward: -69.771 | Steps: 38256 | Total Reward: -15920.554349421831|
| Episode: 161 | Epsilon:  0.10 | Reward: 204.280952842513 | Average Reward: -65.271 | Steps: 38769 | Total Reward: -15716.273396579325|
| Episode: 162 | Epsilon:  0.10 | Reward: 206.34514909753494 | Average Reward: -61.268 | Steps: 39218 | Total Reward: -15509.928247481785|
| Episode: 163 | Epsilon:  0.10 | Reward: -232.1301259985449 | Average Reward: -61.660 | Steps: 39522 | Total Reward: -15742.05837348033|
| Episode: 164 | Epsilon:  0.10 | Reward: -7.2924841812613295 | Average Reward: -60.691 | Steps: 39758 | Total Reward: -15749.350857661575|
| Episode: 165 | Epsilon:  0.10 | Reward: -162.43230248958355 | Average Reward: -61.592 | Steps: 39942 | Total Reward: -15911.78316015116|
| Episode: 166 | Epsilon:  0.10 | Reward: -56.71318121778496 | Average Reward: -60.055 | Steps: 40117 | Total Reward: -15968.496341368942|
| Episode: 167 | Epsilon:  0.10 | Reward: -19.633624933473612 | Average Reward: -59.821 | Steps: 40309 | Total Reward: -15988.129966302407|
| Episode: 168 | Epsilon:  0.10 | Reward: -55.60476773080443 | Average Reward: -60.472 | Steps: 40559 | Total Reward: -16043.734734033207|
| Episode: 169 | Epsilon:  0.10 | Reward: -222.21565867005657 | Average Reward: -60.604 | Steps: 40821 | Total Reward: -16265.950392703266|
| Episode: 170 | Epsilon:  0.10 | Reward: -222.7245757969374 | Average Reward: -60.172 | Steps: 41040 | Total Reward: -16488.674968500196|
| Episode: 171 | Epsilon:  0.10 | Reward: -20.53523870219381 | Average Reward: -58.081 | Steps: 41212 | Total Reward: -16509.21020720238|
| Episode: 172 | Epsilon:  0.10 | Reward: -212.44381160154018 | Average Reward: -60.073 | Steps: 41467 | Total Reward: -16721.654018803914|
| Episode: 173 | Epsilon:  0.10 | Reward: -204.85624806839914 | Average Reward: -59.397 | Steps: 41680 | Total Reward: -16926.510266872327|
| Episode: 174 | Epsilon:  0.10 | Reward: -33.64452024777614 | Average Reward: -58.038 | Steps: 41915 | Total Reward: -16960.1547871201|
