+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam,                      | adamW,             |
|                        | SGD                        |  sgd               |
+------------------------+----------------------------+--------------------+
+------------------------------+---------------------------------------------+
|          Parameter           |                    Value                    |
+==============================+=============================================+
| Layer Type:                  | gru                                         |
+------------------------------+---------------------------------------------+
| Loss Metric:                 | huber                                       |
+------------------------------+---------------------------------------------+
| Sequence Length:             | 20                                          |
+------------------------------+---------------------------------------------+
| Learning Rate:               | 0.001                                       |
+------------------------------+---------------------------------------------+
| Target Update Steps:         | 100                                         |
+------------------------------+---------------------------------------------+
| Optimizer:                   | rmsprop                                     |
+------------------------------+---------------------------------------------+
| Hopfield Inverse Temperature | 0.100                                       |
+------------------------------+---------------------------------------------+
| Scale Q-values with lr       | True                                        |
+------------------------------+---------------------------------------------+
| Hard or Soft Update          | True                                        |
+------------------------------+---------------------------------------------+
| Polyak Factor                | None                                        |
+------------------------------+---------------------------------------------+
| Make POMDP                   | Train: True, Hidden dims: [1], mask         |
|                              | Evaluation: True, Hidden dims: [1, 2], mask |
+------------------------------+---------------------------------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.90 | Reward:  11.0 | Average Reward: 11.000 | Steps:    11 | Total Reward:  11.0|
| Episode:  17 | Epsilon:  0.46 | Reward:  12.0 | Average Reward: 13.765 | Steps:   234 | Total Reward: 234.0|
| Episode:  18 | Epsilon:  0.44 | Reward:  14.0 | Average Reward: 13.778 | Steps:   248 | Total Reward: 248.0|
| Episode:  19 | Epsilon:  0.43 | Reward:  14.0 | Average Reward: 13.789 | Steps:   262 | Total Reward: 262.0|
| Episode:  20 | Epsilon:  0.41 | Reward:  13.0 | Average Reward: 13.750 | Steps:   275 | Total Reward: 275.0|
| Episode:  21 | Epsilon:  0.39 | Reward:  11.0 | Average Reward: 13.619 | Steps:   286 | Total Reward: 286.0|
| Episode:  22 | Epsilon:  0.38 | Reward:  10.0 | Average Reward: 13.455 | Steps:   296 | Total Reward: 296.0|
| Episode:  23 | Epsilon:  0.37 | Reward:  12.0 | Average Reward: 13.391 | Steps:   308 | Total Reward: 308.0|
| Episode:  24 | Epsilon:  0.35 | Reward:  11.0 | Average Reward: 13.292 | Steps:   319 | Total Reward: 319.0|
| Episode:  25 | Epsilon:  0.34 | Reward:   9.0 | Average Reward: 13.120 | Steps:   328 | Total Reward: 328.0|
| Episode:  26 | Epsilon:  0.33 | Reward:  14.0 | Average Reward: 13.154 | Steps:   342 | Total Reward: 342.0|
| Episode:  27 | Epsilon:  0.32 | Reward:   9.0 | Average Reward: 13.000 | Steps:   351 | Total Reward: 351.0|
| Episode:  28 | Epsilon:  0.31 | Reward:   9.0 | Average Reward: 12.857 | Steps:   360 | Total Reward: 360.0|
| Episode:  29 | Epsilon:  0.30 | Reward:   9.0 | Average Reward: 12.724 | Steps:   369 | Total Reward: 369.0|
| Episode:  30 | Epsilon:  0.29 | Reward:  12.0 | Average Reward: 12.700 | Steps:   381 | Total Reward: 381.0|
| Episode:  31 | Epsilon:  0.28 | Reward:  13.0 | Average Reward: 12.710 | Steps:   394 | Total Reward: 394.0|
| Episode:  32 | Epsilon:  0.27 | Reward:  15.0 | Average Reward: 12.781 | Steps:   409 | Total Reward: 409.0|
| Episode:  33 | Epsilon:  0.26 | Reward:  11.0 | Average Reward: 12.727 | Steps:   420 | Total Reward: 420.0|
| Episode:  34 | Epsilon:  0.25 | Reward:  10.0 | Average Reward: 12.647 | Steps:   430 | Total Reward: 430.0|
| Episode:  35 | Epsilon:  0.25 | Reward:  11.0 | Average Reward: 12.600 | Steps:   441 | Total Reward: 441.0|
| Episode:  36 | Epsilon:  0.24 | Reward:   9.0 | Average Reward: 12.500 | Steps:   450 | Total Reward: 450.0|
| Episode:  37 | Epsilon:  0.23 | Reward:   9.0 | Average Reward: 12.405 | Steps:   459 | Total Reward: 459.0|
| Episode:  38 | Epsilon:  0.23 | Reward:  14.0 | Average Reward: 12.447 | Steps:   473 | Total Reward: 473.0|
| Episode:  39 | Epsilon:  0.22 | Reward:   9.0 | Average Reward: 12.359 | Steps:   482 | Total Reward: 482.0|
| Episode:  40 | Epsilon:  0.21 | Reward:   9.0 | Average Reward: 12.275 | Steps:   491 | Total Reward: 491.0|
| Episode:  41 | Epsilon:  0.21 | Reward:   8.0 | Average Reward: 12.171 | Steps:   499 | Total Reward: 499.0|
| Episode:  42 | Epsilon:  0.20 | Reward:   8.0 | Average Reward: 12.071 | Steps:   507 | Total Reward: 507.0|
| Episode:  43 | Epsilon:  0.20 | Reward:  10.0 | Average Reward: 12.023 | Steps:   517 | Total Reward: 517.0|
| Episode:  44 | Epsilon:  0.19 | Reward:  10.0 | Average Reward: 11.977 | Steps:   527 | Total Reward: 527.0|
| Episode:  45 | Epsilon:  0.19 | Reward:   8.0 | Average Reward: 11.889 | Steps:   535 | Total Reward: 535.0|
| Episode:  46 | Epsilon:  0.18 | Reward:  10.0 | Average Reward: 11.848 | Steps:   545 | Total Reward: 545.0|
| Episode:  47 | Epsilon:  0.18 | Reward:  11.0 | Average Reward: 11.830 | Steps:   556 | Total Reward: 556.0|
| Episode:  48 | Epsilon:  0.18 | Reward:   9.0 | Average Reward: 11.771 | Steps:   565 | Total Reward: 565.0|
| Episode:  49 | Epsilon:  0.17 | Reward:  10.0 | Average Reward: 11.735 | Steps:   575 | Total Reward: 575.0|
| Episode:  50 | Epsilon:  0.17 | Reward:  13.0 | Average Reward: 11.760 | Steps:   588 | Total Reward: 588.0|
| Episode:  51 | Epsilon:  0.17 | Reward:  12.0 | Average Reward: 11.765 | Steps:   600 | Total Reward: 600.0|
| Episode:  52 | Epsilon:  0.16 | Reward:  10.0 | Average Reward: 11.731 | Steps:   610 | Total Reward: 610.0|
| Episode:  53 | Epsilon:  0.16 | Reward:  10.0 | Average Reward: 11.698 | Steps:   620 | Total Reward: 620.0|
| Episode:  54 | Epsilon:  0.16 | Reward:   8.0 | Average Reward: 11.630 | Steps:   628 | Total Reward: 628.0|
| Episode:  55 | Epsilon:  0.15 | Reward:  11.0 | Average Reward: 11.618 | Steps:   639 | Total Reward: 639.0|
| Episode:  56 | Epsilon:  0.15 | Reward:  11.0 | Average Reward: 11.607 | Steps:   650 | Total Reward: 650.0|
| Episode:  57 | Epsilon:  0.15 | Reward:  13.0 | Average Reward: 11.632 | Steps:   663 | Total Reward: 663.0|
| Episode:  58 | Epsilon:  0.15 | Reward:  10.0 | Average Reward: 11.603 | Steps:   673 | Total Reward: 673.0|
| Episode:  59 | Epsilon:  0.14 | Reward:  10.0 | Average Reward: 11.576 | Steps:   683 | Total Reward: 683.0|
| Episode:  60 | Epsilon:  0.14 | Reward:  10.0 | Average Reward: 11.550 | Steps:   693 | Total Reward: 693.0|
| Episode:  61 | Epsilon:  0.14 | Reward:   9.0 | Average Reward: 11.508 | Steps:   702 | Total Reward: 702.0|
| Episode:  62 | Epsilon:  0.14 | Reward:  10.0 | Average Reward: 11.484 | Steps:   712 | Total Reward: 712.0|
| Episode:  63 | Epsilon:  0.14 | Reward:   9.0 | Average Reward: 11.444 | Steps:   721 | Total Reward: 721.0|
| Episode:  64 | Epsilon:  0.13 | Reward:  11.0 | Average Reward: 11.438 | Steps:   732 | Total Reward: 732.0|
| Episode:  65 | Epsilon:  0.13 | Reward:   9.0 | Average Reward: 11.400 | Steps:   741 | Total Reward: 741.0|
| Episode:  66 | Epsilon:  0.13 | Reward:   9.0 | Average Reward: 11.364 | Steps:   750 | Total Reward: 750.0|
| Episode:  67 | Epsilon:  0.13 | Reward:  12.0 | Average Reward: 11.373 | Steps:   762 | Total Reward: 762.0|
| Episode:  68 | Epsilon:  0.13 | Reward:  10.0 | Average Reward: 11.353 | Steps:   772 | Total Reward: 772.0|
| Episode:  69 | Epsilon:  0.13 | Reward:  10.0 | Average Reward: 11.333 | Steps:   782 | Total Reward: 782.0|
| Episode:  70 | Epsilon:  0.13 | Reward:   8.0 | Average Reward: 11.286 | Steps:   790 | Total Reward: 790.0|
| Episode:  71 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.268 | Steps:   800 | Total Reward: 800.0|
| Episode:  72 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.250 | Steps:   810 | Total Reward: 810.0|
| Episode:  73 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.233 | Steps:   820 | Total Reward: 820.0|
| Episode:  74 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.216 | Steps:   830 | Total Reward: 830.0|
| Episode:  75 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.200 | Steps:   840 | Total Reward: 840.0|
| Episode:  76 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 11.171 | Steps:   849 | Total Reward: 849.0|
| Episode:  77 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 11.143 | Steps:   858 | Total Reward: 858.0|
| Episode:  78 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.128 | Steps:   868 | Total Reward: 868.0|
| Episode:  79 | Epsilon:  0.12 | Reward:  14.0 | Average Reward: 11.165 | Steps:   882 | Total Reward: 882.0|
| Episode:  80 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.150 | Steps:   892 | Total Reward: 892.0|
| Episode:  81 | Epsilon:  0.11 | Reward:   8.0 | Average Reward: 11.111 | Steps:   900 | Total Reward: 900.0|
| Episode:  82 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.098 | Steps:   910 | Total Reward: 910.0|
| Episode:  83 | Epsilon:  0.11 | Reward:  11.0 | Average Reward: 11.096 | Steps:   921 | Total Reward: 921.0|
| Episode:  84 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 11.071 | Steps:   930 | Total Reward: 930.0|
| Episode:  85 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 11.047 | Steps:   939 | Total Reward: 939.0|
| Episode:  86 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 11.023 | Steps:   948 | Total Reward: 948.0|
| Episode:  87 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.011 | Steps:   958 | Total Reward: 958.0|
| Episode:  88 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 10.989 | Steps:   967 | Total Reward: 967.0|
| Episode:  89 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 10.978 | Steps:   977 | Total Reward: 977.0|
| Episode:  90 | Epsilon:  0.11 | Reward:   8.0 | Average Reward: 10.944 | Steps:   985 | Total Reward: 985.0|
| Episode:  91 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 10.923 | Steps:   994 | Total Reward: 994.0|
| Episode:  92 | Epsilon:  0.11 | Reward:  15.0 | Average Reward: 10.967 | Steps:  1009 | Total Reward: 1009.0|
| Episode:  93 | Epsilon:  0.11 | Reward:  11.0 | Average Reward: 10.968 | Steps:  1020 | Total Reward: 1020.0|
| Episode:  94 | Epsilon:  0.11 | Reward:  12.0 | Average Reward: 10.979 | Steps:  1032 | Total Reward: 1032.0|
| Episode:  95 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 10.968 | Steps:  1042 | Total Reward: 1042.0|
| Episode:  96 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 10.948 | Steps:  1051 | Total Reward: 1051.0|
| Episode:  97 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 10.938 | Steps:  1061 | Total Reward: 1061.0|
| Episode:  98 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 10.918 | Steps:  1070 | Total Reward: 1070.0|
| Episode:  99 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 10.909 | Steps:  1080 | Total Reward: 1080.0|
| Episode: 100 | Epsilon:  0.11 | Reward:  12.0 | Average Reward: 10.920 | Steps:  1092 | Total Reward: 1092.0|
| Episode: 101 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 10.900 | Steps:  1101 | Total Reward: 1101.0|
| Episode: 102 | Epsilon:  0.11 | Reward:  27.0 | Average Reward: 10.940 | Steps:  1128 | Total Reward: 1128.0|
| Episode: 103 | Epsilon:  0.10 | Reward:  10.0 | Average Reward: 10.850 | Steps:  1138 | Total Reward: 1138.0|
| Episode: 104 | Epsilon:  0.10 | Reward:  14.0 | Average Reward: 10.850 | Steps:  1152 | Total Reward: 1152.0|
| Episode: 105 | Epsilon:  0.10 | Reward:   8.0 | Average Reward: 10.830 | Steps:  1160 | Total Reward: 1160.0|
| Episode: 106 | Epsilon:  0.10 | Reward:  10.0 | Average Reward: 10.820 | Steps:  1170 | Total Reward: 1170.0|
| Episode: 107 | Epsilon:  0.10 | Reward:  11.0 | Average Reward: 10.800 | Steps:  1181 | Total Reward: 1181.0|
| Episode: 108 | Epsilon:  0.10 | Reward:   9.0 | Average Reward: 10.620 | Steps:  1190 | Total Reward: 1190.0|
| Episode: 109 | Epsilon:  0.10 | Reward:   8.0 | Average Reward: 10.610 | Steps:  1198 | Total Reward: 1198.0|
| Episode: 110 | Epsilon:  0.10 | Reward:  12.0 | Average Reward: 10.620 | Steps:  1210 | Total Reward: 1210.0|
| Episode: 111 | Epsilon:  0.10 | Reward:   9.0 | Average Reward: 10.550 | Steps:  1219 | Total Reward: 1219.0|
| Episode: 112 | Epsilon:  0.10 | Reward:   9.0 | Average Reward: 10.540 | Steps:  1228 | Total Reward: 1228.0|
| Episode: 113 | Epsilon:  0.10 | Reward:  11.0 | Average Reward: 10.510 | Steps:  1239 | Total Reward: 1239.0|
| Episode: 114 | Epsilon:  0.10 | Reward:   8.0 | Average Reward: 10.490 | Steps:  1247 | Total Reward: 1247.0|
| Episode: 115 | Epsilon:  0.10 | Reward:  10.0 | Average Reward: 10.490 | Steps:  1257 | Total Reward: 1257.0|
| Episode: 116 | Epsilon:  0.10 | Reward:  11.0 | Average Reward: 10.460 | Steps:  1268 | Total Reward: 1268.0|
| Episode: 117 | Epsilon:  0.10 | Reward:  10.0 | Average Reward: 10.440 | Steps:  1278 | Total Reward: 1278.0|
| Episode: 118 | Epsilon:  0.10 | Reward:   9.0 | Average Reward: 10.390 | Steps:  1287 | Total Reward: 1287.0|
| Episode: 119 | Epsilon:  0.10 | Reward:   9.0 | Average Reward: 10.340 | Steps:  1296 | Total Reward: 1296.0|
| Episode: 120 | Epsilon:  0.10 | Reward:   9.0 | Average Reward: 10.300 | Steps:  1305 | Total Reward: 1305.0|
| Episode: 121 | Epsilon:  0.10 | Reward:  12.0 | Average Reward: 10.310 | Steps:  1317 | Total Reward: 1317.0|
| Episode: 122 | Epsilon:  0.10 | Reward:  12.0 | Average Reward: 10.330 | Steps:  1329 | Total Reward: 1329.0|
| Episode: 123 | Epsilon:  0.10 | Reward:   9.0 | Average Reward: 10.300 | Steps:  1338 | Total Reward: 1338.0|
| Episode: 124 | Epsilon:  0.10 | Reward:   9.0 | Average Reward: 10.280 | Steps:  1347 | Total Reward: 1347.0|
| Episode: 125 | Epsilon:  0.10 | Reward:  11.0 | Average Reward: 10.300 | Steps:  1358 | Total Reward: 1358.0|
| Episode: 126 | Epsilon:  0.10 | Reward:  10.0 | Average Reward: 10.260 | Steps:  1368 | Total Reward: 1368.0|
| Episode: 127 | Epsilon:  0.10 | Reward:  10.0 | Average Reward: 10.270 | Steps:  1378 | Total Reward: 1378.0|
| Episode: 128 | Epsilon:  0.10 | Reward:  10.0 | Average Reward: 10.280 | Steps:  1388 | Total Reward: 1388.0|
| Episode: 129 | Epsilon:  0.10 | Reward:   8.0 | Average Reward: 10.270 | Steps:  1396 | Total Reward: 1396.0|
| Episode: 130 | Epsilon:  0.10 | Reward:  14.0 | Average Reward: 10.290 | Steps:  1410 | Total Reward: 1410.0|
| Episode: 131 | Epsilon:  0.10 | Reward:  15.0 | Average Reward: 10.310 | Steps:  1425 | Total Reward: 1425.0|
| Episode: 132 | Epsilon:  0.10 | Reward:  22.0 | Average Reward: 10.380 | Steps:  1447 | Total Reward: 1447.0|
| Episode: 133 | Epsilon:  0.10 | Reward:  17.0 | Average Reward: 10.440 | Steps:  1464 | Total Reward: 1464.0|
| Episode: 134 | Epsilon:  0.10 | Reward:  23.0 | Average Reward: 10.570 | Steps:  1487 | Total Reward: 1487.0|
| Episode: 135 | Epsilon:  0.10 | Reward:  18.0 | Average Reward: 10.640 | Steps:  1505 | Total Reward: 1505.0|
| Episode: 136 | Epsilon:  0.10 | Reward:  20.0 | Average Reward: 10.750 | Steps:  1525 | Total Reward: 1525.0|
| Episode: 137 | Epsilon:  0.10 | Reward:  15.0 | Average Reward: 10.810 | Steps:  1540 | Total Reward: 1540.0|
| Episode: 138 | Epsilon:  0.10 | Reward:  27.0 | Average Reward: 10.940 | Steps:  1567 | Total Reward: 1567.0|
| Episode: 139 | Epsilon:  0.10 | Reward:  13.0 | Average Reward: 10.980 | Steps:  1580 | Total Reward: 1580.0|
| Episode: 140 | Epsilon:  0.10 | Reward:  21.0 | Average Reward: 11.100 | Steps:  1601 | Total Reward: 1601.0|
| Episode: 141 | Epsilon:  0.10 | Reward:  96.0 | Average Reward: 11.980 | Steps:  1697 | Total Reward: 1697.0|
| Episode: 142 | Epsilon:  0.10 | Reward:  41.0 | Average Reward: 12.310 | Steps:  1738 | Total Reward: 1738.0|
| Episode: 143 | Epsilon:  0.10 | Reward:  32.0 | Average Reward: 12.530 | Steps:  1770 | Total Reward: 1770.0|
| Episode: 144 | Epsilon:  0.10 | Reward:  45.0 | Average Reward: 12.880 | Steps:  1815 | Total Reward: 1815.0|
| Episode: 145 | Epsilon:  0.10 | Reward:  42.0 | Average Reward: 13.220 | Steps:  1857 | Total Reward: 1857.0|
| Episode: 146 | Epsilon:  0.10 | Reward:  36.0 | Average Reward: 13.480 | Steps:  1893 | Total Reward: 1893.0|
| Episode: 147 | Epsilon:  0.10 | Reward:  54.0 | Average Reward: 13.910 | Steps:  1947 | Total Reward: 1947.0|
| Episode: 148 | Epsilon:  0.10 | Reward:  58.0 | Average Reward: 14.400 | Steps:  2005 | Total Reward: 2005.0|
| Episode: 149 | Epsilon:  0.10 | Reward: 107.0 | Average Reward: 15.370 | Steps:  2112 | Total Reward: 2112.0|
| Episode: 150 | Epsilon:  0.10 | Reward:  89.0 | Average Reward: 16.130 | Steps:  2201 | Total Reward: 2201.0|
| Episode: 151 | Epsilon:  0.10 | Reward:  41.0 | Average Reward: 16.420 | Steps:  2242 | Total Reward: 2242.0|
| Episode: 152 | Epsilon:  0.10 | Reward:  46.0 | Average Reward: 16.780 | Steps:  2288 | Total Reward: 2288.0|
| Episode: 153 | Epsilon:  0.10 | Reward:  37.0 | Average Reward: 17.050 | Steps:  2325 | Total Reward: 2325.0|
| Episode: 154 | Epsilon:  0.10 | Reward:  43.0 | Average Reward: 17.400 | Steps:  2368 | Total Reward: 2368.0|
| Episode: 155 | Epsilon:  0.10 | Reward:  42.0 | Average Reward: 17.710 | Steps:  2410 | Total Reward: 2410.0|
| Episode: 156 | Epsilon:  0.10 | Reward:  46.0 | Average Reward: 18.060 | Steps:  2456 | Total Reward: 2456.0|
| Episode: 157 | Epsilon:  0.10 | Reward:  28.0 | Average Reward: 18.210 | Steps:  2484 | Total Reward: 2484.0|
| Episode: 158 | Epsilon:  0.10 | Reward:  39.0 | Average Reward: 18.500 | Steps:  2523 | Total Reward: 2523.0|
| Episode: 159 | Epsilon:  0.10 | Reward:  31.0 | Average Reward: 18.710 | Steps:  2554 | Total Reward: 2554.0|
| Episode: 160 | Epsilon:  0.10 | Reward:  34.0 | Average Reward: 18.950 | Steps:  2588 | Total Reward: 2588.0|
| Episode: 161 | Epsilon:  0.10 | Reward:  36.0 | Average Reward: 19.220 | Steps:  2624 | Total Reward: 2624.0|
| Episode: 162 | Epsilon:  0.10 | Reward:  37.0 | Average Reward: 19.490 | Steps:  2661 | Total Reward: 2661.0|
| Episode: 163 | Epsilon:  0.10 | Reward:  45.0 | Average Reward: 19.850 | Steps:  2706 | Total Reward: 2706.0|
| Episode: 164 | Epsilon:  0.10 | Reward: 111.0 | Average Reward: 20.850 | Steps:  2817 | Total Reward: 2817.0|
| Episode: 165 | Epsilon:  0.10 | Reward: 109.0 | Average Reward: 21.850 | Steps:  2926 | Total Reward: 2926.0|
| Episode: 166 | Epsilon:  0.10 | Reward: 117.0 | Average Reward: 22.930 | Steps:  3043 | Total Reward: 3043.0|
| Episode: 167 | Epsilon:  0.10 | Reward: 127.0 | Average Reward: 24.080 | Steps:  3170 | Total Reward: 3170.0|
| Episode: 168 | Epsilon:  0.10 | Reward: 133.0 | Average Reward: 25.310 | Steps:  3303 | Total Reward: 3303.0|
| Episode: 169 | Epsilon:  0.10 | Reward: 138.0 | Average Reward: 26.590 | Steps:  3441 | Total Reward: 3441.0|
| Episode: 170 | Epsilon:  0.10 | Reward: 137.0 | Average Reward: 27.880 | Steps:  3578 | Total Reward: 3578.0|
| Episode: 171 | Epsilon:  0.10 | Reward: 162.0 | Average Reward: 29.400 | Steps:  3740 | Total Reward: 3740.0|
| Episode: 172 | Epsilon:  0.10 | Reward: 175.0 | Average Reward: 31.050 | Steps:  3915 | Total Reward: 3915.0|
| Episode: 173 | Epsilon:  0.10 | Reward: 200.0 | Average Reward: 32.950 | Steps:  4115 | Total Reward: 4115.0|
| Episode: 174 | Epsilon:  0.10 | Reward: 200.0 | Average Reward: 34.850 | Steps:  4315 | Total Reward: 4315.0|
| Episode: 175 | Epsilon:  0.10 | Reward: 174.0 | Average Reward: 36.490 | Steps:  4489 | Total Reward: 4489.0|
| Episode: 176 | Epsilon:  0.10 | Reward: 166.0 | Average Reward: 38.060 | Steps:  4655 | Total Reward: 4655.0|
| Episode: 177 | Epsilon:  0.10 | Reward: 155.0 | Average Reward: 39.520 | Steps:  4810 | Total Reward: 4810.0|
| Episode: 178 | Epsilon:  0.10 | Reward: 169.0 | Average Reward: 41.110 | Steps:  4979 | Total Reward: 4979.0|
| Episode: 179 | Epsilon:  0.10 | Reward: 133.0 | Average Reward: 42.300 | Steps:  5112 | Total Reward: 5112.0|
| Episode: 180 | Epsilon:  0.10 | Reward: 128.0 | Average Reward: 43.480 | Steps:  5240 | Total Reward: 5240.0|
| Episode: 181 | Epsilon:  0.10 | Reward: 137.0 | Average Reward: 44.770 | Steps:  5377 | Total Reward: 5377.0|
| Episode: 182 | Epsilon:  0.10 | Reward: 126.0 | Average Reward: 45.930 | Steps:  5503 | Total Reward: 5503.0|
| Episode: 183 | Epsilon:  0.10 | Reward: 126.0 | Average Reward: 47.080 | Steps:  5629 | Total Reward: 5629.0|
| Episode: 184 | Epsilon:  0.10 | Reward: 128.0 | Average Reward: 48.270 | Steps:  5757 | Total Reward: 5757.0|
| Episode: 185 | Epsilon:  0.10 | Reward: 123.0 | Average Reward: 49.410 | Steps:  5880 | Total Reward: 5880.0|
| Episode: 186 | Epsilon:  0.10 | Reward: 114.0 | Average Reward: 50.460 | Steps:  5994 | Total Reward: 5994.0|
| Episode: 187 | Epsilon:  0.10 | Reward: 110.0 | Average Reward: 51.460 | Steps:  6104 | Total Reward: 6104.0|
| Episode: 188 | Epsilon:  0.10 | Reward: 127.0 | Average Reward: 52.640 | Steps:  6231 | Total Reward: 6231.0|
| Episode: 189 | Epsilon:  0.10 | Reward: 125.0 | Average Reward: 53.790 | Steps:  6356 | Total Reward: 6356.0|
